# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+1.9870000000000002e+02 +7.4623775194288403e-06 +2.3569147382311239e-10 -1.2400263928029306e-03 +2.3250569870372252e+06 
+1.9880000000000001e+02 +7.4491378375598586e-06 +2.3554320299518407e-10 -1.2363801459769972e-03 +2.3169497494460875e+06 
+1.9890000000000001e+02 +7.4359317987255597e-06 +2.3573568342745073e-10 -1.2327459909070295e-03 +2.3087858528486849e+06 
+1.9900000000000000e+02 +7.4227592990620301e-06 +2.3635049622573903e-10 -1.2291238100778958e-03 +2.3005375648493622e+06 
+1.9910000000000002e+02 +7.4096202363168965e-06 +2.3743297793290281e-10 -1.2255135080550135e-03 +2.2921841271006558e+06 
+1.9920000000000002e+02 +7.3965145146837887e-06 +2.3888348552051474e-10 -1.2219150777211412e-03 +2.2837326755690351e+06 
+1.9930000000000001e+02 +7.3834420399678699e-06 +2.4056613196720238e-10 -1.2183285340401464e-03 +2.2751973205189682e+06 
+1.9940000000000001e+02 +7.3704027179742871e-06 +2.4234502939975446e-10 -1.2147538919746040e-03 +2.2665921716502085e+06 
+1.9950000000000000e+02 +7.3573964545082089e-06 +2.4408429053420144e-10 -1.2111911664882127e-03 +2.2579313391459617e+06 
+1.9960000000000002e+02 +7.3444231553747703e-06 +2.4564802779195296e-10 -1.2076403725437813e-03 +2.2492289328569416e+06 
+1.9970000000000002e+02 +7.3314827263791347e-06 +2.4690035361363301e-10 -1.2041015251043144e-03 +2.2404990626707706e+06 
+1.9980000000000001e+02 +7.3185750733264662e-06 +2.4770538051031839e-10 -1.2005746391336733e-03 +2.2317558388200765e+06 
+1.9990000000000001e+02 +7.3057001020219042e-06 +2.4792722114680135e-10 -1.1970597295944041e-03 +2.2230133710483331e+06 
+2.0000000000000000e+02 +7.2928577182706086e-06 +2.4742998788044331e-10 -1.1935568114498165e-03 +2.2142857693706783e+06 
+2.0010000000000002e+02 +7.2800478276297535e-06 +2.4612562514139221e-10 -1.1900658872828357e-03 +2.2055853418271053e+06 
+2.0020000000000002e+02 +7.2672703346645956e-06 +2.4411740483753123e-10 -1.1865869101540943e-03 +2.1969171882216847e+06 
+2.0030000000000001e+02 +7.2545251436924079e-06 +2.4155643074457594e-10 -1.1831198207441693e-03 +2.1882846065132334e+06 
+2.0040000000000001e+02 +7.2418121590304741e-06 +2.3859380688802956e-10 -1.1796645597337008e-03 +2.1796908946521739e+06 
+2.0050000000000000e+02 +7.2291312849960645e-06 +2.3538063662089066e-10 -1.1762210678030289e-03 +2.1711393504929347e+06 
+2.0060000000000002e+02 +7.2164824259064434e-06 +2.3206802413518729e-10 -1.1727892856324667e-03 +2.1626332719338229e+06 
+2.0070000000000002e+02 +7.2038654860789106e-06 +2.2880707309134870e-10 -1.1693691539028507e-03 +2.1541759569626432e+06 
+2.0080000000000001e+02 +7.1912803698307279e-06 +2.2574888729711452e-10 -1.1659606132945189e-03 +2.1457707034803960e+06 
+2.0090000000000001e+02 +7.1787269814791749e-06 +2.2304457068191594e-10 -1.1625636044879319e-03 +2.1374208093704977e+06 
+2.0100000000000000e+02 +7.1662052253415219e-06 +2.2084522691899163e-10 -1.1591780681634153e-03 +2.1291295724705863e+06 
+2.0110000000000002e+02 +7.1537150067758943e-06 +2.1926407873567129e-10 -1.1558039545371470e-03 +2.1209014135435321e+06 
+2.0120000000000002e+02 +7.1412562353038293e-06 +2.1826282442876223e-10 -1.1524412519684970e-03 +2.1127452447203300e+06 
+2.0130000000000001e+02 +7.1288288214876670e-06 +2.1776528132354316e-10 -1.1490899583513317e-03 +2.1046711005480941e+06 
+2.0140000000000001e+02 +7.1164326758898092e-06 +2.1769526668124494e-10 -1.1457500715810649e-03 +2.0966890160890713e+06 
+2.0150000000000000e+02 +7.1040677090725991e-06 +2.1797659787838477e-10 -1.1424215895516640e-03 +2.0888090259486691e+06 
+2.0160000000000002e+02 +7.0917338315984210e-06 +2.1853309184954835e-10 -1.1391045101581086e-03 +2.0810411650472034e+06 
+2.0170000000000002e+02 +7.0794309540296519e-06 +2.1928856607372985e-10 -1.1357988312950484e-03 +2.0733954681749400e+06 
+2.0180000000000001e+02 +7.0671589869286377e-06 +2.2016683774170716e-10 -1.1325045508566711e-03 +2.0658819700240921e+06 
+2.0190000000000001e+02 +7.0549178408577821e-06 +2.2109172408268706e-10 -1.1292216667383480e-03 +2.0585107056366308e+06 
+2.0200000000000000e+02 +7.0427074263794275e-06 +2.2198704237070982e-10 -1.1259501768339296e-03 +2.0512917095422456e+06 
+2.0210000000000002e+02 +7.0305276534452303e-06 +2.2278765292353041e-10 -1.1226900535730561e-03 +2.0442272525753095e+06 
+2.0220000000000002e+02 +7.0183784295639850e-06 +2.2347258771497274e-10 -1.1194411675233245e-03 +2.0372885487893815e+06 
+2.0230000000000001e+02 +7.0062596616337588e-06 +2.2403192208281529e-10 -1.1162033637873319e-03 +2.0304390482673957e+06 
+2.0240000000000001e+02 +6.9941712565526227e-06 +2.2445573114707330e-10 -1.1129764874674491e-03 +2.0236422009739585e+06 
+2.0250000000000000e+02 +6.9821131212186456e-06 +2.2473408990607088e-10 -1.1097603836661106e-03 +2.0168614569425813e+06 
+2.0260000000000002e+02 +6.9700851625299018e-06 +2.2485707366556249e-10 -1.1065548974858658e-03 +2.0100602662044005e+06 
+2.0270000000000002e+02 +6.9580872873844501e-06 +2.2481475758399220e-10 -1.1033598740288096e-03 +2.0032020786774508e+06 
+2.0280000000000001e+02 +6.9461194026803717e-06 +2.2459721660204071e-10 -1.1001751583975844e-03 +1.9962503444186882e+06 
+2.0290000000000001e+02 +6.9341814153157210e-06 +2.2419452617277318e-10 -1.0970005956945055e-03 +1.9891685134327952e+06 
+2.0300000000000000e+02 +6.9222732321885869e-06 +2.2359676126248948e-10 -1.0938360310221479e-03 +1.9819200357539169e+06 
+2.0310000000000002e+02 +6.9103947624586745e-06 +2.2280307869777811e-10 -1.0906813485815716e-03 +1.9744799479767890e+06 
+2.0320000000000002e+02 +6.8985459243323099e-06 +2.2184896301538353e-10 -1.0875365889686944e-03 +1.9668696331214616e+06 
+2.0330000000000001e+02 +6.8867266382774523e-06 +2.2077897984376204e-10 -1.0844018318781231e-03 +1.9591220608382730e+06 
+2.0340000000000001e+02 +6.8749368247620711e-06 +2.1963769534937364e-10 -1.0812771570045195e-03 +1.9512702007371681e+06 
+2.0350000000000000e+02 +6.8631764042541244e-06 +2.1846967544248618e-10 -1.0781626440422871e-03 +1.9433470223992621e+06 
+2.0360000000000002e+02 +6.8514452972215868e-06 +2.1731948619989241e-10 -1.0750583726864254e-03 +1.9353854955967064e+06 
+2.0370000000000002e+02 +6.8397434241324259e-06 +2.1623169341657361e-10 -1.0719644226313918e-03 +1.9274185898699062e+06 
+2.0380000000000001e+02 +6.8280707054545999e-06 +2.1525086327820420e-10 -1.0688808735717847e-03 +1.9194792748839313e+06 
+2.0390000000000001e+02 +6.8164270616560722e-06 +2.1442156161178951e-10 -1.0658078052020613e-03 +1.9116005201790284e+06 
+2.0400000000000000e+02 +6.8048124132048207e-06 +2.1378835448771744e-10 -1.0627452972171699e-03 +1.9038152955218046e+06 
+2.0410000000000002e+02 +6.7932266797914417e-06 +2.1337984773301170e-10 -1.0596934051174429e-03 +1.8961510524972472e+06 
+2.0420000000000002e+02 +6.7816697779971286e-06 +2.1316080693138689e-10 -1.0566520876273461e-03 +1.8886131710015719e+06 
+2.0430000000000001e+02 +6.7701416236256970e-06 +2.1308003759612300e-10 -1.0536212792771112e-03 +1.8812015129326484e+06 
+2.0440000000000001e+02 +6.7586421324809808e-06 +2.1308634522128572e-10 -1.0506009145969883e-03 +1.8739159401588836e+06 
+2.0450000000000000e+02 +6.7471712203668023e-06 +2.1312853530734542e-10 -1.0475909281173180e-03 +1.8667563146212329e+06 
+2.0460000000000002e+02 +6.7357288030869828e-06 +2.1315541330993904e-10 -1.0445912543683672e-03 +1.8597224982058450e+06 
+2.0470000000000002e+02 +6.7243147964453640e-06 +2.1311578483201381e-10 -1.0416018278805216e-03 +1.8528143528273799e+06 
+2.0480000000000001e+02 +6.7129291162457462e-06 +2.1295845516268164e-10 -1.0386225831836373e-03 +1.8460317402796363e+06 
+2.0490000000000001e+02 +6.7015716782919768e-06 +2.1263222999455713e-10 -1.0356534548084492e-03 +1.8393745225783365e+06 
+2.0500000000000000e+02 +6.6902423983878756e-06 +2.1208591477687228e-10 -1.0326943772851474e-03 +1.8328425616012334e+06 
+2.0510000000000002e+02 +6.6789411927891298e-06 +2.1129146560179710e-10 -1.0297452828191879e-03 +1.8264325538307719e+06 
+2.0520000000000002e+02 +6.6676679795589449e-06 +2.1031344089627562e-10 -1.0268060943174934e-03 +1.8201285341223867e+06 
+2.0530000000000001e+02 +6.6564226772123786e-06 +2.0923954996716758e-10 -1.0238767323621680e-03 +1.8139113719426999e+06 
+2.0540000000000001e+02 +6.6452052042644930e-06 +2.0815750212773760e-10 -1.0209571175354185e-03 +1.8077619367697388e+06 
+2.0550000000000000e+02 +6.6340154792303653e-06 +2.0715500642224852e-10 -1.0180471704195621e-03 +1.8016610981250915e+06 
+2.0560000000000002e+02 +6.6228534206250338e-06 +2.0631977184372458e-10 -1.0151468115964304e-03 +1.7955897253827136e+06 
+2.0570000000000002e+02 +6.6117189469635775e-06 +2.0573950785274102e-10 -1.0122559616482401e-03 +1.7895286880062171e+06 
+2.0580000000000001e+02 +6.6006119767610627e-06 +2.0550192352558456e-10 -1.0093745411572147e-03 +1.7834588554912123e+06 
+2.0590000000000001e+02 +6.5895324285325530e-06 +2.0569472812428138e-10 -1.0065024707057815e-03 +1.7773610974026902e+06 
+2.0600000000000000e+02 +6.5784802207931070e-06 +2.0640563073792794e-10 -1.0036396708756978e-03 +1.7712162830596399e+06 
+2.0610000000000002e+02 +6.5674552731262910e-06 +2.0768243488028343e-10 -1.0007860749911711e-03 +1.7650094911145114e+06 
+2.0620000000000002e+02 +6.5564575093897137e-06 +2.0941332200073634e-10 -9.9794166734402316e-04 +1.7587426365480477e+06 
+2.0630000000000001e+02 +6.5454868545094702e-06 +2.1144656807581486e-10 -9.9510644496801095e-04 +1.7524218435702226e+06 
+2.0640000000000001e+02 +6.5345432334116693e-06 +2.1363044847999550e-10 -9.9228040489685661e-04 +1.7460532362782261e+06 
+2.0650000000000000e+02 +6.5236265710224248e-06 +2.1581323924744962e-10 -9.8946354416472510e-04 +1.7396429390211115e+06 
+2.0660000000000002e+02 +6.5127367922678267e-06 +2.1784321611772762e-10 -9.8665585980487218e-04 +1.7331970757192890e+06 
+2.0670000000000002e+02 +6.5018738220739719e-06 +2.1956865468306942e-10 -9.8385734885086127e-04 +1.7267217704992532e+06 
+2.0680000000000001e+02 +6.4910375853669987e-06 +2.2083783088157431e-10 -9.8106800833720384e-04 +1.7202231477328679e+06 
+2.0690000000000001e+02 +6.4802280070729718e-06 +2.2149902046560233e-10 -9.7828783529682497e-04 +1.7137073313349988e+06 
+2.0700000000000000e+02 +6.4694450121180210e-06 +2.2140049913627492e-10 -9.7551682676413367e-04 +1.7071804456664214e+06 
+2.0710000000000002e+02 +6.4586885254385558e-06 +2.2044227741643336e-10 -9.7275497472340522e-04 +1.7006486644298669e+06 
+2.0720000000000002e+02 +6.4479584720122634e-06 +2.1873130340571372e-10 -9.7000225096340498e-04 +1.6941183605196038e+06 
+2.0730000000000001e+02 +6.4372547768271341e-06 +2.1642626043537923e-10 -9.6725862222317546e-04 +1.6875959562643650e+06 
+2.0740000000000001e+02 +6.4265773648711540e-06 +2.1368583150364336e-10 -9.6452405524200349e-04 +1.6810878741292695e+06 
+2.0750000000000000e+02 +6.4159261611323220e-06 +2.1066869964074347e-10 -9.6179851675924632e-04 +1.6746005365561512e+06 
+2.0760000000000002e+02 +6.4053010905986378e-06 +2.0753354793456020e-10 -9.5908197351454055e-04 +1.6681403661115083e+06 
+2.0770000000000002e+02 +6.3947020782580919e-06 +2.0443905949218872e-10 -9.5637439224693574e-04 +1.6617137851560712e+06 
+2.0780000000000001e+02 +6.3841290490986804e-06 +2.0154391720296057e-10 -9.5367573969587342e-04 +1.6553272161720672e+06 
+2.0790000000000001e+02 +6.3735819281083973e-06 +1.9900680408430367e-10 -9.5098598260067596e-04 +1.6489870816132100e+06 
+2.0800000000000000e+02 +6.3630606402752303e-06 +1.9698640346107648e-10 -9.4830508770052922e-04 +1.6426998038866431e+06 
+2.0810000000000002e+02 +6.3525651112719536e-06 +1.9559851395163396e-10 -9.4563302653032251e-04 +1.6364716767916821e+06 
+2.0820000000000002e+02 +6.3420952695104605e-06 +1.9478739835217128e-10 -9.4296978980659739e-04 +1.6303084792242863e+06 
+2.0830000000000001e+02 +6.3316510440874212e-06 +1.9445443504059631e-10 -9.4031537304169036e-04 +1.6242158615452962e+06 
+2.0840000000000001e+02 +6.3212323640995050e-06 +1.9450100217705361e-10 -9.3766977174761701e-04 +1.6181994739707697e+06 
+2.0850000000000000e+02 +6.3108391586433831e-06 +1.9482847833800001e-10 -9.3503298143664520e-04 +1.6122649668382616e+06 
+2.0860000000000002e+02 +6.3004713568157231e-06 +1.9533824233046545e-10 -9.3240499762085839e-04 +1.6064179903867980e+06 
+2.0870000000000002e+02 +6.2901288877131886e-06 +1.9593167203278298e-10 -9.2978581581204197e-04 +1.6006641947600469e+06 
+2.0880000000000001e+02 +6.2798116804324523e-06 +1.9651014627119695e-10 -9.2717543152264219e-04 +1.5950092303620924e+06 
+2.0890000000000001e+02 +6.2695196640701869e-06 +1.9697504321866144e-10 -9.2457384026470985e-04 +1.5894587473972708e+06 
+2.0900000000000000e+02 +6.2592527677230576e-06 +1.9722774140679973e-10 -9.2198103755045233e-04 +1.5840183962121652e+06 
+2.0910000000000002e+02 +6.2490109200524132e-06 +1.9719424151420505e-10 -9.1939700011521184e-04 +1.5786886641271214e+06 
+2.0920000000000002e+02 +6.2387940479783074e-06 +1.9689903413314517e-10 -9.1682162958781391e-04 +1.5734493871652358e+06 
+2.0930000000000001e+02 +6.2286020779854726e-06 +1.9639123198364356e-10 -9.1425480882052269e-04 +1.5682752384982449e+06 
+2.0940000000000001e+02 +6.2184349365586463e-06 +1.9571994770886589e-10 -9.1169642066554865e-04 +1.5631408912912330e+06 
+2.0950000000000000e+02 +6.2082925501825650e-06 +1.9493429393916834e-10 -9.0914634797509730e-04 +1.5580210186780780e+06 
+2.0960000000000002e+02 +6.1981748453419416e-06 +1.9408338347143185e-10 -9.0660447360103034e-04 +1.5528902937229599e+06 
+2.0970000000000002e+02 +6.1880817485215372e-06 +1.9321632943558747e-10 -9.0407068039602845e-04 +1.5477233897214883e+06 
+2.0980000000000001e+02 +6.1780131862060663e-06 +1.9238224407770293e-10 -9.0154485121185350e-04 +1.5424949796801840e+06 
+2.0990000000000001e+02 +6.1679690848802732e-06 +1.9163024029713622e-10 -8.9902686890105650e-04 +1.5371797368802412e+06 
+2.1000000000000000e+02 +6.1579493710288868e-06 +1.9100943086514907e-10 -8.9651661631564542e-04 +1.5317523344176796e+06 
+2.1010000000000002e+02 +6.1479539728392688e-06 +1.9055745124427093e-10 -8.9401400585515029e-04 +1.5261952529872835e+06 
+2.1020000000000002e+02 +6.1379828253093383e-06 +1.9026602688071466e-10 -8.9151906810934392e-04 +1.5205222039133359e+06 
+2.1030000000000001e+02 +6.1280358651396482e-06 +1.9011540608489051e-10 -8.8903186321523538e-04 +1.5147547059619064e+06 
+2.1040000000000001e+02 +6.1181130290307452e-06 +1.9008583710956538e-10 -8.8655245131022821e-04 +1.5089142781461750e+06 
+2.1050000000000000e+02 +6.1082142536831695e-06 +1.9015756800255251e-10 -8.8408089253101479e-04 +1.5030224391658395e+06 
+2.1060000000000002e+02 +6.0983394757974687e-06 +1.9031084729202540e-10 -8.8161724701465354e-04 +1.4971007078394007e+06 
+2.1070000000000002e+02 +6.0884886320742006e-06 +1.9052592300017804e-10 -8.7916157489849865e-04 +1.4911706031276074e+06 
+2.1080000000000001e+02 +6.0786616592139163e-06 +1.9078304341180136e-10 -8.7671393631978678e-04 +1.4852536439154907e+06 
+2.1090000000000001e+02 +6.0688584939171543e-06 +1.9106245679247199e-10 -8.7427439141524307e-04 +1.4793713489377552e+06 
+2.1100000000000000e+02 +6.0590790728844545e-06 +1.9134441135652800e-10 -8.7184300032180711e-04 +1.4735452369843896e+06 
+2.1110000000000002e+02 +6.0493233322601138e-06 +1.9160887745863641e-10 -8.6941980466895719e-04 +1.4677935439007955e+06 
+2.1120000000000002e+02 +6.0395912059633042e-06 +1.9183471352161024e-10 -8.6700477205217544e-04 +1.4621213721880424e+06 
+2.1130000000000001e+02 +6.0298826273569366e-06 +1.9200050019185373e-10 -8.6459785155901779e-04 +1.4565305412266252e+06 
+2.1140000000000001e+02 +6.0201975298039150e-06 +1.9208481806453288e-10 -8.6219899227702964e-04 +1.4510228704112959e+06 
+2.1150000000000000e+02 +6.0105358466671622e-06 +1.9206624781807602e-10 -8.5980814329416515e-04 +1.4456001792760435e+06 
+2.1160000000000002e+02 +6.0008975113095732e-06 +1.9192337007967307e-10 -8.5742525369760783e-04 +1.4402642870508791e+06 
+2.1170000000000002e+02 +5.9912824570940680e-06 +1.9163476549572835e-10 -8.5505027257510658e-04 +1.4350170131997771e+06 
+2.1180000000000001e+02 +5.9816906173835552e-06 +1.9117901449488295e-10 -8.5268314901435405e-04 +1.4298601771499622e+06 
+2.1190000000000001e+02 +5.9721219255409430e-06 +1.9053469788366121e-10 -8.5032383210291147e-04 +1.4247955983132934e+06 
+2.1200000000000000e+02 +5.9625763149291449e-06 +1.8968039614834743e-10 -8.4797227092839604e-04 +1.4198250960617128e+06 
+2.1210000000000002e+02 +5.9530537193060865e-06 +1.8861266076239990e-10 -8.4562841426026624e-04 +1.4149479798582741e+06 
+2.1220000000000002e+02 +5.9435540740098309e-06 +1.8739992610399022e-10 -8.4329220959754368e-04 +1.4101535200251809e+06 
+2.1230000000000001e+02 +5.9340773147734344e-06 +1.8612859735912948e-10 -8.4096360412061011e-04 +1.4054284767824952e+06 
+2.1240000000000001e+02 +5.9246233773299680e-06 +1.8488507999564026e-10 -8.3864254500983307e-04 +1.4007596102861257e+06 
+2.1250000000000000e+02 +5.9151921974125094e-06 +1.8375577896255591e-10 -8.3632897944636441e-04 +1.3961336810599547e+06 
+2.1260000000000002e+02 +5.9057837107541234e-06 +1.8282709969567491e-10 -8.3402285461047149e-04 +1.3915374492020730e+06 
+2.1270000000000002e+02 +5.8963978530878836e-06 +1.8218544730415080e-10 -8.3172411768286524e-04 +1.3869576750624352e+06 
+2.1280000000000001e+02 +5.8870345601468634e-06 +1.8191722699961390e-10 -8.2943271584437115e-04 +1.3823811189884604e+06 
+2.1290000000000001e+02 +5.8776937676641276e-06 +1.8210884396167053e-10 -8.2714859627544708e-04 +1.3777945412084484e+06 
+2.1300000000000000e+02 +5.8683754113727591e-06 +1.8284670365173846e-10 -8.2487170615692712e-04 +1.3731847020549285e+06 
+2.1310000000000002e+02 +5.8590794276529578e-06 +1.8417746459011751e-10 -8.2260199919125172e-04 +1.3685408103412415e+06 
+2.1320000000000002e+02 +5.8498057554735686e-06 +1.8598879943486292e-10 -8.2033945516988595e-04 +1.3638618694038498e+06 
+2.1330000000000001e+02 +5.8405543344505421e-06 +1.8812863465227428e-10 -8.1808406040563845e-04 +1.3591493309527868e+06 
+2.1340000000000001e+02 +5.8313251041998642e-06 +1.9044489613862350e-10 -8.1583580121198207e-04 +1.3544046469124074e+06 
+2.1350000000000000e+02 +5.8221180043375039e-06 +1.9278551003356499e-10 -8.1359466390205828e-04 +1.3496292690762240e+06 
+2.1360000000000002e+02 +5.8129329744794251e-06 +1.9499840275215990e-10 -8.1136063478886439e-04 +1.3448246492067021e+06 
+2.1370000000000002e+02 +5.8037699542416054e-06 +1.9693150034439543e-10 -8.0913370018583202e-04 +1.3399922392465714e+06 
+2.1380000000000001e+02 +5.7946288832400223e-06 +1.9843272908442704e-10 -8.0691384640618616e-04 +1.3351334909914036e+06 
+2.1390000000000001e+02 +5.7855097010906387e-06 +1.9935001495819378e-10 -8.0470105976294384e-04 +1.3302498562131687e+06 
+2.1400000000000000e+02 +5.7764123474094281e-06 +1.9953128427827997e-10 -8.0249532656933849e-04 +1.3253427867782451e+06 
+2.1410000000000002e+02 +5.7673367620284247e-06 +1.9887433300359572e-10 -8.0029663253995784e-04 +1.3204145659701892e+06 
+2.1420000000000002e+02 +5.7582828856439552e-06 +1.9747643606264320e-10 -7.9810496099553760e-04 +1.3154708031491600e+06 
+2.1430000000000001e+02 +5.7492506591683859e-06 +1.9548473784451118e-10 -7.9592029465770534e-04 +1.3105179389939662e+06 
+2.1440000000000001e+02 +5.7402400235141140e-06 +1.9304638317381511e-10 -7.9374261624878860e-04 +1.3055624143864913e+06 
+2.1450000000000000e+02 +5.7312509195935058e-06 +1.9030851654852547e-10 -7.9157190849043081e-04 +1.3006106700228103e+06 
+2.1460000000000002e+02 +5.7222832883189534e-06 +1.8741828257549430e-10 -7.8940815410480695e-04 +1.2956691467209694e+06 
+2.1470000000000002e+02 +5.7133370706028384e-06 +1.8452282606012281e-10 -7.8725133581381208e-04 +1.2907442852597311e+06 
+2.1480000000000001e+02 +5.7044122073575333e-06 +1.8176929121856991e-10 -7.8510143633930829e-04 +1.2858425263831664e+06 
+2.1490000000000001e+02 +5.6955086394954283e-06 +1.7930482327895386e-10 -7.8295843840338829e-04 +1.2809703109078964e+06 
+2.1500000000000000e+02 +5.6866263079288959e-06 +1.7727656627809908e-10 -7.8082232472786279e-04 +1.2761340795721316e+06 
+2.1510000000000002e+02 +5.6777651539883953e-06 +1.7579272190898100e-10 -7.7869308040041387e-04 +1.2713401996071723e+06 
+2.1520000000000002e+02 +5.6689251206766342e-06 +1.7480571912665565e-10 -7.7657069997023290e-04 +1.2665947437622154e+06 
+2.1530000000000001e+02 +5.6601061514144263e-06 +1.7422904375453921e-10 -7.7445518035289978e-04 +1.2619037114227451e+06 
+2.1540000000000001e+02 +5.6513081896225450e-06 +1.7397618140468903e-10 -7.7234651846330130e-04 +1.2572731018036439e+06 
+2.1550000000000000e+02 +5.6425311787217873e-06 +1.7396061800299801e-10 -7.7024471121651017e-04 +1.2527089141324670e+06 
+2.1560000000000002e+02 +5.6337750621329381e-06 +1.7409583916152359e-10 -7.6814975552758459e-04 +1.2482171476586289e+06 
+2.1570000000000002e+02 +5.6250397832767946e-06 +1.7429533087020676e-10 -7.6606164831171926e-04 +1.2438038016781157e+06 
+2.1580000000000001e+02 +5.6163252855741402e-06 +1.7447257876031934e-10 -7.6398038648379900e-04 +1.2394748753663669e+06 
+2.1590000000000001e+02 +5.6076315124457675e-06 +1.7454106870651582e-10 -7.6190596695899714e-04 +1.2352363680090720e+06 
+2.1600000000000000e+02 +5.5989584073124811e-06 +1.7441428619916232e-10 -7.5983838665278486e-04 +1.2310942789874389e+06 
+2.1610000000000002e+02 +5.5903059133057724e-06 +1.7402903814288839e-10 -7.5777762804056753e-04 +1.2270502630893386e+06 
+2.1620000000000002e+02 +5.5816739724000616e-06 +1.7341541417238067e-10 -7.5572361584151692e-04 +1.2230885980280589e+06 
+2.1630000000000001e+02 +5.5730625262804677e-06 +1.7262682470251375e-10 -7.5367626033543105e-04 +1.2191892171801676e+06 
+2.1640000000000001e+02 +5.5644715166321367e-06 +1.7171668016097157e-10 -7.5163547180248809e-04 +1.2153320540188588e+06 
+2.1650000000000000e+02 +5.5559008851401909e-06 +1.7073839118679670e-10 -7.4960116052233720e-04 +1.2114970418492595e+06 
+2.1660000000000002e+02 +5.5473505734897491e-06 +1.6974536813722039e-10 -7.4757323677468327e-04 +1.2076641140221173e+06 
+2.1670000000000002e+02 +5.5388205233659608e-06 +1.6879102170252362e-10 -7.4555161083970857e-04 +1.2038132040031813e+06 
+2.1680000000000001e+02 +5.5303106764539457e-06 +1.6792876203498383e-10 -7.4353619299710033e-04 +1.1999242451252993e+06 
+2.1690000000000001e+02 +5.5218209744388320e-06 +1.6721199994657336e-10 -7.4152689352662904e-04 +1.1959771707230613e+06 
+2.1700000000000000e+02 +5.5133513590057554e-06 +1.6669414565361762e-10 -7.3952362270840650e-04 +1.1919519142856610e+06 
+2.1710000000000002e+02 +5.5049017730728084e-06 +1.6641411284486658e-10 -7.3752631285054892e-04 +1.1878340727172627e+06 
+2.1720000000000002e+02 +5.4964721644899857e-06 +1.6635282548645770e-10 -7.3553498437586233e-04 +1.1836318977140358e+06 
+2.1730000000000001e+02 +5.4880624823402388e-06 +1.6647671133719307e-10 -7.3354967973550335e-04 +1.1793593045344376e+06 
+2.1740000000000001e+02 +5.4796726757065291e-06 +1.6675219765630023e-10 -7.3157044138076979e-04 +1.1750302084763681e+06 
+2.1750000000000000e+02 +5.4713026936718131e-06 +1.6714571176705451e-10 -7.2959731176283052e-04 +1.1706585248231541e+06 
+2.1760000000000002e+02 +5.4629524853190455e-06 +1.6762368092868337e-10 -7.2763033333285161e-04 +1.1662581688188380e+06 
+2.1770000000000002e+02 +5.4546219997311979e-06 +1.6815253246446217e-10 -7.2566954854230497e-04 +1.1618430558352948e+06 
+2.1780000000000001e+02 +5.4463111859912090e-06 +1.6869869380014327e-10 -7.2371499984197633e-04 +1.1574271010196230e+06 
+2.1790000000000001e+02 +5.4380199931820446e-06 +1.6922859237428861e-10 -7.2176672968327863e-04 +1.1530242197056809e+06 
+2.1800000000000000e+02 +5.4297483703866593e-06 +1.6970865535005348e-10 -7.1982478051741132e-04 +1.1486483271726766e+06 
+2.1810000000000002e+02 +5.4214962663518959e-06 +1.7010937209356066e-10 -7.1788918134175236e-04 +1.1443115257413664e+06 
+2.1820000000000002e+02 +5.4132636284800967e-06 +1.7041747979646268e-10 -7.1595990733749036e-04 +1.1400186655891768e+06 
+2.1830000000000001e+02 +5.4050504038374970e-06 +1.7062377762921145e-10 -7.1403692023241721e-04 +1.1357727840919031e+06 
+2.1840000000000001e+02 +5.3968565394903168e-06 +1.7071906473023477e-10 -7.1212018175376428e-04 +1.1315769184224245e+06 
+2.1850000000000000e+02 +5.3886819825047857e-06 +1.7069414025717484e-10 -7.1020965362903041e-04 +1.1274341058537308e+06 
+2.1860000000000002e+02 +5.3805266799471356e-06 +1.7053980339329316e-10 -7.0830529758583412e-04 +1.1233473836876431e+06 
+2.1870000000000002e+02 +5.3723905788835891e-06 +1.7024685334106564e-10 -7.0640707535152844e-04 +1.1193197891653122e+06 
+2.1880000000000001e+02 +5.3642736263803757e-06 +1.6980608915565752e-10 -7.0451494865355919e-04 +1.1153543595149005e+06 
+2.1890000000000001e+02 +5.3561757695037264e-06 +1.6920831005875916e-10 -7.0262887921958143e-04 +1.1114541320654736e+06 
+2.1900000000000000e+02 +5.3480969553198665e-06 +1.6844431507991672e-10 -7.0074882877697430e-04 +1.1076221440611926e+06 
+2.1910000000000002e+02 +5.3400371312262110e-06 +1.6751829463349140e-10 -6.9887476017508753e-04 +1.1038596178338446e+06 
+2.1920000000000002e+02 +5.3319962459449675e-06 +1.6648800274525823e-10 -6.9700664075152575e-04 +1.1001605163410292e+06 
+2.1930000000000001e+02 +5.3239742485295107e-06 +1.6542458456321037e-10 -6.9514443896527415e-04 +1.0965169874687747e+06 
+2.1940000000000001e+02 +5.3159710880332424e-06 +1.6439918548512836e-10 -6.9328812327603513e-04 +1.0929211793237680e+06 
+2.1950000000000000e+02 +5.3079867135095456e-06 +1.6348295053731406e-10 -6.9143766214300280e-04 +1.0893652398541321e+06 
+2.1960000000000002e+02 +5.3000210740118077e-06 +1.6274702489337977e-10 -6.8959302402550268e-04 +1.0858413170618482e+06 
