# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+1.3359999999999999e+02 +8.7099903264962640e-04 -4.3161153775596767e+03 +2.1832362792123853e+11 -4.8789071437600256e+18 
+1.3370000000000002e+02 +8.6724404582302797e-04 -4.2924797507265685e+03 +2.1711432248250845e+11 -4.8516731224904540e+18 
+1.3380000000000001e+02 +8.6350739071459394e-04 -4.2690041758317702e+03 +2.1591490756802847e+11 -4.8246913348987197e+18 
+1.3390000000000001e+02 +8.5978889798387238e-04 -4.2456978610502938e+03 +2.1472683477475909e+11 -4.7980121463109806e+18 
+1.3400000000000000e+02 +8.5608839829042860e-04 -4.2225700145619548e+03 +2.1355155570006207e+11 -4.7716859220634675e+18 
+1.3409999999999999e+02 +8.5240574408592881e-04 -4.1996264839585119e+03 +2.1239003652028818e+11 -4.7457465045782733e+18 
+1.3420000000000002e+02 +8.4874087499048497e-04 -4.1768596745015957e+03 +2.1124130173042981e+11 -4.7201616447056824e+18 
+1.3430000000000001e+02 +8.4509375241637367e-04 -4.1542586308986647e+03 +2.1010389040827179e+11 -4.6948825704952433e+18 
+1.3440000000000001e+02 +8.4146433777580840e-04 -4.1318123978217845e+03 +2.0897634162763263e+11 -4.6698605098790001e+18 
+1.3450000000000000e+02 +8.3785259248106458e-04 -4.1095100199831650e+03 +2.0785719446706708e+11 -4.6450466909335214e+18 
+1.3459999999999999e+02 +8.3425847794440773e-04 -4.0873405420815538e+03 +2.0674498800321283e+11 -4.6203923416711741e+18 
+1.3470000000000002e+02 +8.3068195557805462e-04 -4.0652930087936206e+03 +2.0563826131053314e+11 -4.5958486900454589e+18 
+1.3480000000000001e+02 +8.2712298679423477e-04 -4.0433564647986104e+03 +2.0453555346360010e+11 -4.5713669640096952e+18 
+1.3490000000000001e+02 +8.2358153300527142e-04 -4.0215199548358678e+03 +2.0343540354399158e+11 -4.5468983917299436e+18 
+1.3500000000000000e+02 +8.2005755562334433e-04 -3.9997725235568655e+03 +2.0233635062311633e+11 -4.5223942010644982e+18 
+1.3509999999999999e+02 +8.1655099932216525e-04 -3.9781065842289886e+03 +2.0123739372199756e+11 -4.4978209871112033e+18 
+1.3520000000000002e+02 +8.1306174182114446e-04 -3.9565280243270231e+03 +2.0013937163045920e+11 -4.4732068130260787e+18 
+1.3530000000000001e+02 +8.0958964410111434e-04 -3.9350460998772814e+03 +1.9904358308065988e+11 -4.4485951089870316e+18 
+1.3540000000000001e+02 +8.0613456714296531e-04 -3.9136700669386073e+03 +1.9795132680828830e+11 -4.4240293052746194e+18 
+1.3550000000000000e+02 +8.0269637192751547e-04 -3.8924091815304223e+03 +1.9686390154477066e+11 -4.3995528320459366e+18 
+1.3559999999999999e+02 +7.9927491943560588e-04 -3.8712726996806764e+03 +1.9578260602219391e+11 -4.3752091194719918e+18 
+1.3570000000000002e+02 +7.9587007064807458e-04 -3.8502698774202722e+03 +1.9470873897324963e+11 -4.3510415977469804e+18 
+1.3580000000000001e+02 +7.9248168654580799e-04 -3.8294099708076587e+03 +1.9364359913378378e+11 -4.3270936971599555e+18 
+1.3590000000000001e+02 +7.8910962810963318e-04 -3.8087022358637651e+03 +1.9258848523508072e+11 -4.3034088478576056e+18 
+1.3600000000000000e+02 +7.8575375632040283e-04 -3.7881559286263437e+03 +1.9154469601060995e+11 -4.2800304800577572e+18 
+1.3609999999999999e+02 +7.8241394781452796e-04 -3.7677769784353427e+03 +1.9051309684895081e+11 -4.2569878038565601e+18 
+1.3620000000000002e+02 +7.7909014185084528e-04 -3.7475580079460096e+03 +1.8949281977148294e+11 -4.2342531492417152e+18 
+1.3630000000000001e+02 +7.7578229334369648e-04 -3.7274883130873473e+03 +1.8848256345175629e+11 -4.2117846259966203e+18 
+1.3640000000000001e+02 +7.7249035720747879e-04 -3.7075571898171497e+03 +1.8748102656641238e+11 -4.1895403439946926e+18 
+1.3650000000000000e+02 +7.6921428835652578e-04 -3.6877539340596427e+03 +1.8648690778842337e+11 -4.1674784130016159e+18 
+1.3659999999999999e+02 +7.6595404170529526e-04 -3.6680678418077537e+03 +1.8549890579839178e+11 -4.1455569430085187e+18 
+1.3670000000000002e+02 +7.6270957216810367e-04 -3.6484882089758462e+03 +1.8451571926814606e+11 -4.1237340437464515e+18 
+1.3680000000000001e+02 +7.5948083465934174e-04 -3.6290043315176440e+03 +1.8353604687393390e+11 -4.1019678250782387e+18 
+1.3690000000000001e+02 +7.5626778409341728e-04 -3.6096055053996506e+03 +1.8255858729340619e+11 -4.0802163969071365e+18 
+1.3700000000000000e+02 +7.5307037538465706e-04 -3.5902810265393118e+03 +1.8158203919868927e+11 -4.0584378689726751e+18 
+1.3709999999999999e+02 +7.4988855207750609e-04 -3.5710234981831163e+03 +1.8060551036303479e+11 -4.0366035071672796e+18 
+1.3720000000000002e+02 +7.4672221223634136e-04 -3.5518387525651856e+03 +1.7962974492652365e+11 -4.0147372008635786e+18 
+1.3730000000000001e+02 +7.4357124255555892e-04 -3.5327359291876182e+03 +1.7865589612336133e+11 -3.9928759953768684e+18 
+1.3740000000000001e+02 +7.4043552972959516e-04 -3.5137241675747373e+03 +1.7768511719019568e+11 -3.9710569360943043e+18 
+1.3750000000000000e+02 +7.3731496045283931e-04 -3.4948126072277737e+03 +1.7671856136127078e+11 -3.9493170683347661e+18 
+1.3759999999999999e+02 +7.3420942141971953e-04 -3.4760103876664930e+03 +1.7575738187270773e+11 -3.9276934374692900e+18 
+1.3770000000000002e+02 +7.3111879932464402e-04 -3.4573266484008777e+03 +1.7480273195959988e+11 -3.9062230888396042e+18 
+1.3780000000000001e+02 +7.2804298086202185e-04 -3.4387705289421237e+03 +1.7385576485731308e+11 -3.8849430677982628e+18 
+1.3790000000000001e+02 +7.2498185272626642e-04 -3.4203511688019630e+03 +1.7291763380107617e+11 -3.8638904196899215e+18 
+1.3800000000000000e+02 +7.2193530161179808e-04 -3.4020777074972893e+03 +1.7198949202678775e+11 -3.8431021898808776e+18 
+1.3809999999999999e+02 +7.1890322478922219e-04 -3.3839560441080371e+03 +1.7107210976764957e+11 -3.8226033608163026e+18 
+1.3820000000000002e+02 +7.1588556183401332e-04 -3.3659791160383243e+03 +1.7016472525411118e+11 -3.8023706634951014e+18 
+1.3830000000000001e+02 +7.1288226289791478e-04 -3.3481366203082061e+03 +1.6926619372026007e+11 -3.7823687661907118e+18 
+1.3840000000000001e+02 +7.0989327813258387e-04 -3.3304182538824148e+03 +1.6837537039350342e+11 -3.7625623369694162e+18 
+1.3850000000000000e+02 +7.0691855768971099e-04 -3.3128137137484077e+03 +1.6749111050409085e+11 -3.7429160439873341e+18 
+1.3859999999999999e+02 +7.0395805172100798e-04 -3.2953126969040609e+03 +1.6661226928330795e+11 -3.7233945554288947e+18 
+1.3870000000000002e+02 +7.0101171037816317e-04 -3.2779049003375621e+03 +1.6573770196151730e+11 -3.7039625394540196e+18 
+1.3880000000000001e+02 +6.9807948381286889e-04 -3.2605800210331499e+03 +1.6486626376842755e+11 -3.6845846641995500e+18 
+1.3890000000000001e+02 +6.9516132217683113e-04 -3.2433277559873773e+03 +1.6399680993523141e+11 -3.6652255978480476e+18 
+1.3900000000000000e+02 +6.9225717562173595e-04 -3.2261378021859528e+03 +1.6312819569203864e+11 -3.6458500085526451e+18 
+1.3909999999999999e+02 +6.8936698735102945e-04 -3.2090030542937034e+03 +1.6225963585697562e+11 -3.6264336314609905e+18 
+1.3920000000000002e+02 +6.8649067277510906e-04 -3.1919291976603395e+03 +1.6139178359808804e+11 -3.6069964696621896e+18 
+1.3930000000000001e+02 +6.8362814035614439e-04 -3.1749251153260716e+03 +1.6052565167307645e+11 -3.5875695932952868e+18 
+1.3940000000000001e+02 +6.8077929855622776e-04 -3.1579996902811017e+03 +1.5966225283367191e+11 -3.5681840723158262e+18 
+1.3950000000000000e+02 +6.7794405583759148e-04 -3.1411618056062257e+03 +1.5880259984233646e+11 -3.5488709770077716e+18 
+1.3959999999999999e+02 +6.7512232066233426e-04 -3.1244203442965763e+03 +1.5794770545142706e+11 -3.5296613773465032e+18 
+1.3970000000000002e+02 +6.7231400149262441e-04 -3.1077841893915161e+03 +1.5709858241851550e+11 -3.5105863434668227e+18 
+1.3980000000000001e+02 +6.6951900679058625e-04 -3.0912622239024809e+03 +1.5625624349790143e+11 -3.4916769454035651e+18 
+1.3990000000000001e+02 +6.6673724501840241e-04 -3.0748633308766107e+03 +1.5542170144799298e+11 -3.4729642533156746e+18 
+1.4000000000000000e+02 +6.6396862463821195e-04 -3.0585963933358676e+03 +1.5459596902433563e+11 -3.4544793372761124e+18 
+1.4009999999999999e+02 +6.6121306048561002e-04 -3.0424671627001262e+03 +1.5377972140558997e+11 -3.4362430959779656e+18 
+1.4020000000000002e+02 +6.5847049289002879e-04 -3.0264688639884466e+03 +1.5297228346335141e+11 -3.4182357425997327e+18 
+1.4030000000000001e+02 +6.5574086855434068e-04 -3.0105915906095779e+03 +1.5217264249148547e+11 -3.4004273189161303e+18 
+1.4040000000000001e+02 +6.5302413418143440e-04 -2.9948254359811312e+03 +1.5137978578473422e+11 -3.3827878667255660e+18 
+1.4050000000000000e+02 +6.5032023647415983e-04 -2.9791604934978436e+03 +1.5059270063530750e+11 -3.3652874277521736e+18 
+1.4059999999999999e+02 +6.4762912213540394e-04 -2.9635868565785709e+03 +1.4981037433820102e+11 -3.3478960438038615e+18 
+1.4070000000000002e+02 +6.4495073786805489e-04 -2.9480946186421784e+03 +1.4903179418843384e+11 -3.3305837566899942e+18 
+1.4080000000000001e+02 +6.4228503037499585e-04 -2.9326738730998472e+03 +1.4825594747991266e+11 -3.3133206081821445e+18 
+1.4090000000000001e+02 +6.3963194635908180e-04 -2.9173147133526659e+03 +1.4748182150569147e+11 -3.2960766400316764e+18 
+1.4100000000000000e+02 +6.3699143252319668e-04 -2.9020072328145757e+03 +1.4670840356011002e+11 -3.2788218940256087e+18 
+1.4109999999999999e+02 +6.3436343228255641e-04 -2.8867446154640602e+03 +1.4593499935912347e+11 -3.2615357882077834e+18 
+1.4120000000000002e+02 +6.3174787590171151e-04 -2.8715324075322519e+03 +1.4516218830425699e+11 -3.2442352456210452e+18 
+1.4130000000000001e+02 +6.2914469035755258e-04 -2.8563792458191133e+03 +1.4439086821916806e+11 -3.2269465655811348e+18 
+1.4140000000000001e+02 +6.2655380262698469e-04 -2.8412937671292252e+03 +1.4362193692786099e+11 -3.2096960474115738e+18 
+1.4150000000000000e+02 +6.2397513968688123e-04 -2.8262846082527481e+03 +1.4285629225285498e+11 -3.1925099903936722e+18 
+1.4159999999999999e+02 +6.2140862851413630e-04 -2.8113604059888935e+03 +1.4209483201757440e+11 -3.1754146938338867e+18 
+1.4170000000000002e+02 +6.1885419608563033e-04 -2.7965297971312916e+03 +1.4133845404492371e+11 -3.1584364570251725e+18 
+1.4180000000000001e+02 +6.1631176937828160e-04 -2.7818014184955391e+03 +1.4058805616032257e+11 -3.1416015793358884e+18 
+1.4190000000000001e+02 +6.1378127536895353e-04 -2.7671839068628533e+03 +1.3984453618513916e+11 -3.1249363600107991e+18 
+1.4200000000000000e+02 +6.1126264103456029e-04 -2.7526858990458340e+03 +1.3910879194440839e+11 -3.1084670984061010e+18 
+1.4209999999999999e+02 +6.0875579625211328e-04 -2.7383130138201091e+03 +1.3838142297153903e+11 -3.0922115253710126e+18 
+1.4220000000000002e+02 +6.0626068249922983e-04 -2.7240587979454740e+03 +1.3766183564885541e+11 -3.0761530981961277e+18 
+1.4230000000000001e+02 +6.0377724415366235e-04 -2.7099137801661309e+03 +1.3694913806951176e+11 -3.0602667057390669e+18 
+1.4240000000000001e+02 +6.0130542559316336e-04 -2.6958684892260167e+03 +1.3624243832658125e+11 -3.0445272368542223e+18 
+1.4250000000000000e+02 +5.9884517119549070e-04 -2.6819134538732169e+03 +1.3554084451366168e+11 -3.0289095804125158e+18 
+1.4259999999999999e+02 +5.9639642533835721e-04 -2.6680392028286697e+03 +1.3484346472121333e+11 -3.0133886251900068e+18 
+1.4270000000000002e+02 +5.9395913239956649e-04 -2.6542362648682733e+03 +1.3414940704605710e+11 -2.9979392601553464e+18 
+1.4280000000000001e+02 +5.9153323675684047e-04 -2.6404951687173811e+03 +1.3345777957913779e+11 -2.9825363740987085e+18 
+1.4290000000000001e+02 +5.8911868278794003e-04 -2.6268064431255084e+03 +1.3276769041419843e+11 -2.9671548558952044e+18 
+1.4300000000000000e+02 +5.8671541487060632e-04 -2.6131606168306007e+03 +1.3207824764367148e+11 -2.9517695943806817e+18 
+1.4309999999999999e+02 +5.8432337709153149e-04 -2.5995511843751060e+03 +1.3138883970407922e+11 -2.9363633149428050e+18 
+1.4320000000000002e+02 +5.8194251237319954e-04 -2.5859835035083038e+03 +1.3069997640687639e+11 -2.9209500891314140e+18 
+1.4330000000000001e+02 +5.7957276334697167e-04 -2.5724658977390868e+03 +1.3001244790245152e+11 -2.9055518248928220e+18 
+1.4340000000000001e+02 +5.7721407264425860e-04 -2.5590066906064953e+03 +1.2932704434468054e+11 -2.8901904302790472e+18 
+1.4350000000000000e+02 +5.7486638289645808e-04 -2.5456142056429230e+03 +1.2864455588670921e+11 -2.8748878133204879e+18 
+1.4359999999999999e+02 +5.7252963673496684e-04 -2.5322967663783511e+03 +1.2796577268130911e+11 -2.8596658820345129e+18 
+1.4370000000000002e+02 +5.7020377679118100e-04 -2.5190626963436089e+03 +1.2729148488143385e+11 -2.8445465444457769e+18 
+1.4380000000000001e+02 +5.6788874569650672e-04 -2.5059203190737171e+03 +1.2662248264043568e+11 -2.8295517085891082e+18 
+1.4390000000000001e+02 +5.6558448608232538e-04 -2.4928779580917671e+03 +1.2595955611040845e+11 -2.8147032824636104e+18 
+1.4400000000000000e+02 +5.6329094058003794e-04 -2.4799439369303773e+03 +1.2530349544445671e+11 -2.8000231740973599e+18 
+1.4409999999999999e+02 +5.6100805187316754e-04 -2.4671236843769047e+03 +1.2465482770232538e+11 -2.7855261280244823e+18 
+1.4420000000000002e+02 +5.5873576285365707e-04 -2.4544110501970508e+03 +1.2401302756567786e+11 -2.7711982346641060e+18 
+1.4430000000000001e+02 +5.5647401646561256e-04 -2.4417969894333219e+03 +1.2337730662527573e+11 -2.7570184210140344e+18 
+1.4440000000000001e+02 +5.5422275565308247e-04 -2.4292724570963410e+03 +1.2274687646832742e+11 -2.7429656139671357e+18 
+1.4450000000000000e+02 +5.5198192336017630e-04 -2.4168284082324972e+03 +1.2212094868609250e+11 -2.7290187405370547e+18 
+1.4459999999999999e+02 +5.4975146253095246e-04 -2.4044557978557223e+03 +1.2149873486602716e+11 -2.7151567276217923e+18 
+1.4470000000000002e+02 +5.4753131610950909e-04 -2.3921455810067182e+03 +1.2087944659880089e+11 -2.7013585022184934e+18 
+1.4480000000000001e+02 +5.4532142703989962e-04 -2.3798887126962109e+03 +1.2026229547153688e+11 -2.6876029912157051e+18 
+1.4490000000000001e+02 +5.4312173826622726e-04 -2.3676761479687452e+03 +1.1964649307535474e+11 -2.6738691216241075e+18 
+1.4500000000000000e+02 +5.4093219273255468e-04 -2.3554988418388584e+03 +1.1903125099769534e+11 -2.6601358203398897e+18 
+1.4509999999999999e+02 +5.3875273554056182e-04 -2.3433505929435328e+03 +1.1841602896012714e+11 -2.6463885889764577e+18 
+1.4520000000000002e+02 +5.3658332042227897e-04 -2.3312365743070004e+03 +1.1780127920752942e+11 -2.6326392275960586e+18 
+1.4530000000000001e+02 +5.3442390326732337e-04 -2.3191648025510794e+03 +1.1718770211579666e+11 -2.6189061108804992e+18 
+1.4540000000000001e+02 +5.3227443996532362e-04 -2.3071432943068862e+03 +1.1657599806191292e+11 -2.6052076135442514e+18 
+1.4550000000000000e+02 +5.3013488640589630e-04 -2.2951800661961697e+03 +1.1596686742177364e+11 -2.5915621102692152e+18 
+1.4559999999999999e+02 +5.2800519847866765e-04 -2.2832831348467016e+03 +1.1536101057192711e+11 -2.5779879757562670e+18 
+1.4570000000000002e+02 +5.2588533207324881e-04 -2.2714605168788112e+03 +1.1475912788813454e+11 -2.5645035846835200e+18 
+1.4580000000000001e+02 +5.2377524307926785e-04 -2.2597202289208035e+03 +1.1416191974703767e+11 -2.5511273117551724e+18 
+1.4590000000000001e+02 +5.2167488738635284e-04 -2.2480702876025189e+03 +1.1357008652544946e+11 -2.5378775316804081e+18 
+1.4600000000000000e+02 +5.1958422088411375e-04 -2.2365187095423953e+03 +1.1298432859888327e+11 -2.5247726191294203e+18 
+1.4609999999999999e+02 +5.1750319719017271e-04 -2.2250707396694925e+03 +1.1240511338778349e+11 -2.5118249463494216e+18 
+1.4620000000000002e+02 +5.1543176083422820e-04 -2.2137205361701231e+03 +1.1183197649381186e+11 -2.4990228759361469e+18 
+1.4630000000000001e+02 +5.1336985407394325e-04 -2.2024594855140363e+03 +1.1126422056054272e+11 -2.4863487679730330e+18 
+1.4640000000000001e+02 +5.1131741916700445e-04 -2.1912789741836332e+03 +1.1070114823288666e+11 -2.4737849825818732e+18 
+1.4650000000000000e+02 +5.0927439837107342e-04 -2.1801703886465511e+03 +1.1014206215410327e+11 -2.4613138798354570e+18 
+1.4659999999999999e+02 +5.0724073394384022e-04 -2.1691251153871281e+03 +1.0958626496934708e+11 -2.4489178198633139e+18 
+1.4670000000000002e+02 +5.0521636814296745e-04 -2.1581345408758139e+03 +1.0903305932225368e+11 -2.4365791627503114e+18 
+1.4680000000000001e+02 +5.0320124322615829e-04 -2.1471900516036008e+03 +1.0848174785872049e+11 -2.4242802686480220e+18 
+1.4690000000000001e+02 +5.0119530145107988e-04 -2.1362830340416058e+03 +1.0793163322237715e+11 -2.4120034976397578e+18 
+1.4700000000000000e+02 +4.9919848507541155e-04 -2.1254048746698413e+03 +1.0738201805799702e+11 -2.3997312098456827e+18 
+1.4709999999999999e+02 +4.9721074049201600e-04 -2.1145496773623877e+03 +1.0683242477136984e+11 -2.3874512690462700e+18 
+1.4720000000000002e+02 +4.9523203063450325e-04 -2.1037224155887779e+03 +1.0628325481535577e+11 -2.3751735537694986e+18 
+1.4730000000000001e+02 +4.9326232257166812e-04 -2.0929307802144422e+03 +1.0573512940411475e+11 -2.3629134462135050e+18 
+1.4740000000000001e+02 +4.9130158337232189e-04 -2.0821824621162677e+03 +1.0518866975320114e+11 -2.3506863286199639e+18 
+1.4750000000000000e+02 +4.8934978010527056e-04 -2.0714851521676683e+03 +1.0464449707776302e+11 -2.3385075832181683e+18 
+1.4759999999999999e+02 +4.8740687983929838e-04 -2.0608465412278456e+03 +1.0410323259126720e+11 -2.3263925921860792e+18 
+1.4770000000000002e+02 +4.8547284964320191e-04 -2.0502743201656040e+03 +1.0356549750833522e+11 -2.3143567377369656e+18 
+1.4780000000000001e+02 +4.8354765658578994e-04 -2.0397761798540569e+03 +1.0303191304402963e+11 -2.3024154020967570e+18 
+1.4790000000000001e+02 +4.8163126773585031e-04 -2.0293598111563069e+03 +1.0250310041232603e+11 -2.2905839674596426e+18 
+1.4800000000000000e+02 +4.7972365016219891e-04 -2.0190329049519660e+03 +1.0197968082908781e+11 -2.2788778160764943e+18 
+1.4809999999999999e+02 +4.7782476678222432e-04 -2.0088005038156250e+03 +1.0146206866000897e+11 -2.2673072927862748e+18 
+1.4820000000000002e+02 +4.7593456390778344e-04 -1.9986570572223168e+03 +1.0094985088456801e+11 -2.2558625932265185e+18 
+1.4830000000000001e+02 +4.7405298369930895e-04 -1.9885943663418238e+03 +1.0044240763199689e+11 -2.2445288756197491e+18 
+1.4840000000000001e+02 +4.7217996831724218e-04 -1.9786042323512108e+03 +9.9939119032395264e+10 -2.2332912982149079e+18 
+1.4850000000000000e+02 +4.7031545992204767e-04 -1.9686784564414565e+03 +9.9439365217527298e+10 -2.2221350193125722e+18 
+1.4859999999999999e+02 +4.6845940067416269e-04 -1.9588088397871481e+03 +9.8942526317208664e+10 -2.2110451971531318e+18 
+1.4870000000000002e+02 +4.6661173273403655e-04 -1.9489871835701501e+03 +9.8447982462126938e+10 -2.2000069900041457e+18 
+1.4880000000000001e+02 +4.6477239826208506e-04 -1.9392052889520853e+03 +9.7955113780660782e+10 -2.1890055560638175e+18 
+1.4890000000000001e+02 +4.6294133941879789e-04 -1.9294549571371224e+03 +9.7463300405936462e+10 -2.1780260536707799e+18 
+1.4900000000000000e+02 +4.6111849836460620e-04 -1.9197279892982001e+03 +9.6971922467725815e+10 -2.1670536410668936e+18 
+1.4909999999999999e+02 +4.5930382297792375e-04 -1.9100187776999467e+03 +9.6480554979274536e+10 -2.1560780717910666e+18 
+1.4920000000000002e+02 +4.5749728400904216e-04 -1.9003320789540503e+03 +9.5989552486074692e+10 -2.1451074805316874e+18 
+1.4930000000000001e+02 +4.5569885792621150e-04 -1.8906752407511356e+03 +9.5499464415784485e+10 -2.1341545972375770e+18 
+1.4940000000000001e+02 +4.5390852119772039e-04 -1.8810556108066867e+03 +9.5010840198962250e+10 -2.1232321519458529e+18 
+1.4950000000000000e+02 +4.5212625029181848e-04 -1.8714805368121392e+03 +9.4524229263379456e+10 -2.1123528746090757e+18 
+1.4959999999999999e+02 +4.5035202167676498e-04 -1.8619573664641839e+03 +9.4040181037389282e+10 -2.1015294951970834e+18 
+1.4970000000000002e+02 +4.4858581182082664e-04 -1.8524934474649581e+03 +9.3559244950007935e+10 -2.0907747437002824e+18 
+1.4980000000000001e+02 +4.4682759719227172e-04 -1.8430961275167474e+03 +9.3081970430262787e+10 -2.0801013501093271e+18 
+1.4990000000000001e+02 +4.4507735425935156e-04 -1.8337727543118494e+03 +9.2608906905992599e+10 -2.0695220443782100e+18 
+1.5000000000000000e+02 +4.4333505949032775e-04 -1.8245306755485217e+03 +9.2140603805759109e+10 -2.0590495564836718e+18 
+1.5009999999999999e+02 +4.4160068370582964e-04 -1.8153747225239852e+03 +9.1677428332670135e+10 -2.0486924800792906e+18 
+1.5020000000000002e+02 +4.3987417513580938e-04 -1.8062996608418396e+03 +9.1219018777876892e+10 -2.0384428632241964e+18 
+1.5030000000000001e+02 +4.3815547636259414e-04 -1.7972977397068973e+03 +9.0764831207315414e+10 -2.0282886176615923e+18 
+1.5040000000000001e+02 +4.3644452996853848e-04 -1.7883612083409635e+03 +9.0314321688851593e+10 -2.0182176551922985e+18 
+1.5050000000000000e+02 +4.3474127853592782e-04 -1.7794823159250072e+03 +8.9866946285698044e+10 -2.0082178874776200e+18 
+1.5059999999999999e+02 +4.3304566464710402e-04 -1.7706533116734008e+03 +8.9422161064904984e+10 -1.9982772262945795e+18 
+1.5070000000000002e+02 +4.3135763088437181e-04 -1.7618664447796627e+03 +8.8979422091169769e+10 -1.9883835833500362e+18 
+1.5080000000000001e+02 +4.2967711983006623e-04 -1.7531139644514428e+03 +8.8538185430649002e+10 -1.9785248703918349e+18 
+1.5090000000000001e+02 +4.2800407406651719e-04 -1.7443881198979143e+03 +8.8097907149861221e+10 -1.9686889991820977e+18 
+1.5100000000000000e+02 +4.2633843617604245e-04 -1.7356811603187703e+03 +8.7658043314161713e+10 -1.9588638814466296e+18 
+1.5109999999999999e+02 +4.2468015569892406e-04 -1.7269877895246900e+03 +8.7218220811877228e+10 -1.9490411471689068e+18 
+1.5120000000000002e+02 +4.2302921000725644e-04 -1.7183125297373460e+03 +8.6778749819282272e+10 -1.9392272992427858e+18 
+1.5130000000000001e+02 +4.2138558343112322e-04 -1.7096623578054600e+03 +8.6340111337579483e+10 -1.9294325588807104e+18 
+1.5140000000000001e+02 +4.1974926030057251e-04 -1.7010442505558669e+03 +8.5902786365379166e+10 -1.9196671472156682e+18 
+1.5150000000000000e+02 +4.1812022494568818e-04 -1.6924651848367832e+03 +8.5467255903787064e+10 -1.9099412854565757e+18 
+1.5159999999999999e+02 +4.1649846169651870e-04 -1.6839321374743995e+03 +8.5034000951313324e+10 -1.9002651947329866e+18 
+1.5170000000000002e+02 +4.1488395488313492e-04 -1.6754520853101249e+03 +8.4603502508309692e+10 -1.8906490962315338e+18 
+1.5180000000000001e+02 +4.1327668883560999e-04 -1.6670320051847830e+03 +8.4176241574982468e+10 -1.8811032111331210e+18 
+1.5190000000000001e+02 +4.1167664788400136e-04 -1.6586788739314868e+03 +8.3752699150712051e+10 -1.8716377605947996e+18 
+1.5200000000000000e+02 +4.1008381635837163e-04 -1.6503996683847547e+03 +8.3333356234974609e+10 -1.8622629657754765e+18 
+1.5209999999999999e+02 +4.0849817176473745e-04 -1.6421989831014828e+03 +8.2918534149706024e+10 -1.8529857213664051e+18 
+1.5220000000000002e+02 +4.0691966431292742e-04 -1.6340718835170283e+03 +8.2507915505069046e+10 -1.8437996161347172e+18 
+1.5230000000000001e+02 +4.0534823738869034e-04 -1.6260110527673048e+03 +8.2101023231144073e+10 -1.8346949123028099e+18 
+1.5240000000000001e+02 +4.0378383437780904e-04 -1.6180091740095399e+03 +8.1697380260497055e+10 -1.8256618721687450e+18 
+1.5250000000000000e+02 +4.0222639866604326e-04 -1.6100589303854454e+03 +8.1296509523796051e+10 -1.8166907579711872e+18 
+1.5259999999999999e+02 +4.0067587363916922e-04 -1.6021530050490073e+03 +8.0897933953271729e+10 -1.8077718319986358e+18 
+1.5270000000000002e+02 +3.9913220268295518e-04 -1.5942840811468936e+03 +8.0501176480158096e+10 -1.7988953565068321e+18 
+1.5280000000000001e+02 +3.9759532918316319e-04 -1.5864448418230177e+03 +8.0105760035473846e+10 -1.7900515937469018e+18 
+1.5290000000000001e+02 +3.9606519652554825e-04 -1.5786279702183381e+03 +7.9711207549923737e+10 -1.7812308059608850e+18 
+1.5300000000000000e+02 +3.9454174809589913e-04 -1.5708261494920116e+03 +7.9317041956184906e+10 -1.7724232554480166e+18 
+1.5309999999999999e+02 +3.9302493520112261e-04 -1.5630343864585022e+03 +7.8922936236712234e+10 -1.7636221946501297e+18 
+1.5320000000000002e+02 +3.9151474083267844e-04 -1.5552569825902078e+03 +7.8529163576602371e+10 -1.7548328366731628e+18 
+1.5330000000000001e+02 +3.9001115590320268e-04 -1.5475005630502799e+03 +7.8136147214810272e+10 -1.7460633848883889e+18 
+1.5340000000000001e+02 +3.8851417132532753e-04 -1.5397717529981730e+03 +7.7744310389764969e+10 -1.7373220426494474e+18 
+1.5350000000000000e+02 +3.8702377801162692e-04 -1.5320771775581820e+03 +7.7354076335892685e+10 -1.7286170131902758e+18 
+1.5360000000000002e+02 +3.8553996687474933e-04 -1.5244234619014737e+03 +7.6965868293054123e+10 -1.7199564999090995e+18 
+1.5370000000000002e+02 +3.8406272882730348e-04 -1.5168172311717592e+03 +7.6580109497835220e+10 -1.7113487061035899e+18 
+1.5380000000000001e+02 +3.8259205478193112e-04 -1.5092651105360451e+03 +7.6197223189631180e+10 -1.7028018351582211e+18 
+1.5390000000000001e+02 +3.8112793565121800e-04 -1.5017737251257965e+03 +7.5817632603665909e+10 -1.6943240903303636e+18 
+1.5400000000000000e+02 +3.7967036234780148e-04 -1.4943497001032665e+03 +7.5441760978713745e+10 -1.6859236749846441e+18 
+1.5410000000000002e+02 +3.7821931804539379e-04 -1.4869974048716811e+03 +7.5069890989095261e+10 -1.6776061210690337e+18 
+1.5420000000000002e+02 +3.7677475496210208e-04 -1.4797121858445610e+03 +7.4701743056457062e+10 -1.6693662750179750e+18 
+1.5430000000000001e+02 +3.7533661757713411e-04 -1.4724871336927388e+03 +7.4336897039874756e+10 -1.6611963119059331e+18 
+1.5440000000000001e+02 +3.7390485036969067e-04 -1.4653153390817736e+03 +7.3974932797809006e+10 -1.6530884067889597e+18 
+1.5450000000000000e+02 +3.7247939781899486e-04 -1.4581898926904091e+03 +7.3615430190216644e+10 -1.6450347347677097e+18 
