# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=8][T/m^n] 
+1.9200000000000000e+02 +4.5902869305182602e-06 -9.0860261289172402e-04 +2.0401061022841770e+06 
+1.9210000000000002e+02 +4.5811324605848869e-06 -9.0568308263477588e-04 +2.0316638344243767e+06 
+1.9220000000000002e+02 +4.5720024484855887e-06 -9.0277507761132370e-04 +2.0233611527156502e+06 
+1.9230000000000001e+02 +4.5628968496432367e-06 -8.9987838435280089e-04 +2.0151727314667630e+06 
+1.9240000000000001e+02 +4.5538156194807263e-06 -8.9699278939087742e-04 +2.0070732450045396e+06 
+1.9250000000000000e+02 +4.5447587134209505e-06 -8.9411807925740452e-04 +1.9990373677624098e+06 
+1.9260000000000002e+02 +4.5357260868867770e-06 -8.9125404048351483e-04 +1.9910397739140205e+06 
+1.9270000000000002e+02 +4.5267176953010954e-06 -8.8840045960077055e-04 +1.9830551377822356e+06 
+1.9280000000000001e+02 +4.5177334940867926e-06 -8.8555712314078655e-04 +1.9750581336962548e+06 
+1.9290000000000001e+02 +4.5087734386667601e-06 -8.8272381763538667e-04 +1.9670234360857073e+06 
+1.9300000000000000e+02 +4.4998374844638841e-06 -8.7990032961594400e-04 +1.9589257191825318e+06 
+1.9310000000000002e+02 +4.4909255764004248e-06 -8.7708650194690072e-04 +1.9507479234668443e+06 
+1.9320000000000002e+02 +4.4820376173962208e-06 -8.7428240282475249e-04 +1.9425060541225325e+06 
+1.9330000000000001e+02 +4.4731734998704800e-06 -8.7148815677887679e-04 +1.9342243825297032e+06 
+1.9340000000000001e+02 +4.4643331162424158e-06 -8.6870388833848510e-04 +1.9259271799407890e+06 
+1.9350000000000000e+02 +4.4555163589312630e-06 -8.6592972203355608e-04 +1.9176387179199634e+06 
+1.9360000000000002e+02 +4.4467231203562046e-06 -8.6316578239262751e-04 +1.9093832675199108e+06 
+1.9370000000000002e+02 +4.4379532929364831e-06 -8.6041219394577173e-04 +1.9011851003307824e+06 
+1.9380000000000001e+02 +4.4292067690912985e-06 -8.5766908122198186e-04 +1.8930684875573313e+06 
+1.9390000000000001e+02 +4.4204834412398685e-06 -8.5493656875067561e-04 +1.8850577005608145e+06 
+1.9400000000000000e+02 +4.4117832018014052e-06 -8.5221478106133422e-04 +1.8771770107330603e+06 
+1.9410000000000002e+02 +4.4031059540110093e-06 -8.4950378767741184e-04 +1.8694427511320887e+06 
+1.9420000000000002e+02 +4.3944516443672772e-06 -8.4680343809816813e-04 +1.8618395016596799e+06 
+1.9430000000000001e+02 +4.3858202301847001e-06 -8.4411352681745919e-04 +1.8543439041169768e+06 
+1.9440000000000001e+02 +4.3772116687777513e-06 -8.4143384832863959e-04 +1.8469326001402226e+06 
+1.9450000000000000e+02 +4.3686259174609256e-06 -8.3876419712541818e-04 +1.8395822314595948e+06 
+1.9460000000000002e+02 +4.3600629335486928e-06 -8.3610436770116103e-04 +1.8322694397360482e+06 
+1.9470000000000002e+02 +4.3515226743555443e-06 -8.3345415454953015e-04 +1.8249708666869290e+06 
+1.9480000000000001e+02 +4.3430050971959500e-06 -8.3081335216367573e-04 +1.8176631538787831e+06 
+1.9490000000000001e+02 +4.3345101593844037e-06 -8.2818175503754355e-04 +1.8103229431463350e+06 
+1.9500000000000000e+02 +4.3260378182353874e-06 -8.2555915766467094e-04 +1.8029268761850710e+06 
+1.9510000000000002e+02 +4.3175880217422444e-06 -8.2294540952074669e-04 +1.7954592602605775e+06 
+1.9520000000000002e+02 +4.3091606806138319e-06 -8.2034058001218327e-04 +1.7879350656219949e+06 
+1.9530000000000001e+02 +4.3007556962378322e-06 -8.1774479352681362e-04 +1.7803769278897655e+06 
+1.9540000000000001e+02 +4.2923729700019708e-06 -8.1515817445344829e-04 +1.7728074829731022e+06 
+1.9550000000000000e+02 +4.2840124032939426e-06 -8.1258084718013879e-04 +1.7652493665402858e+06 
+1.9560000000000002e+02 +4.2756738975014622e-06 -8.1001293609548664e-04 +1.7577252144379597e+06 
+1.9570000000000002e+02 +4.2673573540122296e-06 -8.0745456558758565e-04 +1.7502576623549967e+06 
+1.9580000000000001e+02 +4.2590626742139685e-06 -8.0490586004535575e-04 +1.7428693462433794e+06 
+1.9590000000000001e+02 +4.2507897594943621e-06 -8.0236694385652505e-04 +1.7355829016733358e+06 
+1.9600000000000000e+02 +4.2425385112411377e-06 -7.9983794140995072e-04 +1.7284209645667516e+06 
+1.9610000000000002e+02 +4.2343088404546790e-06 -7.9731892306857436e-04 +1.7213985011407344e+06 
+1.9620000000000002e+02 +4.2261006965861358e-06 -7.9480974309448780e-04 +1.7144997996290203e+06 
+1.9630000000000001e+02 +4.2179140386993445e-06 -7.9231020172455553e-04 +1.7077014787386134e+06 
+1.9640000000000001e+02 +4.2097488258581503e-06 -7.8982009919597337e-04 +1.7009801573072022e+06 
+1.9650000000000000e+02 +4.2016050171263710e-06 -7.8733923574511014e-04 +1.6943124539084143e+06 
+1.9660000000000002e+02 +4.1934825715678587e-06 -7.8486741160943346e-04 +1.6876749874724462e+06 
+1.9670000000000002e+02 +4.1853814482464368e-06 -7.8240442702522150e-04 +1.6810443765006931e+06 
+1.9680000000000001e+02 +4.1773016062259417e-06 -7.7995008222962498e-04 +1.6743972398569798e+06 
+1.9690000000000001e+02 +4.1692430045702281e-06 -7.7750417745988385e-04 +1.6677101963522246e+06 
+1.9700000000000000e+02 +4.1612056023431075e-06 -7.7506651295224755e-04 +1.6609598645315417e+06 
+1.9710000000000002e+02 +4.1531893503718958e-06 -7.7263694332976949e-04 +1.6541307123567024e+06 
+1.9720000000000002e+02 +4.1451941665377617e-06 -7.7021554075747665e-04 +1.6472386038438578e+06 
+1.9730000000000001e+02 +4.1372199604853477e-06 -7.6780243178664761e-04 +1.6403072522943399e+06 
+1.9740000000000001e+02 +4.1292666418592870e-06 -7.6539774296807304e-04 +1.6333603708224045e+06 
+1.9750000000000000e+02 +4.1213341203042330e-06 -7.6300160085328273e-04 +1.6264216728119119e+06 
+1.9760000000000002e+02 +4.1134223054648045e-06 -7.6061413199279078e-04 +1.6195148712918963e+06 
+1.9770000000000002e+02 +4.1055311069856650e-06 -7.5823546293809412e-04 +1.6126636796113690e+06 
+1.9780000000000001e+02 +4.0976604345114402e-06 -7.5586572023988465e-04 +1.6058918108657356e+06 
+1.9790000000000001e+02 +4.0898101976867623e-06 -7.5350503044912219e-04 +1.5992229782508304e+06 
+1.9800000000000000e+02 +4.0819803061562949e-06 -7.5115352011742402e-04 +1.5926808951444943e+06 
+1.9810000000000002e+02 +4.0741706780727724e-06 -7.4881126212987905e-04 +1.5862812095137553e+06 
+1.9820000000000002e+02 +4.0663812656214247e-06 -7.4647811471002931e-04 +1.5800073089775026e+06 
+1.9830000000000001e+02 +4.0586120294955802e-06 -7.4415388241588960e-04 +1.5738345160816903e+06 
+1.9840000000000001e+02 +4.0508629303885802e-06 -7.4183836980540861e-04 +1.5677381533020986e+06 
+1.9850000000000000e+02 +4.0431339289937506e-06 -7.3953138143641075e-04 +1.5616935430931228e+06 
+1.9860000000000002e+02 +4.0354249860044157e-06 -7.3723272186662202e-04 +1.5556760078901500e+06 
+1.9870000000000002e+02 +4.0277360621139312e-06 -7.3494219565439496e-04 +1.5496608703156433e+06 
+1.9880000000000001e+02 +4.0200671180156229e-06 -7.3265960735757459e-04 +1.5436234528338192e+06 
+1.9890000000000001e+02 +4.0124181144028160e-06 -7.3038476153376101e-04 +1.5375390778195541e+06 
+1.9900000000000000e+02 +4.0047890119688484e-06 -7.2811746274113471e-04 +1.5313830678604625e+06 
+1.9910000000000002e+02 +3.9971797641584370e-06 -7.2585756941869416e-04 +1.5251389489999171e+06 
+1.9920000000000002e+02 +3.9895902954218012e-06 -7.2360515552890789e-04 +1.5188230612687550e+06 
+1.9930000000000001e+02 +3.9820205229605369e-06 -7.2136034891551279e-04 +1.5124599483517359e+06 
+1.9940000000000001e+02 +3.9744703639762402e-06 -7.1912327742206926e-04 +1.5060741538677239e+06 
+1.9950000000000000e+02 +3.9669397356705188e-06 -7.1689406889233372e-04 +1.4996902214724908e+06 
+1.9960000000000002e+02 +3.9594285552449646e-06 -7.1467285116995067e-04 +1.4933326948252940e+06 
+1.9970000000000002e+02 +3.9519367399011785e-06 -7.1245975209842036e-04 +1.4870261175066631e+06 
+1.9980000000000001e+02 +3.9444642068407573e-06 -7.1025489952141819e-04 +1.4807950331715783e+06 
+1.9990000000000001e+02 +3.9370108732652913e-06 -7.0805842128237228e-04 +1.4746639853847292e+06 
+2.0000000000000000e+02 +3.9295766563763999e-06 -7.0587044522541192e-04 +1.4686575179528475e+06 
+2.0010000000000002e+02 +3.9221614808858045e-06 -7.0369104629712759e-04 +1.4627920026753077e+06 
+2.0020000000000002e+02 +3.9147653015458047e-06 -7.0152008785754640e-04 +1.4570511245169018e+06 
+2.0030000000000001e+02 +3.9073880806188423e-06 -6.9935738037017292e-04 +1.4514103967903669e+06 
+2.0040000000000001e+02 +3.9000297803673488e-06 -6.9720273429834344e-04 +1.4458453327658284e+06 
+2.0050000000000000e+02 +3.8926903630537594e-06 -6.9505596010529960e-04 +1.4403314456486248e+06 
+2.0060000000000002e+02 +3.8853697909405039e-06 -6.9291686825424716e-04 +1.4348442486556575e+06 
+2.0070000000000002e+02 +3.8780680262900317e-06 -6.9078526920880918e-04 +1.4293592551280181e+06 
+2.0080000000000001e+02 +3.8707850313647763e-06 -6.8866097343234895e-04 +1.4238519783393170e+06 
+2.0090000000000001e+02 +3.8635207684271633e-06 -6.8654379138795719e-04 +1.4182979314700230e+06 
+2.0100000000000000e+02 +3.8562751997396361e-06 -6.8443353353912588e-04 +1.4126726278078447e+06 
+2.0110000000000002e+02 +3.8490482812039562e-06 -6.8233006311668525e-04 +1.4069596550585127e+06 
+2.0120000000000002e+02 +3.8418399432792311e-06 -6.8023345442205731e-04 +1.4011748989090507e+06 
+2.0130000000000001e+02 +3.8346501100638743e-06 -6.7814383452366879e-04 +1.3953423192948529e+06 
+2.0140000000000001e+02 +3.8274787056563162e-06 -6.7606133049038359e-04 +1.3894858763326867e+06 
+2.0150000000000000e+02 +3.8203256541549907e-06 -6.7398606939118389e-04 +1.3836295301676739e+06 
+2.0160000000000002e+02 +3.8131908796583020e-06 -6.7191817829426290e-04 +1.3777972406704214e+06 
+2.0170000000000002e+02 +3.8060743062647101e-06 -6.6985778426917298e-04 +1.3720129681743940e+06 
+2.0180000000000001e+02 +3.7989758580726126e-06 -6.6780501438387749e-04 +1.3663006724778076e+06 
+2.0190000000000001e+02 +3.7918954591804504e-06 -6.6575999570756266e-04 +1.3606843137953235e+06 
+2.0200000000000000e+02 +3.7848330336866494e-06 -6.6372285530904998e-04 +1.3551878522234336e+06 
+2.0210000000000002e+02 +3.7777885123001380e-06 -6.6169366857907685e-04 +1.3498273079467928e+06 
+2.0220000000000002e+02 +3.7707618521718830e-06 -6.5967230419766915e-04 +1.3445869421610385e+06 
+2.0230000000000001e+02 +3.7637530170633543e-06 -6.5765857916699451e-04 +1.3394430762299655e+06 
+2.0240000000000001e+02 +3.7567619707360374e-06 -6.5565231048945495e-04 +1.3343720315823150e+06 
+2.0250000000000000e+02 +3.7497886769513892e-06 -6.5365331516703670e-04 +1.3293501295616061e+06 
+2.0260000000000002e+02 +3.7428330994708790e-06 -6.5166141020182335e-04 +1.3243536914912404e+06 
+2.0270000000000002e+02 +3.7358952020560018e-06 -6.4967641259642075e-04 +1.3193590388693402e+06 
+2.0280000000000001e+02 +3.7289749484682046e-06 -6.4769813935254366e-04 +1.3143424929470751e+06 
+2.0290000000000001e+02 +3.7220723024689755e-06 -6.4572640747279314e-04 +1.3092803752298534e+06 
+2.0300000000000000e+02 +3.7151872278197889e-06 -6.4376103395927828e-04 +1.3041490070437698e+06 
+2.0310000000000002e+02 +3.7083196827217434e-06 -6.4180188711064948e-04 +1.2989323957848046e+06 
+2.0320000000000002e+02 +3.7014696031345478e-06 -6.3984904041334276e-04 +1.2936452934872650e+06 
+2.0330000000000001e+02 +3.6946369194575248e-06 -6.3790261864981039e-04 +1.2883101380410225e+06 
+2.0340000000000001e+02 +3.6878215620900029e-06 -6.3596274660277766e-04 +1.2829493674289312e+06 
+2.0350000000000000e+02 +3.6810234614313213e-06 -6.3402954905504572e-04 +1.2775854196419253e+06 
+2.0360000000000002e+02 +3.6742425478808014e-06 -6.3210315078921441e-04 +1.2722407326408408e+06 
+2.0370000000000002e+02 +3.6674787518378009e-06 -6.3018367658844118e-04 +1.2669377445111787e+06 
+2.0380000000000001e+02 +3.6607320037016204e-06 -6.2827125123480544e-04 +1.2616988930544206e+06 
+2.0390000000000001e+02 +3.6540022338716173e-06 -6.2636599951168743e-04 +1.2565466164585552e+06 
+2.0400000000000000e+02 +3.6472893727471082e-06 -6.2446804620128226e-04 +1.2515033524994024e+06 
+2.0410000000000002e+02 +3.6405933565286468e-06 -6.2257746608211542e-04 +1.2465841832880185e+06 
+2.0420000000000002e+02 +3.6339141446217176e-06 -6.2069413391563875e-04 +1.2417747670777596e+06 
+2.0430000000000001e+02 +3.6272517022329729e-06 -6.1881787445799746e-04 +1.2370534059088207e+06 
+2.0440000000000001e+02 +3.6206059945691117e-06 -6.1694851246626666e-04 +1.2323984020967043e+06 
+2.0450000000000000e+02 +3.6139769868368124e-06 -6.1508587269697222e-04 +1.2277880577787082e+06 
+2.0460000000000002e+02 +3.6073646442427588e-06 -6.1322977990695376e-04 +1.2232006752049136e+06 
+2.0470000000000002e+02 +3.6007689319936344e-06 -6.1138005885282335e-04 +1.2186145565302009e+06 
+2.0480000000000001e+02 +3.5941898152961132e-06 -6.0953653429114728e-04 +1.2140080039351913e+06 
+2.0490000000000001e+02 +3.5876272593568906e-06 -6.0769903097891611e-04 +1.2093593196947565e+06 
+2.0500000000000000e+02 +3.5810812293826466e-06 -6.0586737367274135e-04 +1.2046468059635395e+06 
+2.0510000000000002e+02 +3.5745516857420610e-06 -6.0404143674024557e-04 +1.1998559081591691e+06 
+2.0520000000000002e+02 +3.5680385694518701e-06 -6.0222129299396156e-04 +1.1950006448865782e+06 
+2.0530000000000001e+02 +3.5615418166907907e-06 -6.0040706485687569e-04 +1.1901021777644355e+06 
+2.0540000000000001e+02 +3.5550613636375458e-06 -5.9859887475218507e-04 +1.1851816685130270e+06 
+2.0550000000000000e+02 +3.5485971464708658e-06 -5.9679684510315133e-04 +1.1802602788596086e+06 
+2.0560000000000002e+02 +3.5421491013694822e-06 -5.9500109833321880e-04 +1.1753591705908373e+06 
+2.0570000000000002e+02 +3.5357171645121113e-06 -5.9321175686536320e-04 +1.1704995053633202e+06 
+2.0580000000000001e+02 +3.5293012720775054e-06 -5.9142894312339651e-04 +1.1657024450592329e+06 
+2.0590000000000001e+02 +3.5229013602443572e-06 -5.8965277952977859e-04 +1.1609891511684612e+06 
+2.0600000000000000e+02 +3.5165173651914196e-06 -5.8788338850837237e-04 +1.1563807856023274e+06 
+2.0610000000000002e+02 +3.5101492281588838e-06 -5.8612084382575090e-04 +1.1518914055297845e+06 
+2.0620000000000002e+02 +3.5037969106329033e-06 -5.8436502462378467e-04 +1.1475066504428145e+06 
+2.0630000000000001e+02 +3.4974603791610984e-06 -5.8261576138783069e-04 +1.1432050553257067e+06 
+2.0640000000000001e+02 +3.4911396002910909e-06 -5.8087288460316987e-04 +1.1389651551307535e+06 
+2.0650000000000000e+02 +3.4848345405705127e-06 -5.7913622475535967e-04 +1.1347654848957853e+06 
+2.0660000000000002e+02 +3.4785451665469689e-06 -5.7740561232940747e-04 +1.1305845795037919e+06 
+2.0670000000000002e+02 +3.4722714447681055e-06 -5.7568087781113494e-04 +1.1264009740764792e+06 
+2.0680000000000001e+02 +3.4660133417815318e-06 -5.7396185168550890e-04 +1.1221932034534342e+06 
+2.0690000000000001e+02 +3.4597708241348700e-06 -5.7224836443797852e-04 +1.1179398026681312e+06 
+2.0700000000000000e+02 +3.4535438583757524e-06 -5.7054024655403817e-04 +1.1136193067278287e+06 
+2.0710000000000002e+02 +3.4473324068793765e-06 -5.6883737707374418e-04 +1.1092174579898294e+06 
+2.0720000000000002e+02 +3.4411364153312458e-06 -5.6713982925574234e-04 +1.1047488282560457e+06 
+2.0730000000000001e+02 +3.4349558252444578e-06 -5.6544772491389774e-04 +1.1002351968607577e+06 
+2.0740000000000001e+02 +3.4287905781320863e-06 -5.6376118586135297e-04 +1.0956983428861450e+06 
+2.0750000000000000e+02 +3.4226406155072242e-06 -5.6208033391197149e-04 +1.0911600456896147e+06 
+2.0760000000000002e+02 +3.4165058788829528e-06 -5.6040529087916303e-04 +1.0866420844533001e+06 
+2.0770000000000002e+02 +3.4103863097723630e-06 -5.5873617857645245e-04 +1.0821662383955286e+06 
+2.0780000000000001e+02 +3.4042818496885385e-06 -5.5707311881748303e-04 +1.0777542867868233e+06 
+2.0790000000000001e+02 +3.3981924401445610e-06 -5.5541623341556203e-04 +1.0734280087744677e+06 
+2.0800000000000000e+02 +3.3921180226535287e-06 -5.5376564418458882e-04 +1.0692091837042265e+06 
+2.0810000000000002e+02 +3.3860585431090590e-06 -5.5212142506841475e-04 +1.0651121974139800e+06 
+2.0820000000000002e+02 +3.3800139649269993e-06 -5.5048345853435376e-04 +1.0611218628642880e+06 
+2.0830000000000001e+02 +3.3739842559037447e-06 -5.4885157918033644e-04 +1.0572155996599740e+06 
+2.0840000000000001e+02 +3.3679693838356812e-06 -5.4722562160418613e-04 +1.0533708274403929e+06 
+2.0850000000000000e+02 +3.3619693165191861e-06 -5.4560542040348211e-04 +1.0495649657321954e+06 
+2.0860000000000002e+02 +3.3559840217506589e-06 -5.4399081017640714e-04 +1.0457754342615427e+06 
+2.0870000000000002e+02 +3.3500134673264816e-06 -5.4238162552052750e-04 +1.0419796525536595e+06 
+2.0880000000000001e+02 +3.3440576210430401e-06 -5.4077770103366850e-04 +1.0381550402248534e+06 
+2.0890000000000001e+02 +3.3381164506967354e-06 -5.3917887131393687e-04 +1.0342790169695254e+06 
+2.0900000000000000e+02 +3.3321899240839396e-06 -5.3758497095881782e-04 +1.0303290022881890e+06 
+2.0910000000000002e+02 +3.3262780054371312e-06 -5.3599588233224442e-04 +1.0262899397132123e+06 
+2.0920000000000002e+02 +3.3203806447331130e-06 -5.3441167886192082e-04 +1.0221768682431192e+06 
+2.0930000000000001e+02 +3.3144977883847556e-06 -5.3283248174100864e-04 +1.0180123505799149e+06 
+2.0940000000000001e+02 +3.3086293828049511e-06 -5.3125841216327427e-04 +1.0138189496019088e+06 
+2.0950000000000000e+02 +3.3027753744065841e-06 -5.2968959132231183e-04 +1.0096192281761641e+06 
+2.0960000000000002e+02 +3.2969357096025195e-06 -5.2812614041124488e-04 +1.0054357489768858e+06 
+2.0970000000000002e+02 +3.2911103348056564e-06 -5.2656818062390704e-04 +1.0012910749290338e+06 
+2.0980000000000001e+02 +3.2852991964288623e-06 -5.2501583315348044e-04 +9.9720776874451339e+05 
+2.0990000000000001e+02 +3.2795022408850306e-06 -5.2346921919377396e-04 +9.9320839332206850e+05 
+2.1000000000000000e+02 +3.2737194145870379e-06 -5.2192845993813994e-04 +9.8931551143158088e+05 
+2.1010000000000002e+02 +3.2679506677133853e-06 -5.2039362970484617e-04 +9.8554418788607582e+05 
+2.1020000000000002e+02 +3.2621959655050789e-06 -5.1886461531146970e-04 +9.8187949555345997e+05 
+2.1030000000000001e+02 +3.2564552769687410e-06 -5.1734125670034527e-04 +9.7829900928831240e+05 
+2.1040000000000001e+02 +3.2507285711109906e-06 -5.1582339381358309e-04 +9.7478030386553472e+05 
+2.1050000000000000e+02 +3.2450158169384490e-06 -5.1431086659355400e-04 +9.7130095419039554e+05 
+2.1060000000000002e+02 +3.2393169834577459e-06 -5.1280351498272567e-04 +9.6783853514772933e+05 
+2.1070000000000002e+02 +3.2336320396754962e-06 -5.1130117892305132e-04 +9.6437062145612482e+05 
+2.1080000000000001e+02 +3.2279609545983283e-06 -5.0980369835708459e-04 +9.6087478808009392e+05 
+2.1090000000000001e+02 +3.2223036972328653e-06 -5.0831091322707620e-04 +9.5732860983358510e+05 
+2.1100000000000000e+02 +3.2166602365857299e-06 -5.0682266347534853e-04 +9.5370966156975180e+05 
+2.1110000000000002e+02 +3.2110305386431710e-06 -5.0533883551640902e-04 +9.5000290583617915e+05 
+2.1120000000000002e+02 +3.2054145573100103e-06 -5.0385950165495168e-04 +9.4622285625178181e+05 
+2.1130000000000001e+02 +3.1998122434706897e-06 -5.0238478066787651e-04 +9.4239141414004390e+05 
+2.1140000000000001e+02 +3.1942235480096415e-06 -5.0091479133179922e-04 +9.3853048073051567e+05 
+2.1150000000000000e+02 +3.1886484218113191e-06 -4.9944965242381583e-04 +9.3466195740750874e+05 
+2.1160000000000002e+02 +3.1830868157601682e-06 -4.9798948272087033e-04 +9.3080774549157685e+05 
+2.1170000000000002e+02 +3.1775386807406242e-06 -4.9653440099962031e-04 +9.2698974623254582e+05 
+2.1180000000000001e+02 +3.1720039676371462e-06 -4.9508452603731572e-04 +9.2322986105519987e+05 
+2.1190000000000001e+02 +3.1664826273341607e-06 -4.9363997661044077e-04 +9.1954999113554822e+05 
+2.1200000000000000e+02 +3.1609746107161192e-06 -4.9220087149606079e-04 +9.1597203786210029e+05 
+2.1210000000000002e+02 +3.1554798718818859e-06 -4.9076728398363709e-04 +9.1251064398132404e+05 
+2.1220000000000002e+02 +3.1499983777880052e-06 -4.8933910541301858e-04 +9.0915141811069904e+05 
+2.1230000000000001e+02 +3.1445300986054429e-06 -4.8791618163647764e-04 +9.0587271020499198e+05 
+2.1240000000000001e+02 +3.1390750045051710e-06 -4.8649835850656783e-04 +9.0265287035947421e+05 
+2.1250000000000000e+02 +3.1336330656581492e-06 -4.8508548187562166e-04 +8.9947024860573851e+05 
+2.1260000000000002e+02 +3.1282042522353453e-06 -4.8367739759607142e-04 +8.9630319497102161e+05 
+2.1270000000000002e+02 +3.1227885344077220e-06 -4.8227395152016520e-04 +8.9313005944636464e+05 
+2.1280000000000001e+02 +3.1173858823462521e-06 -4.8087498950042913e-04 +8.8992919208498253e+05 
+2.1290000000000001e+02 +3.1119962662218945e-06 -4.7948035738929612e-04 +8.8667894297652354e+05 
+2.1300000000000000e+02 +3.1066196562056259e-06 -4.7808990103919189e-04 +8.8335766211614734e+05 
+2.1310000000000002e+02 +3.1012560199384550e-06 -4.7670351137504629e-04 +8.7995086583744688e+05 
+2.1320000000000002e+02 +3.0959053149416113e-06 -4.7532125961239865e-04 +8.7647273572898237e+05 
+2.1330000000000001e+02 +3.0905674962063719e-06 -4.7394326203924734e-04 +8.7294461959553824e+05 
+2.1340000000000001e+02 +3.0852425187240154e-06 -4.7256963494382662e-04 +8.6938786536965217e+05 
+2.1350000000000000e+02 +3.0799303374858231e-06 -4.7120049461424899e-04 +8.6582382091566874e+05 
+2.1360000000000002e+02 +3.0746309074830677e-06 -4.6983595733853249e-04 +8.6227383407171641e+05 
+2.1370000000000002e+02 +3.0693441837070365e-06 -4.6847613940498067e-04 +8.5875925277025369e+05 
+2.1380000000000001e+02 +3.0640701211490070e-06 -4.6712115710163306e-04 +8.5530142485962634e+05 
+2.1390000000000001e+02 +3.0588086748002519e-06 -4.6577112671652591e-04 +8.5192169817233924e+05 
+2.1400000000000000e+02 +3.0535597996520471e-06 -4.6442616453767617e-04 +8.4864142056988587e+05 
+2.1410000000000002e+02 +3.0483234534085591e-06 -4.6308634262282760e-04 +8.4547479411637678e+05 
+2.1420000000000002e+02 +3.0430996046254669e-06 -4.6175155610712616e-04 +8.4240743740245153e+05 
+2.1430000000000001e+02 +3.0378882245713375e-06 -4.6042165589526472e-04 +8.3941782317780610e+05 
+2.1440000000000001e+02 +3.0326892845147342e-06 -4.5909649289187639e-04 +8.3648442417780065e+05 
+2.1450000000000000e+02 +3.0275027557242159e-06 -4.5777591800147464e-04 +8.3358571310888638e+05 
+2.1460000000000002e+02 +3.0223286094683450e-06 -4.5645978212872668e-04 +8.3070016271798732e+05 
+2.1470000000000002e+02 +3.0171668170157001e-06 -4.5514793617859269e-04 +8.2780624585483153e+05 
+2.1480000000000001e+02 +3.0120173496348244e-06 -4.5384023105525886e-04 +8.2488243511142314e+05 
+2.1490000000000001e+02 +3.0068801785942921e-06 -4.5253651766359636e-04 +8.2190720330414630e+05 
+2.1500000000000000e+02 +3.0017552751626713e-06 -4.5123664690840379e-04 +8.1885902323362394e+05 
+2.1510000000000002e+02 +2.9966426085259077e-06 -4.4994051358292458e-04 +8.1572350642723008e+05 
+2.1520000000000002e+02 +2.9915421395395356e-06 -4.4864818803642091e-04 +8.1251482017678791e+05 
+2.1530000000000001e+02 +2.9864538269764923e-06 -4.4735978450735836e-04 +8.0925427074156760e+05 
+2.1540000000000001e+02 +2.9813776296096969e-06 -4.4607541723365636e-04 +8.0596316421847453e+05 
+2.1550000000000000e+02 +2.9763135062120736e-06 -4.4479520045345662e-04 +8.0266280676825123e+05 
+2.1560000000000002e+02 +2.9712614155565508e-06 -4.4351924840489222e-04 +7.9937450454284868e+05 
+2.1570000000000002e+02 +2.9662213164160587e-06 -4.4224767532626507e-04 +7.9611956377532112e+05 
+2.1580000000000001e+02 +2.9611931675635192e-06 -4.4098059545555189e-04 +7.9291929056138580e+05 
+2.1590000000000001e+02 +2.9561769277718622e-06 -4.3971812303107499e-04 +7.8979499114407657e+05 
+2.1600000000000000e+02 +2.9511725558140066e-06 -4.3846037229067968e-04 +7.8676797156541154e+05 
+2.1610000000000002e+02 +2.9461800127208896e-06 -4.3720741445815617e-04 +7.8385246953356906e+05 
+2.1620000000000002e+02 +2.9411992685554510e-06 -4.3595914869778020e-04 +7.8103444810367865e+05 
+2.1630000000000001e+02 +2.9362302956386237e-06 -4.3471543115921213e-04 +7.7829280179443047e+05 
+2.1640000000000001e+02 +2.9312730662913439e-06 -4.3347611799201061e-04 +7.7560642508974485e+05 
+2.1650000000000000e+02 +2.9263275528345674e-06 -4.3224106534629547e-04 +7.7295421265285602e+05 
+2.1660000000000002e+02 +2.9213937275892269e-06 -4.3101012937149611e-04 +7.7031505889117508e+05 
+2.1670000000000002e+02 +2.9164715628762538e-06 -4.2978316621713499e-04 +7.6766785830002732e+05 
+2.1680000000000001e+02 +2.9115610310166027e-06 -4.2856003203322956e-04 +7.6499150548855192e+05 
+2.1690000000000001e+02 +2.9066621043312011e-06 -4.2734058296921057e-04 +7.6226489490304806e+05 
+2.1700000000000000e+02 +2.9017747551410021e-06 -4.2612467517509048e-04 +7.5946692115986254e+05 
+2.1710000000000002e+02 +2.8968989540858108e-06 -4.2491220732249202e-04 +7.5658341982099111e+05 
+2.1720000000000002e+02 +2.8920346650809635e-06 -4.2370324817261017e-04 +7.5362799120703782e+05 
+2.1730000000000001e+02 +2.8871818503606582e-06 -4.2249790900852967e-04 +7.5062117666623031e+05 
+2.1740000000000001e+02 +2.8823404721590925e-06 -4.2129630111334307e-04 +7.4758351755535020e+05 
+2.1750000000000000e+02 +2.8775104927104776e-06 -4.2009853577046683e-04 +7.4453555532962759e+05 
+2.1760000000000002e+02 +2.8726918742490150e-06 -4.1890472426299512e-04 +7.4149783132263785e+05 
+2.1770000000000002e+02 +2.8678845790088987e-06 -4.1771497787393267e-04 +7.3849088687761873e+05 
+2.1780000000000001e+02 +2.8630885692243393e-06 -4.1652940788670028e-04 +7.3553526344235556e+05 
+2.1790000000000001e+02 +2.8583038071295390e-06 -4.1534812558443229e-04 +7.3265150237450097e+05 
+2.1800000000000000e+02 +2.8535302549586979e-06 -4.1417124225021296e-04 +7.2986014502212428e+05 
+2.1810000000000002e+02 +2.8487678767963737e-06 -4.1299882760131222e-04 +7.2717496168397553e+05 
