# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+1.2030000000000001e+02 +8.1303248938217909e-04 -5.8991012644730972e+03 +2.9985682736206451e+11 -6.7003471425692273e+18 
+1.2040000000000001e+02 +8.0878915945229205e-04 -5.8601557742646219e+03 +2.9789212286139050e+11 -6.6568931263477289e+18 
+1.2050000000000000e+02 +8.0457074360871790e-04 -5.8214924962472141e+03 +2.9594410214715802e+11 -6.6138628700100311e+18 
+1.2060000000000001e+02 +8.0037730241021949e-04 -5.7831065391544898e+03 +2.9401063005225830e+11 -6.5711670717247857e+18 
+1.2070000000000000e+02 +7.9620889641559482e-04 -5.7449930117487638e+03 +2.9208957141325500e+11 -6.5287164297775882e+18 
+1.2080000000000001e+02 +7.9206558618355905e-04 -5.7071470227387726e+03 +2.9017879106036902e+11 -6.4864216422600028e+18 
+1.2090000000000001e+02 +7.8794743227299572e-04 -5.6695636809336602e+03 +2.8827615383534918e+11 -6.4441934076106056e+18 
+1.2100000000000000e+02 +7.8385449524264188e-04 -5.6322380950568568e+03 +2.8637952457014917e+11 -6.4019424239735972e+18 
+1.2110000000000001e+02 +7.7978676593903591e-04 -5.5951664258697510e+03 +2.8448742591188947e+11 -6.3596073477673185e+18 
+1.2120000000000000e+02 +7.7574395635987895e-04 -5.5583490422498562e+03 +2.8260101176365112e+11 -6.3172386683527875e+18 
+1.2130000000000001e+02 +7.7172570879054743e-04 -5.5217873650406655e+03 +2.8072209383544159e+11 -6.2749148331167191e+18 
+1.2140000000000001e+02 +7.6773166551654282e-04 -5.4854828151560205e+03 +2.7885248384523193e+11 -6.2327142896838339e+18 
+1.2150000000000000e+02 +7.6376146882325350e-04 -5.4494368134461265e+03 +2.7699399350381769e+11 -6.1907154854651750e+18 
+1.2160000000000001e+02 +7.5981476099612813e-04 -5.4136507807930066e+03 +2.7514843452547504e+11 -6.1489968679735665e+18 
+1.2170000000000000e+02 +7.5589118432059965e-04 -5.3781261380748729e+03 +2.7331761862430927e+11 -6.1076368847211858e+18 
+1.2180000000000001e+02 +7.5199038108208962e-04 -5.3428643061588309e+03 +2.7150335751290408e+11 -6.0667139831700204e+18 
+1.2190000000000001e+02 +7.4811199356606480e-04 -5.3078667059410218e+03 +2.6970746290736682e+11 -6.0263066108920023e+18 
+1.2200000000000000e+02 +7.4425566405795683e-04 -5.2731347582945973e+03 +2.6793174652095056e+11 -5.9864932153686006e+18 
+1.2210000000000001e+02 +7.4042110095654163e-04 -5.2386686693909624e+03 +2.6617740080017917e+11 -5.9473263099297290e+18 
+1.2220000000000000e+02 +7.3660827711410047e-04 -5.2044637866740441e+03 +2.6444314113361459e+11 -5.9087546715622359e+18 
+1.2230000000000001e+02 +7.3281723149630626e-04 -5.1705142429110419e+03 +2.6272706364577618e+11 -5.8707011431789998e+18 
+1.2240000000000001e+02 +7.2904800306881272e-04 -5.1368141708582698e+03 +2.6102726445990564e+11 -5.8330885676533289e+18 
+1.2250000000000000e+02 +7.2530063079723781e-04 -5.1033577032502953e+03 +2.5934183969674258e+11 -5.7958397877834793e+18 
+1.2260000000000001e+02 +7.2157515364724609e-04 -5.0701389728512013e+03 +2.5766888548049960e+11 -5.7588776464736389e+18 
+1.2270000000000000e+02 +7.1787161058449944e-04 -5.0371521124219025e+03 +2.5600649793495059e+11 -5.7221249866134098e+18 
+1.2280000000000001e+02 +7.1419004057465406e-04 -5.0043912547197615e+03 +2.5435277318345068e+11 -5.6855046510796483e+18 
+1.2290000000000001e+02 +7.1053048258333399e-04 -4.9718505324841472e+03 +2.5270580734739447e+11 -5.6489394826921964e+18 
+1.2300000000000000e+02 +7.0689297557618015e-04 -4.9395240784641719e+03 +2.5106369654918900e+11 -5.6123523242991688e+18 
+1.2310000000000001e+02 +7.0327750248729167e-04 -4.9074074758708439e+03 +2.4942512513217380e+11 -5.5756902005958973e+18 
+1.2320000000000000e+02 +6.9968382212428465e-04 -4.8755021095786215e+03 +2.4779113030222766e+11 -5.5389968630262364e+18 
+1.2330000000000001e+02 +6.9611163726317931e-04 -4.8438108148908632e+03 +2.4616333748225653e+11 -5.5023402447614269e+18 
+1.2340000000000001e+02 +6.9256065068005503e-04 -4.8123364271472865e+03 +2.4454337209940659e+11 -5.4657882791013970e+18 
+1.2350000000000000e+02 +6.8903056515093384e-04 -4.7810817816529170e+03 +2.4293285957681293e+11 -5.4294088992249907e+18 
+1.2360000000000001e+02 +6.8552108345185602e-04 -4.7500497137253551e+03 +2.4133342533911514e+11 -5.3932700383571692e+18 
+1.2370000000000000e+02 +6.8203190835887644e-04 -4.7192430586875062e+03 +2.3974669481143735e+11 -5.3574396297355469e+18 
+1.2380000000000001e+02 +6.7856274264803222e-04 -4.6886646518553298e+03 +2.3817429341827621e+11 -5.3219856065818481e+18 
+1.2390000000000001e+02 +6.7511328909537565e-04 -4.6583173285498378e+03 +2.3661784658448547e+11 -5.2869759021243310e+18 
+1.2400000000000000e+02 +6.7168325047695684e-04 -4.6282039240940367e+03 +2.3507897973534058e+11 -5.2524784496076411e+18 
+1.2410000000000001e+02 +6.6827238272738323e-04 -4.5983257134822252e+03 +2.3355876408533096e+11 -5.2185387237197998e+18 
+1.2420000000000000e+02 +6.6488065441580797e-04 -4.5686777305782352e+03 +2.3205605402709192e+11 -5.1851123655664466e+18 
+1.2430000000000001e+02 +6.6150808726990040e-04 -4.5392534488935153e+03 +2.3056914973977304e+11 -5.1521325576158925e+18 
+1.2440000000000001e+02 +6.5815470301741499e-04 -4.5100463419916769e+03 +2.2909635140863483e+11 -5.1195324825225339e+18 
+1.2450000000000000e+02 +6.5482052338601863e-04 -4.4810498833810716e+03 +2.2763595921243948e+11 -5.0872453227425085e+18 
+1.2460000000000001e+02 +6.5150557010344105e-04 -4.4522575466095377e+03 +2.2618627333453418e+11 -5.0552042608706888e+18 
+1.2470000000000000e+02 +6.4820986489738696e-04 -4.4236628052103624e+03 +2.2474559395665799e+11 -5.0233424794547302e+18 
+1.2480000000000001e+02 +6.4493342949557798e-04 -4.3952591327262253e+03 +2.2331222126159125e+11 -4.9915931610731530e+18 
+1.2490000000000001e+02 +6.4167628562570298e-04 -4.3670400026782390e+03 +2.2188445542952182e+11 -4.9598894882241219e+18 
+1.2500000000000000e+02 +6.3843845501550354e-04 -4.3389988886237188e+03 +2.2046059664504236e+11 -4.9281646435429110e+18 
+1.2510000000000001e+02 +6.3521991467616903e-04 -4.3111309925190817e+03 +2.1903947071635312e+11 -4.8963727279585505e+18 
+1.2520000000000000e+02 +6.3202046275289965e-04 -4.2834384300715656e+03 +2.1762200596492932e+11 -4.8645515161611530e+18 
+1.2530000000000001e+02 +6.2883985267442365e-04 -4.2559250454354715e+03 +2.1620965634139172e+11 -4.8327597013021706e+18 
+1.2540000000000001e+02 +6.2567783786944000e-04 -4.2285946827511762e+03 +2.1480387579493121e+11 -4.8010559764927068e+18 
+1.2550000000000000e+02 +6.2253417176662393e-04 -4.2014511861430265e+03 +2.1340611827282074e+11 -4.7694990347849247e+18 
+1.2560000000000001e+02 +6.1940860779472449e-04 -4.1744983997816735e+03 +2.1201783772771951e+11 -4.7381475693942753e+18 
+1.2570000000000000e+02 +6.1630089938243373e-04 -4.1477401677986309e+03 +2.1064048810758884e+11 -4.7070602733912637e+18 
+1.2580000000000001e+02 +6.1321079995845548e-04 -4.1211803343407564e+03 +2.0927552336251559e+11 -4.6762958399165553e+18 
+1.2590000000000001e+02 +6.1013806295149632e-04 -4.0948227435487056e+03 +2.0792439744153900e+11 -4.6459129620737536e+18 
+1.2600000000000000e+02 +6.0708244179025986e-04 -4.0686712395642612e+03 +2.0658856429391397e+11 -4.6159703329740339e+18 
+1.2610000000000001e+02 +6.0404373234876406e-04 -4.0427278779845615e+03 +2.0526898392244003e+11 -4.5865072735360292e+18 
+1.2620000000000000e+02 +6.0102190028219892e-04 -4.0169875601656959e+03 +2.0396464053624478e+11 -4.5574856156579272e+18 
+1.2630000000000001e+02 +5.9801695369106529e-04 -3.9914433989186255e+03 +2.0267402439791156e+11 -4.5288478190414802e+18 
+1.2640000000000001e+02 +5.9502890067587497e-04 -3.9660885070585277e+03 +2.0139562577046689e+11 -4.5005363434013624e+18 
+1.2650000000000000e+02 +5.9205774933711742e-04 -3.9409159973869623e+03 +2.0012793491535873e+11 -4.4724936484044841e+18 
+1.2660000000000001e+02 +5.8910350777530455e-04 -3.9159189827207911e+03 +1.9886944209581546e+11 -4.4446621937714345e+18 
+1.2670000000000000e+02 +5.8616618409093883e-04 -3.8910905758697932e+03 +1.9761863757425372e+11 -4.4169844391987164e+18 
+1.2680000000000001e+02 +5.8324578638450735e-04 -3.8664238896341390e+03 +1.9637401161193393e+11 -4.3894028443469829e+18 
+1.2690000000000001e+02 +5.8034232275651181e-04 -3.8419120368256431e+03 +1.9513405447159628e+11 -4.3618598689237775e+18 
+1.2700000000000000e+02 +5.7745580130748016e-04 -3.8175481302678395e+03 +1.9389725641713965e+11 -4.3342979726685512e+18 
+1.2710000000000001e+02 +5.7458619476537893e-04 -3.7933271885311915e+03 +1.9266257585380392e+11 -4.3066776522351186e+18 
+1.2720000000000000e+02 +5.7173333436822185e-04 -3.7692518533362668e+03 +1.9143084377013284e+11 -4.2790315524626975e+18 
+1.2730000000000001e+02 +5.6889701598147728e-04 -3.7453266721569939e+03 +1.9020335929658173e+11 -4.2514103551193416e+18 
+1.2740000000000001e+02 +5.6607703547063577e-04 -3.7215561924827157e+03 +1.8898142156551221e+11 -4.2238647420328463e+18 
+1.2750000000000000e+02 +5.6327318870120081e-04 -3.6979449618087274e+03 +1.8776632970983237e+11 -4.1964453950450063e+18 
+1.2760000000000001e+02 +5.6048527153863988e-04 -3.6744975276087921e+03 +1.8655938286002823e+11 -4.1692029959257554e+18 
+1.2770000000000000e+02 +5.5771307984844669e-04 -3.6512184373720261e+03 +1.8536188014829791e+11 -4.1421882264954491e+18 
+1.2780000000000001e+02 +5.5495640949610305e-04 -3.6281122385821923e+03 +1.8417512070632800e+11 -4.1154517685610706e+18 
+1.2790000000000001e+02 +5.5221505634709311e-04 -3.6051834787240455e+03 +1.8300040366589444e+11 -4.0890443039316081e+18 
+1.2800000000000000e+02 +5.4948881626690736e-04 -3.5824367052828784e+03 +1.8183902815869131e+11 -4.0630165144114048e+18 
+1.2809999999999999e+02 +5.4677751870272381e-04 -3.5598745260968240e+03 +1.8069185234058603e+11 -4.0374023317464745e+18 
+1.2820000000000002e+02 +5.4408112742841447e-04 -3.5374917903579662e+03 +1.7955797045642853e+11 -4.0121686871985096e+18 
+1.2830000000000001e+02 +5.4139963979953846e-04 -3.5152814076064692e+03 +1.7843603577456235e+11 -3.9872657619484273e+18 
+1.2840000000000001e+02 +5.3873305317165437e-04 -3.4932362873833513e+03 +1.7732470156349008e+11 -3.9626437371831690e+18 
+1.2850000000000000e+02 +5.3608136490032794e-04 -3.4713493392319369e+03 +1.7622262109180331e+11 -3.9382527940889170e+18 
+1.2859999999999999e+02 +5.3344457234115483e-04 -3.4496134727157250e+03 +1.7512844763058704e+11 -3.9140431139303178e+18 
+1.2870000000000002e+02 +5.3082267284964549e-04 -3.4280215973459290e+03 +1.7404083444481851e+11 -3.8899648777861627e+18 
+1.2880000000000001e+02 +5.2821566378140111e-04 -3.4065666226864528e+03 +1.7295843480551379e+11 -3.8659682669169940e+18 
+1.2890000000000001e+02 +5.2562354249197410e-04 -3.3852414582766851e+03 +1.7187990198102469e+11 -3.8420034625055109e+18 
+1.2900000000000000e+02 +5.2304630633691145e-04 -3.3640390136480110e+03 +1.7080388923858383e+11 -3.8180206456974162e+18 
+1.2909999999999999e+02 +5.2048392501905026e-04 -3.3429542183846170e+03 +1.6972946818773624e+11 -3.7939856190539766e+18 
+1.2920000000000002e+02 +5.1793625763015656e-04 -3.3219900821319866e+03 +1.6865738378938742e+11 -3.7699266702477256e+18 
+1.2930000000000001e+02 +5.1540313560930287e-04 -3.3011516345953464e+03 +1.6758879934743311e+11 -3.7458877083849462e+18 
+1.2940000000000001e+02 +5.1288439039549199e-04 -3.2804439054400059e+03 +1.6652487816126025e+11 -3.7219126424377344e+18 
+1.2950000000000000e+02 +5.1037985342780156e-04 -3.2598719243724076e+03 +1.6546678353479926e+11 -3.6980453815116462e+18 
+1.2959999999999999e+02 +5.0788935614524977e-04 -3.2394407210680074e+03 +1.6441567876865833e+11 -3.6743298346164367e+18 
+1.2970000000000002e+02 +5.0541272998687857e-04 -3.2191553252122862e+03 +1.6337272716434091e+11 -3.6508099107842616e+18 
+1.2980000000000001e+02 +5.0294980639174704e-04 -3.1990207665038138e+03 +1.6233909202508582e+11 -3.6275295191036820e+18 
+1.2990000000000001e+02 +5.0050041679886709e-04 -3.1790420746120740e+03 +1.6131593665066122e+11 -3.6045325685562772e+18 
+1.3000000000000000e+02 +4.9806439264728978e-04 -3.1592242792294360e+03 +1.6030442434348450e+11 -3.5818629682040120e+18 
+1.3009999999999999e+02 +4.9564159164252914e-04 -3.1395703887006889e+03 +1.5930532556184207e+11 -3.5595501693205289e+18 
+1.3020000000000002e+02 +4.9323197655582590e-04 -3.1200753259004646e+03 +1.5831783937816620e+11 -3.5375657917432387e+18 
+1.3030000000000001e+02 +4.9083553642491394e-04 -3.1007319923732280e+03 +1.5734077202277304e+11 -3.5158669975820467e+18 
+1.3040000000000001e+02 +4.8845226028750824e-04 -3.0815332896519894e+03 +1.5637292972460742e+11 -3.4944109489047716e+18 
+1.3050000000000000e+02 +4.8608213718133399e-04 -3.0624721192762972e+03 +1.5541311871344742e+11 -3.4731548078058496e+18 
+1.3059999999999999e+02 +4.8372515614411652e-04 -3.0435413827852894e+03 +1.5446014521895105e+11 -3.4520557363747005e+18 
+1.3070000000000002e+02 +4.8138130621357508e-04 -3.0247339817154348e+03 +1.5351281547048755e+11 -3.4310708966921723e+18 
+1.3080000000000001e+02 +4.7905057642744784e-04 -3.0060428176132723e+03 +1.5256993569864725e+11 -3.4101574508775178e+18 
+1.3090000000000001e+02 +4.7673295582342323e-04 -2.9874607919949030e+03 +1.5163031213036490e+11 -3.3892725609366743e+18 
+1.3100000000000000e+02 +4.7442843343923453e-04 -2.9689808064060171e+03 +1.5069275099615070e+11 -3.3683733889863777e+18 
+1.3109999999999999e+02 +4.7213697700539239e-04 -2.9505978237143145e+03 +1.4975642943305566e+11 -3.3474305105849549e+18 
+1.3120000000000002e+02 +4.6985846902354952e-04 -2.9323150521035473e+03 +1.4882200820778427e+11 -3.3264681551655634e+18 
+1.3130000000000001e+02 +4.6759277068814353e-04 -2.9141377610877043e+03 +1.4789051899473608e+11 -3.3055239656410854e+18 
+1.3140000000000001e+02 +4.6533974319360588e-04 -2.8960712201741162e+03 +1.4696299346738245e+11 -3.2846355848938266e+18 
+1.3150000000000000e+02 +4.6309924773437638e-04 -2.8781206988762628e+03 +1.4604046329993729e+11 -3.2638406558287790e+18 
+1.3159999999999999e+02 +4.6087114550489672e-04 -2.8602914667122832e+03 +1.4512396016734668e+11 -3.2431768213766175e+18 
+1.3170000000000002e+02 +4.5865529769960681e-04 -2.8425887931935131e+03 +1.4421451574345367e+11 -3.2226817244290621e+18 
+1.3180000000000001e+02 +4.5645156551294352e-04 -2.8250179478330533e+03 +1.4331316170257001e+11 -3.2023930078968192e+18 
+1.3190000000000001e+02 +4.5425981013933842e-04 -2.8075842001400219e+03 +1.4242092971842407e+11 -3.1823483146706345e+18 
+1.3200000000000000e+02 +4.5207989277323141e-04 -2.7902928196271537e+03 +1.4153885146511124e+11 -3.1625852876514120e+18 
+1.3209999999999999e+02 +4.4991169485170921e-04 -2.7731470300797214e+03 +1.4066761020706680e+11 -3.1431291529633203e+18 
+1.3220000000000002e+02 +4.4775517878241388e-04 -2.7561418723328579e+03 +1.3980649556430646e+11 -3.1239554694287299e+18 
+1.3230000000000001e+02 +4.4561032721564551e-04 -2.7392703414985385e+03 +1.3895444874760358e+11 -3.1050273791044792e+18 
+1.3240000000000001e+02 +4.4347712280170973e-04 -2.7225254326935965e+03 +1.3811041096830576e+11 -3.0863080240648294e+18 
+1.3250000000000000e+02 +4.4135554819089919e-04 -2.7059001410247470e+03 +1.3727332343650452e+11 -3.0677605463445990e+18 
+1.3259999999999999e+02 +4.3924558603352596e-04 -2.6893874616125813e+03 +1.3644212736400807e+11 -3.0493480880326820e+18 
+1.3270000000000002e+02 +4.3714721897985696e-04 -2.6729803895479381e+03 +1.3561576395902382e+11 -3.0310337911059584e+18 
+1.3280000000000001e+02 +4.3506042968020751e-04 -2.6566719199532331e+03 +1.3479317443360388e+11 -3.0127807976612434e+18 
+1.3290000000000001e+02 +4.3298520078487271e-04 -2.6404550479371260e+03 +1.3397329999804372e+11 -2.9945522497389921e+18 
+1.3300000000000000e+02 +4.3092151494415726e-04 -2.6243227686153346e+03 +1.3315508186358453e+11 -2.9763112894109645e+18 
+1.3309999999999999e+02 +4.2886933872687431e-04 -2.6082701462742757e+03 +1.3233779111903638e+11 -2.9580326170325944e+18 
+1.3320000000000002e+02 +4.2682857437604317e-04 -2.5923005219898178e+03 +1.3152201837608141e+11 -2.9397371664813670e+18 
+1.3330000000000001e+02 +4.2479910805318089e-04 -2.5764193060041189e+03 +1.3070868412366388e+11 -2.9214574299130691e+18 
+1.3340000000000001e+02 +4.2278082591980579e-04 -2.5606319085584460e+03 +1.2989870885046875e+11 -2.9032258994728494e+18 
+1.3350000000000000e+02 +4.2077361413747763e-04 -2.5449437399213180e+03 +1.2909301304847023e+11 -2.8850750674077568e+18 
+1.3359999999999999e+02 +4.1877735886770850e-04 -2.5293602103307803e+03 +1.2829251720604832e+11 -2.8670374258549965e+18 
+1.3370000000000002e+02 +4.1679194627203866e-04 -2.5138867300424354e+03 +1.2749814181361221e+11 -2.8491454670130555e+18 
+1.3380000000000001e+02 +4.1481726251198095e-04 -2.4985287092950630e+03 +1.2671080735965260e+11 -2.8314316830228941e+18 
+1.3390000000000001e+02 +4.1285319374909340e-04 -2.4832915583551680e+03 +1.2593143433584497e+11 -2.8139285661213409e+18 
+1.3400000000000000e+02 +4.1089962614489082e-04 -2.4681806874630006e+03 +1.2516094323084088e+11 -2.7966686084540559e+18 
+1.3409999999999999e+02 +4.0895646113607527e-04 -2.4531994628885905e+03 +1.2439994414169879e+11 -2.7796735867247099e+18 
+1.3420000000000002e+02 +4.0702366126000466e-04 -2.4383430749661466e+03 +1.2364780559266710e+11 -2.7629224156721111e+18 
+1.3430000000000001e+02 +4.0510120432920015e-04 -2.4236046700458542e+03 +1.2290358571490648e+11 -2.7463832945498588e+18 
+1.3440000000000001e+02 +4.0318906815620662e-04 -2.4089773944909243e+03 +1.2216634264095647e+11 -2.7300244226508631e+18 
+1.3450000000000000e+02 +4.0128723055354366e-04 -2.3944543946506292e+03 +1.2143513450181812e+11 -2.7138139992227779e+18 
+1.3459999999999999e+02 +3.9939566933373837e-04 -2.3800288168797661e+03 +1.2070901942920175e+11 -2.6977202235359964e+18 
+1.3470000000000002e+02 +3.9751436230930557e-04 -2.3656938075226171e+03 +1.1998705555342751e+11 -2.6817112948158664e+18 
+1.3480000000000001e+02 +3.9564328729278889e-04 -2.3514425129422666e+03 +1.1926830100708084e+11 -2.6657554123576735e+18 
+1.3490000000000001e+02 +3.9378242209671838e-04 -2.3372680794953926e+03 +1.1855181392207054e+11 -2.6498207754374333e+18 
+1.3500000000000000e+02 +3.9193174453360164e-04 -2.3231636535222447e+03 +1.1783665242829842e+11 -2.6338755832688092e+18 
+1.3509999999999999e+02 +3.9009122062668355e-04 -2.3091244303849953e+03 +1.1712216831354982e+11 -2.6178979971790561e+18 
+1.3520000000000002e+02 +3.8826076924195857e-04 -2.2951538014015950e+03 +1.1640888798153175e+11 -2.6019060264731889e+18 
+1.3530000000000001e+02 +3.8644029745613681e-04 -2.2812572068957084e+03 +1.1569763149189264e+11 -2.5859276425101640e+18 
+1.3540000000000001e+02 +3.8462971234591901e-04 -2.2674400871878020e+03 +1.1498921890398532e+11 -2.5699908166413742e+18 
+1.3550000000000000e+02 +3.8282892098800850e-04 -2.2537078825969925e+03 +1.1428447027686893e+11 -2.5541235202067994e+18 
+1.3559999999999999e+02 +3.8103783045908483e-04 -2.2400660334291051e+03 +1.1358420566814470e+11 -2.5383537245039114e+18 
+1.3570000000000002e+02 +3.7925634783587796e-04 -2.2265199800223245e+03 +1.1288924513920375e+11 -2.5227094009454244e+18 
+1.3580000000000001e+02 +3.7748438019507977e-04 -2.2130751626893830e+03 +1.1220040874842566e+11 -2.5072185208518533e+18 
+1.3590000000000001e+02 +3.7572183461339476e-04 -2.1997370217508083e+03 +1.1151851655506659e+11 -2.4919090555698289e+18 
+1.3600000000000000e+02 +3.7396861816752760e-04 -2.1865109975281553e+03 +1.1084438861856006e+11 -2.4768089764523924e+18 
+1.3609999999999999e+02 +3.7222464913366765e-04 -2.1734005199647154e+03 +1.1017856932122716e+11 -2.4619370506502876e+18 
+1.3620000000000002e+02 +3.7048989058600213e-04 -2.1604009775231366e+03 +1.0952050034048672e+11 -2.4472752286088827e+18 
+1.3630000000000001e+02 +3.6876431679816723e-04 -2.1475057482644042e+03 +1.0886934767391985e+11 -2.4327962564887419e+18 
+1.3640000000000001e+02 +3.6704790204385092e-04 -2.1347082102827976e+03 +1.0822427732300731e+11 -2.4184728805691822e+18 
+1.3650000000000000e+02 +3.6534062059671445e-04 -2.1220017416546480e+03 +1.0758445528706902e+11 -2.4042778470625510e+18 
+1.3659999999999999e+02 +3.6364244673043255e-04 -2.1093797204666921e+03 +1.0694904756674390e+11 -2.3901839022232310e+18 
+1.3670000000000002e+02 +3.6195335471864750e-04 -2.0968355247840391e+03 +1.0631722016006021e+11 -2.3761637922246313e+18 
+1.3680000000000001e+02 +3.6027331883503496e-04 -2.0843625326927649e+03 +1.0568813906755486e+11 -2.3621902633176422e+18 
+1.3690000000000001e+02 +3.5860231335327260e-04 -2.0719541222804824e+03 +1.0506097028991158e+11 -2.3482360617569987e+18 
+1.3700000000000000e+02 +3.5694031254702074e-04 -2.0596036716231442e+03 +1.0443487982641612e+11 -2.3342739337542185e+18 
+1.3709999999999999e+02 +3.5528728240314604e-04 -2.0473065546869286e+03 +1.0380929343942793e+11 -2.3202851379575726e+18 
+1.3720000000000002e+02 +3.5364315576141012e-04 -2.0350661290358657e+03 +1.0318467594753760e+11 -2.3062849828752870e+18 
+1.3730000000000001e+02 +3.5200785717478796e-04 -2.0228877481254885e+03 +1.0256175193248039e+11 -2.2922972894533965e+18 
+1.3740000000000001e+02 +3.5038131119623705e-04 -2.0107767654037082e+03 +1.0194124597517459e+11 -2.2783458786140224e+18 
+1.3750000000000000e+02 +3.4876344237872630e-04 -1.9987385343229744e+03 +1.0132388265696809e+11 -2.2644545712906906e+18 
+1.3759999999999999e+02 +3.4715417527522821e-04 -1.9867784083388897e+03 +1.0071038655963724e+11 -2.2506471884311432e+18 
+1.3770000000000002e+02 +3.4555343443870557e-04 -1.9749017409010407e+03 +1.0010148226424045e+11 -2.2369475509609083e+18 
+1.3780000000000001e+02 +3.4396114442213240e-04 -1.9631138854655012e+03 +9.9497894352594803e+10 -2.2233794798286295e+18 
+1.3790000000000001e+02 +3.4237722977846876e-04 -1.9514201954797747e+03 +9.8900347405482437e+10 -2.2099667959507804e+18 
+1.3800000000000000e+02 +3.4080161506068566e-04 -1.9398260243994737e+03 +9.8309566004746735e+10 -2.1967333202784044e+18 
+1.3809999999999999e+02 +3.3923423269911990e-04 -1.9283347833920554e+03 +9.7726032394044724e+10 -2.1836950764662927e+18 
+1.3820000000000002e+02 +3.3767504663361153e-04 -1.9169421145069548e+03 +9.7149259469094620e+10 -2.1708368991458803e+18 
+1.3830000000000001e+02 +3.3612402868136331e-04 -1.9056417175057306e+03 +9.6578517787620483e+10 -2.1581358256610708e+18 
+1.3840000000000001e+02 +3.3458115065958558e-04 -1.8944272921524525e+03 +9.6013077907536026e+10 -2.1455688933599798e+18 
+1.3850000000000000e+02 +3.3304638438547504e-04 -1.8832925382061321e+03 +9.5452210386314972e+10 -2.1331131395798484e+18 
+1.3859999999999999e+02 +3.3151970167624207e-04 -1.8722311554321786e+03 +9.4895185782084854e+10 -2.1207456016761556e+18 
+1.3870000000000002e+02 +3.3000107434909227e-04 -1.8612368435929720e+03 +9.4341274652611938e+10 -2.1084433169933745e+18 
+1.3880000000000001e+02 +3.2849047422123381e-04 -1.8503033024533536e+03 +9.3789747556007828e+10 -2.0961833228873400e+18 
+1.3890000000000001e+02 +3.2698787310986706e-04 -1.8394242317725477e+03 +9.3239875049681122e+10 -2.0839426566918364e+18 
+1.3900000000000000e+02 +3.2549324283220692e-04 -1.8285933313191565e+03 +9.2690927692144135e+10 -2.0716983557742664e+18 
+1.3909999999999999e+02 +3.2400654975975438e-04 -1.8178062138286416e+03 +9.2142403261294632e+10 -2.0594346182372605e+18 
+1.3920000000000002e+02 +3.2252773848120986e-04 -1.8070661439367386e+03 +9.1594708416329880e+10 -2.0471642852374121e+18 
+1.3930000000000001e+02 +3.2105674813958437e-04 -1.7963782992608876e+03 +9.1048477037565659e+10 -2.0349073587192044e+18 
+1.3940000000000001e+02 +3.1959351787788339e-04 -1.7857478574152080e+03 +9.0504343004881592e+10 -2.0226838406128735e+18 
+1.3950000000000000e+02 +3.1813798683909717e-04 -1.7751799960043338e+03 +8.9962940197118896e+10 -2.0105137328186301e+18 
+1.3959999999999999e+02 +3.1669009416625553e-04 -1.7646798926575955e+03 +8.9424902495947830e+10 -1.9984170373213896e+18 
+1.3970000000000002e+02 +3.1524977900234731e-04 -1.7542527249783545e+03 +8.8890863780002243e+10 -1.9864137560138673e+18 
+1.3980000000000001e+02 +3.1381698049038210e-04 -1.7439036705836004e+03 +8.8361457929565475e+10 -1.9745238908399191e+18 
+1.3990000000000001e+02 +3.1239163777335970e-04 -1.7336379070841508e+03 +8.7837318824162491e+10 -1.9627674437196155e+18 
+1.4000000000000000e+02 +3.1097368999428548e-04 -1.7234606120938877e+03 +8.7319080343669159e+10 -1.9511644165836380e+18 
+1.4009999999999999e+02 +3.0956308146493045e-04 -1.7133751019543852e+03 +8.6807163719980316e+10 -1.9397282303064200e+18 
+1.4020000000000002e+02 +3.0815977717207221e-04 -1.7033772478845206e+03 +8.6301139589094421e+10 -1.9284459814149235e+18 
+1.4030000000000001e+02 +3.0676374727126211e-04 -1.6934610598353945e+03 +8.5800365939564087e+10 -1.9172981853962726e+18 
+1.4040000000000001e+02 +3.0537496191804036e-04 -1.6836205477516348e+03 +8.5304200759183563e+10 -1.9062653577144988e+18 
+1.4050000000000000e+02 +3.0399339126794980e-04 -1.6738497215789862e+03 +8.4812002035855164e+10 -1.8953280138365140e+18 
+1.4059999999999999e+02 +3.0261900547653601e-04 -1.6641425912661657e+03 +8.4323127757885986e+10 -1.8844666692425085e+18 
+1.4070000000000002e+02 +3.0125177469935452e-04 -1.6544931667662559e+03 +8.3836935913999573e+10 -1.8736618394237453e+18 
+1.4080000000000001e+02 +2.9989166909193029e-04 -1.6448954580145898e+03 +8.3352784490927139e+10 -1.8628940398122668e+18 
+1.4090000000000001e+02 +2.9853865880981870e-04 -1.6353434749657897e+03 +8.2870031477660004e+10 -1.8521437859090063e+18 
+1.4100000000000000e+02 +2.9719271400857253e-04 -1.6258312275704814e+03 +8.2388034862612061e+10 -1.8413915931954742e+18 
+1.4109999999999999e+02 +2.9585380171387866e-04 -1.6163545580543901e+03 +8.1906352908450134e+10 -1.8306240515774792e+18 
+1.4120000000000002e+02 +2.9452187643211146e-04 -1.6069166378245720e+03 +8.1425344983729645e+10 -1.8198520489185221e+18 
