# multipoles
# s[mm] polynom_a[n=1][T/m^n] polynom_a[n=5][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=13][T/m^n] 
+1.8250000000000000e+02 +1.1123567414308059e-04 -3.3250399637527721e+02 +1.6747333912867521e+10 -3.7413049847645197e+17 
+1.8260000000000002e+02 +1.1086697766675326e-04 -3.3107486618416709e+02 +1.6676416073861912e+10 -3.7256066339662355e+17 
+1.8270000000000002e+02 +1.1049970354508885e-04 -3.2965455240821825e+02 +1.6606090589508759e+10 -3.7100592834366502e+17 
+1.8280000000000001e+02 +1.1013384547958378e-04 -3.2824261124765536e+02 +1.6536297813234781e+10 -3.6946450922441862e+17 
+1.8290000000000001e+02 +1.0976939717173955e-04 -3.2683859890571870e+02 +1.6466978098816374e+10 -3.6793462195633197e+17 
+1.8300000000000000e+02 +1.0940635232305641e-04 -3.2544207158477519e+02 +1.6398071799925665e+10 -3.6641448245365901e+17 
+1.8310000000000002e+02 +1.0904470462709455e-04 -3.2405255480468622e+02 +1.6329516098913248e+10 -3.6490220082865920e+17 
+1.8320000000000002e+02 +1.0868444774564655e-04 -3.2266945134984417e+02 +1.6261235492212187e+10 -3.6339546396665114e+17 
+1.8330000000000001e+02 +1.0832557533256149e-04 -3.2129213331948239e+02 +1.6193151304602917e+10 -3.6189185294060800e+17 
+1.8340000000000001e+02 +1.0796808104169285e-04 -3.1991997281587959e+02 +1.6125184861235603e+10 -3.6038894883494854e+17 
+1.8350000000000000e+02 +1.0761195852688713e-04 -3.1855234193700068e+02 +1.6057257486760399e+10 -3.5888433271897024e+17 
+1.8360000000000002e+02 +1.0725720144199643e-04 -3.1718861278428977e+02 +1.5989290506226658e+10 -3.5737558567397242e+17 
+1.8370000000000002e+02 +1.0690380344087546e-04 -3.1582815746018002e+02 +1.5921205244781565e+10 -3.5586028878393850e+17 
+1.8380000000000001e+02 +1.0655175817736885e-04 -3.1447034806189424e+02 +1.5852923027007118e+10 -3.5433602311641984e+17 
+1.8390000000000001e+02 +1.0620105930533458e-04 -3.1311455669423520e+02 +1.5784365178330561e+10 -3.5280036976394080e+17 
+1.8400000000000000e+02 +1.0585170047861537e-04 -3.1176015545273850e+02 +1.5715453023118219e+10 -3.5125090978718995e+17 
+1.8410000000000002e+02 +1.0550367561781972e-04 -3.1040681036233485e+02 +1.5646147127798090e+10 -3.4968645465808083e+17 
+1.8420000000000002e+02 +1.0515697971055356e-04 -3.0905536312429399e+02 +1.5576565022259176e+10 -3.4811073734867795e+17 
+1.8430000000000001e+02 +1.0481160801118153e-04 -3.0770694936530123e+02 +1.5506863478005299e+10 -3.4652872122898554e+17 
+1.8440000000000001e+02 +1.0446755577406165e-04 -3.0636270470757995e+02 +1.5437199266012358e+10 -3.4494536965290970e+17 
+1.8450000000000000e+02 +1.0412481825355532e-04 -3.0502376477570317e+02 +1.5367729157536169e+10 -3.4336564598290854e+17 
+1.8460000000000002e+02 +1.0378339070402690e-04 -3.0369126519593465e+02 +1.5298609924021446e+10 -3.4179451358704755e+17 
+1.8470000000000002e+02 +1.0344326837983407e-04 -3.0236634159039954e+02 +1.5229998336439611e+10 -3.4023693581918170e+17 
+1.8480000000000001e+02 +1.0310444653534233e-04 -3.0105012958600207e+02 +1.5162051166307238e+10 -3.3869787604951731e+17 
+1.8490000000000001e+02 +1.0276692042490910e-04 -2.9974376480483909e+02 +1.5094925184594063e+10 -3.3718229763188141e+17 
+1.8500000000000000e+02 +1.0243068530289784e-04 -2.9844838287269971e+02 +1.5028777162696287e+10 -3.3569516393299027e+17 
+1.8510000000000002e+02 +1.0209573611213883e-04 -2.9716477931400357e+02 +1.4963717762969637e+10 -3.3423996243106266e+17 
+1.8520000000000002e+02 +1.0176206654935073e-04 -2.9589238926171873e+02 +1.4899673213309523e+10 -3.3281427710319309e+17 
+1.8530000000000001e+02 +1.0142966999972089e-04 -2.9463030774821891e+02 +1.4836523632632227e+10 -3.3141421603930630e+17 
+1.8540000000000001e+02 +1.0109853984843547e-04 -2.9337762980592447e+02 +1.4774149139904943e+10 -3.3003588733169523e+17 
+1.8550000000000000e+02 +1.0076866948068533e-04 -2.9213345046964821e+02 +1.4712429854348839e+10 -3.2867539907993581e+17 
+1.8560000000000002e+02 +1.0044005228165639e-04 -2.9089686477114390e+02 +1.4651245894820429e+10 -3.2732885937236058e+17 
+1.8570000000000002e+02 +1.0011268163653872e-04 -2.8966696774494625e+02 +1.4590477380522205e+10 -3.2599237630819424e+17 
+1.8580000000000001e+02 +9.9786550930515018e-05 -2.8844285442094076e+02 +1.4530004430105034e+10 -3.2466205796977555e+17 
+1.8590000000000001e+02 +9.9461653548776500e-05 -2.8722361983439481e+02 +1.4469707162851408e+10 -3.2333401245866349e+17 
+1.8600000000000000e+02 +9.9137982876513234e-05 -2.8600835901947619e+02 +1.4409465697897091e+10 -3.2200434787165248e+17 
+1.8610000000000002e+02 +9.8815532726446325e-05 -2.8479636962482687e+02 +1.4349187067378706e+10 -3.2067006200368141e+17 
+1.8620000000000002e+02 +9.8494298621464832e-05 -2.8358775978138090e+02 +1.4288885958150110e+10 -3.1933171152241331e+17 
+1.8630000000000001e+02 +9.8174276511977851e-05 -2.8238284022765691e+02 +1.4228603969259525e+10 -3.1799074276913165e+17 
+1.8640000000000001e+02 +9.7855462348411961e-05 -2.8118192171278298e+02 +1.4168382700976763e+10 -3.1664860212193549e+17 
+1.8650000000000000e+02 +9.7537852081184403e-05 -2.7998531498025153e+02 +1.4108263752924768e+10 -3.1530673593944909e+17 
+1.8660000000000002e+02 +9.7221441660714657e-05 -2.7879333077454913e+02 +1.4048288724822685e+10 -3.1396659058291558e+17 
+1.8670000000000002e+02 +9.6906227037420572e-05 -2.7760627983976593e+02 +1.3988499216377155e+10 -3.1262961241372730e+17 
+1.8680000000000001e+02 +9.6592204161726478e-05 -2.7642447292344394e+02 +1.3928936827662930e+10 -3.1129724780389850e+17 
+1.8690000000000001e+02 +9.6279368984047354e-05 -2.7524822076745494e+02 +1.3869643158105509e+10 -3.0997094310591923e+17 
+1.8700000000000000e+02 +9.5967717454803762e-05 -2.7407783411751757e+02 +1.3810659807594084e+10 -3.0865214468662682e+17 
+1.8710000000000002e+02 +9.5657245343766105e-05 -2.7291352212820647e+02 +1.3752014571887531e+10 -3.0734183152363187e+17 
+1.8720000000000002e+02 +9.5347947698099148e-05 -2.7175508758801749e+02 +1.3693680030120516e+10 -3.0603911303567552e+17 
+1.8730000000000001e+02 +9.5039819384321470e-05 -2.7060223169729176e+02 +1.3635614957670038e+10 -3.0474263126403386e+17 
+1.8740000000000001e+02 +9.4732855268950646e-05 -2.6945465565576814e+02 +1.3577778129844696e+10 -3.0345102824791552e+17 
+1.8750000000000000e+02 +9.4427050218499670e-05 -2.6831206066029040e+02 +1.3520128321611031e+10 -3.0216294601606368e+17 
+1.8760000000000002e+02 +9.4122399099487824e-05 -2.6717414791146103e+02 +1.3462624308364986e+10 -3.0087702661012934e+17 
+1.8770000000000002e+02 +9.3818896778433293e-05 -2.6604061860933854e+02 +1.3405224865452969e+10 -2.9959191207046918e+17 
+1.8780000000000001e+02 +9.3516538121848124e-05 -2.6491117395042909e+02 +1.3347888767814571e+10 -2.9830624442523680e+17 
+1.8790000000000001e+02 +9.3215317996252887e-05 -2.6378551513590799e+02 +1.3290574790903196e+10 -2.9701866571765165e+17 
+1.8800000000000000e+02 +9.2915231268164084e-05 -2.6266334336505821e+02 +1.3233241709981716e+10 -2.9572781798565075e+17 
+1.8810000000000002e+02 +9.2616272779166384e-05 -2.6154448364412241e+02 +1.3175867948899069e+10 -2.9443298781428077e+17 
+1.8820000000000002e+02 +9.2318437271123437e-05 -2.6042925621282910e+02 +1.3118510526589003e+10 -2.9313604000075194e+17 
+1.8830000000000001e+02 +9.2021719460966191e-05 -2.5931810511744186e+02 +1.3061246110516926e+10 -2.9183948388761293e+17 
+1.8840000000000001e+02 +9.1726114065627463e-05 -2.5821147440589431e+02 +1.3004151368372305e+10 -2.9054582882474566e+17 
+1.8850000000000000e+02 +9.1431615802038105e-05 -2.5710980812452959e+02 +1.2947302967640554e+10 -2.8925758415547802e+17 
+1.8860000000000002e+02 +9.1138219387129401e-05 -2.5601355032000259e+02 +1.2890777575841667e+10 -2.8797725922416998e+17 
+1.8870000000000002e+02 +9.0845919537837030e-05 -2.5492314504154649e+02 +1.2834651860799692e+10 -2.8670736338450378e+17 
+1.8880000000000001e+02 +9.0554710971088318e-05 -2.5383903633366776e+02 +1.2779002489799263e+10 -2.8545040597394544e+17 
+1.8890000000000001e+02 +9.0264588403817777e-05 -2.5276166824502113e+02 +1.2723906130597191e+10 -2.8420889634412246e+17 
+1.8900000000000000e+02 +8.9975546552955934e-05 -2.5169148482171946e+02 +1.2669439450648949e+10 -2.8298534383740067e+17 
+1.8910000000000002e+02 +8.9687580426694796e-05 -2.5062882086762676e+02 +1.2615659033907017e+10 -2.8178158906297350e+17 
+1.8920000000000002e+02 +8.9400686198256628e-05 -2.4957357420722244e+02 +1.2562541129053883e+10 -2.8059679765807635e+17 
+1.8930000000000001e+02 +8.9114860332130096e-05 -2.4852553342590070e+02 +1.2510041901638546e+10 -2.7942946653799581e+17 
+1.8940000000000001e+02 +8.8830099292796873e-05 -2.4748448710418592e+02 +1.2458117516618866e+10 -2.7827809259966781e+17 
+1.8950000000000000e+02 +8.8546399544740014e-05 -2.4645022382407359e+02 +1.2406724139148642e+10 -2.7714117274635117e+17 
+1.8960000000000002e+02 +8.8263757552446370e-05 -2.4542253216954143e+02 +1.2355817934599932e+10 -2.7601720388777757e+17 
+1.8970000000000002e+02 +8.7982169780396080e-05 -2.4440120072047273e+02 +1.2305355067872570e+10 -2.7490468291937994e+17 
+1.8980000000000001e+02 +8.7701632693078138e-05 -2.4338601806224972e+02 +1.2255291704502768e+10 -2.7380210675585056e+17 
+1.8990000000000001e+02 +8.7422142754972249e-05 -2.4237677277439431e+02 +1.2205584009337605e+10 -2.7270797229084253e+17 
+1.9000000000000000e+02 +8.7143696430564343e-05 -2.4137325344064806e+02 +1.2156188147739738e+10 -2.7162077643409334e+17 
+1.9010000000000002e+02 +8.6866289931922645e-05 -2.4037519815653377e+02 +1.2107058119292318e+10 -2.7053899406845590e+17 
+1.9020000000000002e+02 +8.6589918461446851e-05 -2.3938214306757575e+02 +1.2058139260899246e+10 -2.6946101198440701e+17 
+1.9030000000000001e+02 +8.6314576969120227e-05 -2.3839357383232172e+02 +1.2009374743848520e+10 -2.6838519495081501e+17 
+1.9040000000000001e+02 +8.6040260404928696e-05 -2.3740897611109290e+02 +1.1960707739646559e+10 -2.6730990774341312e+17 
+1.9050000000000000e+02 +8.5766963718852948e-05 -2.3642783556065839e+02 +1.1912081419370586e+10 -2.6623351512463744e+17 
+1.9060000000000002e+02 +8.5494681860880711e-05 -2.3544963784250780e+02 +1.1863438954660225e+10 -2.6515438187419315e+17 
+1.9070000000000002e+02 +8.5223409780992051e-05 -2.3447386861301231e+02 +1.1814723516550589e+10 -2.6407087275330810e+17 
+1.9080000000000001e+02 +8.4953142429174762e-05 -2.3350001353351806e+02 +1.1765878276656725e+10 -2.6298135254081930e+17 
+1.9090000000000001e+02 +8.4683874755408261e-05 -2.3252755826031856e+02 +1.1716846406015165e+10 -2.6188418599816989e+17 
+1.9100000000000000e+02 +8.4415601709682294e-05 -2.3155598845578120e+02 +1.1667571076354549e+10 -2.6077773790755821e+17 
+1.9110000000000002e+02 +8.4148318534235658e-05 -2.3058500058353212e+02 +1.1618021530405174e+10 -2.5966116251266221e+17 
+1.9120000000000002e+02 +8.3882021640358011e-05 -2.2961513434394499e+02 +1.1568271298519068e+10 -2.5853677201155533e+17 
+1.9130000000000001e+02 +8.3616707731595924e-05 -2.2864714024343021e+02 +1.1518419982597122e+10 -2.5740766808021997e+17 
+1.9140000000000001e+02 +8.3352373511499817e-05 -2.2768176879059976e+02 +1.1468567184794506e+10 -2.5627695240238477e+17 
+1.9150000000000000e+02 +8.3089015683613388e-05 -2.2671977049025853e+02 +1.1418812506835707e+10 -2.5514772664886154e+17 
+1.9160000000000002e+02 +8.2826630951485445e-05 -2.2576189584974097e+02 +1.1369255550712238e+10 -2.5402309249813603e+17 
+1.9170000000000002e+02 +8.2565216018664985e-05 -2.2480889537709993e+02 +1.1319995918528505e+10 -2.5290615163259635e+17 
+1.9180000000000001e+02 +8.2304767588698986e-05 -2.2386151957879537e+02 +1.1271133212182011e+10 -2.5180000572797728e+17 
+1.9190000000000001e+02 +8.2045282365134005e-05 -2.2292051896118608e+02 +1.1222767033572592e+10 -2.5070775646036243e+17 
+1.9200000000000000e+02 +8.1786757051517659e-05 -2.2198664403120154e+02 +1.1174996984657820e+10 -2.4963250550740326e+17 
+1.9210000000000002e+02 +8.1529188104488771e-05 -2.2106043797299668e+02 +1.1127895762188860e+10 -2.4857650414706800e+17 
+1.9220000000000002e+02 +8.1272570993046672e-05 -2.2014161467609628e+02 +1.1081428441647768e+10 -2.4753860204452378e+17 
+1.9230000000000001e+02 +8.1016900939279328e-05 -2.1922968070576565e+02 +1.1035533193133181e+10 -2.4651679845977066e+17 
+1.9240000000000001e+02 +8.0762173165276305e-05 -2.1832414262827169e+02 +1.0990148186866943e+10 -2.4550909265668294e+17 
+1.9250000000000000e+02 +8.0508382893126787e-05 -2.1742450700936200e+02 +1.0945211592994865e+10 -2.4451348389655373e+17 
+1.9260000000000002e+02 +8.0255525344920367e-05 -2.1653028041551900e+02 +1.0900661581768885e+10 -2.4352797144424304e+17 
+1.9270000000000002e+02 +8.0003595742745120e-05 -2.1564096941180654e+02 +1.0856436323258394e+10 -2.4255055455877971e+17 
+1.9280000000000001e+02 +7.9752589308692372e-05 -2.1475608056538931e+02 +1.0812473987778290e+10 -2.4157923250665408e+17 
+1.9290000000000001e+02 +7.9502501264848828e-05 -2.1387512044093097e+02 +1.0768712745368582e+10 -2.4061200454630224e+17 
+1.9300000000000000e+02 +7.9253326833305762e-05 -2.1299759560560878e+02 +1.0725090766350510e+10 -2.3964686994449808e+17 
+1.9310000000000002e+02 +7.9005061544636771e-05 -2.1212311275698491e+02 +1.0681558573655602e+10 -2.3868224045620992e+17 
+1.9320000000000002e+02 +7.8757702163362764e-05 -2.1125167912495780e+02 +1.0638116101928169e+10 -2.3771817782807578e+17 
+1.9330000000000001e+02 +7.8511245762485349e-05 -2.1038340206913929e+02 +1.0594775638359436e+10 -2.3675515629326083e+17 
+1.9340000000000001e+02 +7.8265689415011404e-05 -2.0951838895199529e+02 +1.0551549470458820e+10 -2.3579365009436723e+17 
+1.9350000000000000e+02 +7.8021030193945940e-05 -2.0865674713500889e+02 +1.0508449885626429e+10 -2.3483413347074666e+17 
+1.9360000000000002e+02 +7.7777265172292338e-05 -2.0779858397877427e+02 +1.0465489171163851e+10 -2.3387708065885450e+17 
+1.9370000000000002e+02 +7.7534391423057832e-05 -2.0694400684601911e+02 +1.0422679614613897e+10 -2.3292296590234006e+17 
+1.9380000000000001e+02 +7.7292406019244367e-05 -2.0609312309637272e+02 +1.0380033503162251e+10 -2.3197226343407830e+17 
+1.9390000000000001e+02 +7.7051306033857088e-05 -2.0524604009148226e+02 +1.0337563124233004e+10 -2.3102544749424400e+17 
+1.9400000000000000e+02 +7.6811088539902901e-05 -2.0440286519386996e+02 +1.0295280765341448e+10 -2.3008299232558298e+17 
+1.9410000000000002e+02 +7.6571750482286975e-05 -2.0356365913583011e+02 +1.0253192645834538e+10 -2.2914515663431680e+17 
+1.9420000000000002e+02 +7.6333288293527589e-05 -2.0272829614015097e+02 +1.0211280713676640e+10 -2.2821133701903187e+17 
+1.9430000000000001e+02 +7.6095698278045312e-05 -2.0189660380190523e+02 +1.0169520848952488e+10 -2.2728071455047763e+17 
+1.9440000000000001e+02 +7.5858976740258408e-05 -2.0106840971448202e+02 +1.0127888931539511e+10 -2.2635247029291366e+17 
+1.9450000000000000e+02 +7.5623119984589732e-05 -2.0024354147437566e+02 +1.0086360841692032e+10 -2.2542578532230208e+17 
+1.9460000000000002e+02 +7.5388124315456492e-05 -1.9942182667429245e+02 +1.0044912459204370e+10 -2.2449984070032422e+17 
+1.9470000000000002e+02 +7.5153986037279107e-05 -1.9860309290910902e+02 +1.0003519664140514e+10 -2.2357381749713472e+17 
+1.9480000000000001e+02 +7.4920701454479199e-05 -1.9778716777455904e+02 +9.9621583366608887e+09 -2.2264689678574480e+17 
+1.9490000000000001e+02 +7.4688266871475494e-05 -1.9697387886419247e+02 +9.9208043566597271e+09 -2.2171825963090813e+17 
+1.9500000000000000e+02 +7.4456678592687894e-05 -1.9616305377281310e+02 +9.8794336041965179e+09 -2.2078708710270051e+17 
+1.9510000000000002e+02 +7.4225932895084467e-05 -1.9535459408385682e+02 +9.8380342963023548e+09 -2.1985297648929955e+17 
+1.9520000000000002e+02 +7.3996025945821529e-05 -1.9454869733420412e+02 +9.7966439978468819e+09 -2.1891718995118323e+17 
+1.9530000000000001e+02 +7.3766953884602042e-05 -1.9374563504910600e+02 +9.7553126106619606e+09 -2.1798140586696464e+17 
+1.9540000000000001e+02 +7.3538712851130134e-05 -1.9294567875434856e+02 +9.7140900366360855e+09 -2.1704730261690525e+17 
+1.9550000000000000e+02 +7.3311298985109934e-05 -1.9214909997564803e+02 +9.6730261776471062e+09 -2.1611655858088650e+17 
+1.9560000000000002e+02 +7.3084708426244676e-05 -1.9135617023842121e+02 +9.6321709355496426e+09 -2.1519085213830314e+17 
+1.9570000000000002e+02 +7.2858937314239624e-05 -1.9056716106892236e+02 +9.5915742122799397e+09 -2.1427186167074246e+17 
+1.9580000000000001e+02 +7.2633981788795709e-05 -1.8978234399124801e+02 +9.5512859095396824e+09 -2.1336126555294195e+17 
+1.9590000000000001e+02 +7.2409837989619391e-05 -1.8900199053253797e+02 +9.5113559293740406e+09 -2.1246074216991504e+17 
+1.9600000000000000e+02 +7.2186502056413129e-05 -1.8822637221761781e+02 +9.4718341735632076e+09 -2.1157196989868042e+17 
+1.9610000000000002e+02 +7.1963970353234994e-05 -1.8745570437536810e+02 +9.4327586649413967e+09 -2.1069621279611827e+17 
+1.9620000000000002e+02 +7.1742240141558974e-05 -1.8668997754755105e+02 +9.3941199102302933e+09 -2.0983307762958387e+17 
+1.9630000000000001e+02 +7.1521308907216276e-05 -1.8592912608101324e+02 +9.3558965373204327e+09 -2.0898175684968861e+17 
+1.9640000000000001e+02 +7.1301174136032729e-05 -1.8517308431926759e+02 +9.3180671737161140e+09 -2.0814144289533706e+17 
+1.9650000000000000e+02 +7.1081833313841290e-05 -1.8442178661021561e+02 +9.2806104474362736e+09 -2.0731132822114166e+17 
+1.9660000000000002e+02 +7.0863283926468344e-05 -1.8367516729787397e+02 +9.2435049860477047e+09 -2.0649060526797510e+17 
+1.9670000000000002e+02 +7.0645523459742293e-05 -1.8293316072728942e+02 +9.2067294172374973e+09 -2.0567846648037754e+17 
+1.9680000000000001e+02 +7.0428549399495418e-05 -1.8219570124578939e+02 +9.1702623689446220e+09 -2.0487410431029562e+17 
+1.9690000000000001e+02 +7.0212359231552611e-05 -1.8146272319670402e+02 +9.1340824686720772e+09 -2.0407671119694982e+17 
+1.9700000000000000e+02 +6.9996950441746653e-05 -1.8073416092760363e+02 +9.0981683443840141e+09 -2.0328547959298557e+17 
+1.9710000000000002e+02 +6.9782320319883672e-05 -1.8000989002673771e+02 +9.0624944988384800e+09 -2.0249951910861837e+17 
+1.9720000000000002e+02 +6.9568465371676371e-05 -1.7928955105191810e+02 +9.0270189346799335e+09 -2.0171760800424195e+17 
+1.9730000000000001e+02 +6.9355381906822385e-05 -1.7857272580845125e+02 +8.9916955301140652e+09 -2.0093844172064278e+17 
+1.9740000000000001e+02 +6.9143066235015057e-05 -1.7785899609879073e+02 +8.9564781630127068e+09 -2.0016071568845811e+17 
+1.9750000000000000e+02 +6.8931514665947685e-05 -1.7714794372574272e+02 +8.9213207113013344e+09 -1.9938312534015139e+17 
+1.9760000000000002e+02 +6.8720723509317202e-05 -1.7643915049409091e+02 +8.8861770531217041e+09 -1.9860436611450864e+17 
+1.9770000000000002e+02 +6.8510689074813586e-05 -1.7573219820425226e+02 +8.8510010661123600e+09 -1.9782313343514877e+17 
+1.9780000000000001e+02 +6.8301407672132687e-05 -1.7502666866060855e+02 +8.8157466283789768e+09 -1.9703812273994704e+17 
+1.9790000000000001e+02 +6.8092875610970379e-05 -1.7432214366717940e+02 +8.7803676179740810e+09 -1.9624802946499098e+17 
+1.9800000000000000e+02 +6.7885089201018348e-05 -1.7361820502565561e+02 +8.7448179126886406e+09 -1.9545154903858733e+17 
+1.9810000000000002e+02 +6.7678044967729476e-05 -1.7291458582917591e+02 +8.7090695834063206e+09 -1.9464791642962086e+17 
+1.9820000000000002e+02 +6.7471740299597020e-05 -1.7221162433350131e+02 +8.6731674730018311e+09 -1.9383852475763325e+17 
+1.9830000000000001e+02 +6.7266172800868832e-05 -1.7150981008217553e+02 +8.6371746170360394e+09 -1.9302530667077213e+17 
+1.9840000000000001e+02 +6.7061340075794918e-05 -1.7080963261996567e+02 +8.6011540512054672e+09 -1.9221019482117360e+17 
+1.9850000000000000e+02 +6.6857239728625284e-05 -1.7011158149133638e+02 +8.5651688111586552e+09 -1.9139512185930035e+17 
+1.9860000000000002e+02 +6.6653869363611469e-05 -1.6941614624209697e+02 +8.5292819327152958e+09 -1.9058202044104806e+17 
+1.9870000000000002e+02 +6.6451226584999425e-05 -1.6872381641441348e+02 +8.4935564512696810e+09 -1.8977282320940435e+17 
+1.9880000000000001e+02 +6.6249308997041504e-05 -1.6803508155445539e+02 +8.4580554026793652e+09 -1.8896946282136288e+17 
+1.9890000000000001e+02 +6.6048114203988431e-05 -1.6735043120730865e+02 +8.4228418226720762e+09 -1.8817387192989206e+17 
+1.9900000000000000e+02 +6.5847639810087176e-05 -1.6667035491580356e+02 +8.3879787467170696e+09 -1.8738798318021139e+17 
+1.9910000000000002e+02 +6.5647883241279936e-05 -1.6599522181914804e+02 +8.3535143734283657e+09 -1.8661326722974746e+17 
+1.9920000000000002e+02 +6.5448841210268572e-05 -1.6532491942829836e+02 +8.3194375523801689e+09 -1.8584934673538605e+17 
+1.9930000000000001e+02 +6.5250510251447486e-05 -1.6465921484905320e+02 +8.2857222961138496e+09 -1.8509538236084806e+17 
+1.9940000000000001e+02 +6.5052886899206365e-05 -1.6399787518429156e+02 +8.2523426168374033e+09 -1.8435053475987619e+17 
+1.9950000000000000e+02 +6.4855967687941051e-05 -1.6334066754058253e+02 +8.2192725271753874e+09 -1.8361396459859635e+17 
+1.9960000000000002e+02 +6.4659749152041636e-05 -1.6268735902109745e+02 +8.1864860393700628e+09 -1.8288483253179402e+17 
+1.9970000000000002e+02 +6.4464227825902361e-05 -1.6203771673131072e+02 +8.1539571659195948e+09 -1.8216229922178822e+17 
+1.9980000000000001e+02 +6.4269400243915692e-05 -1.6139150777594787e+02 +8.1216599192466774e+09 -1.8144552532881475e+17 
+1.9990000000000001e+02 +6.4075262940475924e-05 -1.6074849926048142e+02 +8.0895683118481350e+09 -1.8073367151514378e+17 
+2.0000000000000000e+02 +6.3881812449974044e-05 -1.6010845828868338e+02 +8.0576563560366735e+09 -1.8002589843770541e+17 
+2.0010000000000002e+02 +6.3689045527491370e-05 -1.5947118829133285e+02 +8.0259015691014719e+09 -1.7932149016697405e+17 
+2.0020000000000002e+02 +6.3496959810867059e-05 -1.5883663800587556e+02 +7.9942954881444807e+09 -1.7862022442612445e+17 
+2.0030000000000001e+02 +6.3305553158622238e-05 -1.5820479249176006e+02 +7.9628331546674633e+09 -1.7792200233449952e+17 
+2.0040000000000001e+02 +6.3114823429284752e-05 -1.5757563681259546e+02 +7.9315096106585846e+09 -1.7722672502624435e+17 
+2.0050000000000000e+02 +6.2924768481377881e-05 -1.5694915602912008e+02 +7.9003198977677011e+09 -1.7653429362514035e+17 
+2.0060000000000002e+02 +6.2735386173428428e-05 -1.5632533520446148e+02 +7.8692590579333649e+09 -1.7584460926395386e+17 
+2.0070000000000002e+02 +6.2546674363960311e-05 -1.5570415939961595e+02 +7.8383221328355703e+09 -1.7515757306740659e+17 
+2.0080000000000001e+02 +6.2358630911497757e-05 -1.5508561367605517e+02 +7.8075041642154169e+09 -1.7447308616216560e+17 
+2.0090000000000001e+02 +6.2171253674567488e-05 -1.5446968309662779e+02 +7.7768001939671555e+09 -1.7379104967942448e+17 
+2.0100000000000000e+02 +6.1984540511692975e-05 -1.5385635272235714e+02 +7.7462052637856493e+09 -1.7311136474455872e+17 
+2.0110000000000002e+02 +6.1798489190735887e-05 -1.5324559501557431e+02 +7.7157130737956924e+09 -1.7243387140293725e+17 
+2.0120000000000002e+02 +6.1613097116892674e-05 -1.5263733203377123e+02 +7.6853119567458143e+09 -1.7175816534797706e+17 
+2.0130000000000001e+02 +6.1428361604698261e-05 -1.5203147323601399e+02 +7.6549889038484020e+09 -1.7108378119415222e+17 
+2.0140000000000001e+02 +6.1244279968686010e-05 -1.5142792808043151e+02 +7.6247309062123690e+09 -1.7041025355292403e+17 
+2.0150000000000000e+02 +6.1060849523390017e-05 -1.5082660602575382e+02 +7.5945249550199661e+09 -1.6973711703799466e+17 
+2.0160000000000002e+02 +6.0878067583343180e-05 -1.5022741652979761e+02 +7.5643580413431721e+09 -1.6906390625970467e+17 
+2.0170000000000002e+02 +6.0695931463081072e-05 -1.4963026905195500e+02 +7.5342171564321423e+09 -1.6839015583366288e+17 
+2.0180000000000001e+02 +6.0514438477134515e-05 -1.4903507304893293e+02 +7.5040892912340431e+09 -1.6771540036647446e+17 
+2.0190000000000001e+02 +6.0333585940037992e-05 -1.4844173797958626e+02 +7.4739614369438725e+09 -1.6703917447223120e+17 
+2.0200000000000000e+02 +6.0153371166326249e-05 -1.4785017330290668e+02 +7.4438205847690411e+09 -1.6636101276531766e+17 
+2.0210000000000002e+02 +5.9973791444146720e-05 -1.4726032994174270e+02 +7.4136612066525259e+09 -1.6568071250762973e+17 
+2.0220000000000002e+02 +5.9794843956119085e-05 -1.4667232468714278e+02 +7.3835076989435368e+09 -1.6499912159498854e+17 
+2.0230000000000001e+02 +5.9616525858473614e-05 -1.4608631579296645e+02 +7.3533919386173506e+09 -1.6431735056761923e+17 
+2.0240000000000001e+02 +5.9438834307443765e-05 -1.4550246151481099e+02 +7.3233458028375664e+09 -1.6363650997119594e+17 
+2.0250000000000000e+02 +5.9261766459260176e-05 -1.4492092010664419e+02 +7.2934011685879421e+09 -1.6295771034612480e+17 
+2.0260000000000002e+02 +5.9085319470158418e-05 -1.4434184982535990e+02 +7.2635899131798525e+09 -1.6228206224250096e+17 
+2.0270000000000002e+02 +5.8909490496367502e-05 -1.4376540892400843e+02 +7.2339439134967861e+09 -1.6161067619780387e+17 
+2.0280000000000001e+02 +5.8734276694123346e-05 -1.4319175565969536e+02 +7.2044950468772717e+09 -1.6094466276301331e+17 
+2.0290000000000001e+02 +5.8559675219655660e-05 -1.4262104828572805e+02 +7.1752751902197695e+09 -1.6028513247577658e+17 
+2.0300000000000000e+02 +5.8385683229199993e-05 -1.4205344505918703e+02 +7.1463162208725538e+09 -1.5963319588760189e+17 
+2.0310000000000002e+02 +5.8212298050922861e-05 -1.4148908126419877e+02 +7.1176434671778774e+09 -1.5898971736793453e+17 
+2.0320000000000002e+02 +5.8039517700752362e-05 -1.4092800031723138e+02 +7.0892560643115520e+09 -1.5835457664553331e+17 
+2.0330000000000001e+02 +5.7867340366549290e-05 -1.4037022266307375e+02 +7.0611465986002169e+09 -1.5772740727201565e+17 
+2.0340000000000001e+02 +5.7695764236176915e-05 -1.3981576874807976e+02 +7.0333076565564432e+09 -1.5710784280471488e+17 
