# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+1.8420000000000002e+02 -5.3871265471383022e-06 +4.1388955147169667e-04 -7.0675325106256502e+05 
+1.8430000000000001e+02 -5.3757803928025361e-06 +4.1247156372279444e-04 -7.0050599303916458e+05 
+1.8440000000000001e+02 -5.3644657017525117e-06 +4.1105654142970102e-04 -6.9331109241575166e+05 
+1.8450000000000000e+02 -5.3531825156633946e-06 +4.0964533956698178e-04 -6.8556530043968710e+05 
+1.8460000000000002e+02 -5.3419308762103897e-06 +4.0823881311070458e-04 -6.7766536889960093e+05 
+1.8470000000000002e+02 -5.3307108250686819e-06 +4.0683781703597410e-04 -6.7000804923547409e+05 
+1.8480000000000001e+02 -5.3195224039134764e-06 +4.0544320631865255e-04 -6.6299009312734986e+05 
+1.8490000000000001e+02 -5.3083656544199581e-06 +4.0405583593400150e-04 -6.5700825207160146e+05 
+1.8500000000000000e+02 -5.2972406182633074e-06 +4.0267656085732004e-04 -6.5245927759208530e+05 
+1.8510000000000002e+02 -5.2861472925265192e-06 +4.0130598597675886e-04 -6.4961578483320202e+05 
+1.8520000000000002e+02 -5.2750854959237497e-06 +3.9994371583002036e-04 -6.4825384299716481e+05 
+1.8530000000000001e+02 -5.2640550025769202e-06 +3.9858910486674509e-04 -6.4802538464900642e+05 
+1.8540000000000001e+02 -5.2530555866079505e-06 +3.9724150753644820e-04 -6.4858234229317016e+05 
+1.8550000000000000e+02 -5.2420870221387922e-06 +3.9590027828932889e-04 -6.4957664865824184e+05 
+1.8560000000000002e+02 -5.2311490832913802e-06 +3.9456477157552561e-04 -6.5066023648175714e+05 
+1.8570000000000002e+02 -5.2202415441876461e-06 +3.9323434184449922e-04 -6.5148503822301398e+05 
+1.8580000000000001e+02 -5.2093641789495247e-06 +3.9190834354634123e-04 -6.5170298660647974e+05 
+1.8590000000000001e+02 -5.1985167616989415e-06 +3.9058613113076039e-04 -6.5096601422039350e+05 
+1.8600000000000000e+02 -5.1876990665578433e-06 +3.8926705904780419e-04 -6.4892605372982100e+05 
+1.8610000000000002e+02 -5.1769109075656480e-06 +3.8795067619876552e-04 -6.4534826616765081e+05 
+1.8620000000000002e+02 -5.1661522584317319e-06 +3.8663730929039777e-04 -6.4045072615409526e+05 
+1.8630000000000001e+02 -5.1554231327829628e-06 +3.8532747948099460e-04 -6.3456473669461452e+05 
+1.8640000000000001e+02 -5.1447235442462019e-06 +3.8402170792886751e-04 -6.2802160085121880e+05 
+1.8650000000000000e+02 -5.1340535064483288e-06 +3.8272051579249912e-04 -6.2115262172037165e+05 
+1.8660000000000002e+02 -5.1234130330161928e-06 +3.8142442422993406e-04 -6.1428910226428858e+05 
+1.8670000000000002e+02 -5.1128021375766643e-06 +3.8013395439932005e-04 -6.0776234545659018e+05 
+1.8680000000000001e+02 -5.1022208337566093e-06 +3.7884962745909976e-04 -6.0190365441274864e+05 
+1.8690000000000001e+02 -5.0916691351829170e-06 +3.7757196456796803e-04 -5.9704433224522613e+05 
+1.8700000000000000e+02 -5.0811470554824205e-06 +3.7630148688359518e-04 -5.9351568185105466e+05 
+1.8710000000000002e+02 -5.0706545720769372e-06 +3.7503853260700441e-04 -5.9153923210385733e+05 
+1.8720000000000002e+02 -5.0601915175680397e-06 +3.7378270810935562e-04 -5.9089741518485243e+05 
+1.8730000000000001e+02 -5.0497576883521973e-06 +3.7253343680348805e-04 -5.9126288880055444e+05 
+1.8740000000000001e+02 -5.0393528808259238e-06 +3.7129014210294468e-04 -5.9230831085271155e+05 
+1.8750000000000000e+02 -5.0289768913857199e-06 +3.7005224742136400e-04 -5.9370633930817619e+05 
+1.8760000000000002e+02 -5.0186295164280706e-06 +3.6881917617189938e-04 -5.9512963198640547e+05 
+1.8770000000000002e+02 -5.0083105523494936e-06 +3.6759035176820869e-04 -5.9625084682526393e+05 
+1.8780000000000001e+02 -4.9980197955464703e-06 +3.6636519762340761e-04 -5.9674264161656681e+05 
+1.8790000000000001e+02 -4.9877570424154990e-06 +3.6514313715092122e-04 -5.9627767427227949e+05 
+1.8800000000000000e+02 -4.9775220893530774e-06 +3.6392359376408395e-04 -5.9452860263205552e+05 
+1.8810000000000002e+02 -4.9673147688756432e-06 +3.6270617763312020e-04 -5.9127663014569692e+05 
+1.8820000000000002e+02 -4.9571350579794064e-06 +3.6149124595569973e-04 -5.8673714262962353e+05 
+1.8830000000000001e+02 -4.9469829697805364e-06 +3.6027934268688296e-04 -5.8123407163657318e+05 
+1.8840000000000001e+02 -4.9368585173951522e-06 +3.5907101178046092e-04 -5.7509134832849924e+05 
+1.8850000000000000e+02 -4.9267617139394107e-06 +3.5786679719097559e-04 -5.6863290407557797e+05 
+1.8860000000000002e+02 -4.9166925725294740e-06 +3.5666724287357349e-04 -5.6218267051030381e+05 
+1.8870000000000002e+02 -4.9066511062814803e-06 +3.5547289278197396e-04 -5.5606457869309268e+05 
+1.8880000000000001e+02 -4.8966373283115757e-06 +3.5428429087104167e-04 -5.5060256017818721e+05 
+1.8890000000000001e+02 -4.8866512517359272e-06 +3.5310198109552289e-04 -5.4612054640538234e+05 
+1.8900000000000000e+02 -4.8766928896706749e-06 +3.5192650740969886e-04 -5.4294246867689909e+05 
+1.8910000000000002e+02 -4.8667622216162103e-06 +3.5075821743020292e-04 -5.4128324779694632e+05 
+1.8920000000000002e+02 -4.8568590926099445e-06 +3.4959667342172212e-04 -5.4092176184973901e+05 
+1.8930000000000001e+02 -4.8469833140735120e-06 +3.4844124131115970e-04 -5.4152787849981140e+05 
+1.8940000000000001e+02 -4.8371346974285663e-06 +3.4729128702535987e-04 -5.4277146524925367e+05 
+1.8950000000000000e+02 -4.8273130540967588e-06 +3.4614617649134858e-04 -5.4432238974509668e+05 
+1.8960000000000002e+02 -4.8175181954997241e-06 +3.4500527563578444e-04 -5.4585051947659976e+05 
+1.8970000000000002e+02 -4.8077499330591207e-06 +3.4386795038555051e-04 -5.4702572201246256e+05 
+1.8980000000000001e+02 -4.7980080781965950e-06 +3.4273356666758207e-04 -5.4751786492732470e+05 
+1.8990000000000001e+02 -4.7882924423337910e-06 +3.4160149040876917e-04 -5.4699681582188339e+05 
+1.9000000000000000e+02 -4.7786028368923560e-06 +3.4047108753584274e-04 -5.4513244220115955e+05 
+1.9010000000000002e+02 -4.7689391073213676e-06 +3.3934196575537243e-04 -5.4171165930157457e+05 
+1.9020000000000002e+02 -4.7593012351796284e-06 +3.3821469989253725e-04 -5.3698957302204182e+05 
+1.9030000000000001e+02 -4.7496892360533673e-06 +3.3709010655196621e-04 -5.3133833682496648e+05 
+1.9040000000000001e+02 -4.7401031255288204e-06 +3.3596900233866071e-04 -5.2513010432323813e+05 
+1.9050000000000000e+02 -4.7305429191922208e-06 +3.3485220385742255e-04 -5.1873702905292012e+05 
+1.9060000000000002e+02 -4.7210086326297963e-06 +3.3374052771297489e-04 -5.1253126450247504e+05 
+1.9070000000000002e+02 -4.7115002814277815e-06 +3.3263479051006279e-04 -5.0688496420939185e+05 
+1.9080000000000001e+02 -4.7020178811724076e-06 +3.3153580885356148e-04 -5.0217028172581189e+05 
+1.9090000000000001e+02 -4.6925614474499119e-06 +3.3044439934843019e-04 -4.9875937064434902e+05 
+1.9100000000000000e+02 -4.6831309958465213e-06 +3.2936137859918745e-04 -4.9702438438384695e+05 
+1.9110000000000002e+02 -4.6737265090331996e-06 +3.2828724320388918e-04 -4.9720626611527323e+05 
+1.9120000000000002e+02 -4.6643478380198168e-06 +3.2722120973182429e-04 -4.9902111688312003e+05 
+1.9130000000000001e+02 -4.6549948009009882e-06 +3.2616217474578990e-04 -5.0205382740290015e+05 
+1.9140000000000001e+02 -4.6456672157712993e-06 +3.2510903480813594e-04 -5.0588928830902308e+05 
+1.9150000000000000e+02 -4.6363649007253697e-06 +3.2406068648150715e-04 -5.1011239025332284e+05 
+1.9160000000000002e+02 -4.6270876738577892e-06 +3.2301602632833114e-04 -5.1430802387884201e+05 
+1.9170000000000002e+02 -4.6178353532631781e-06 +3.2197395091147448e-04 -5.1806107996334636e+05 
+1.9180000000000001e+02 -4.6086077570361280e-06 +3.2093335679314329e-04 -5.2095644902410510e+05 
+1.9190000000000001e+02 -4.5994047032712430e-06 +3.1989314053599015e-04 -5.2257902178375918e+05 
+1.9200000000000000e+02 -4.5902260100631385e-06 +3.1885219870279099e-04 -5.2251368894768337e+05 
+1.9210000000000002e+02 -4.5810715282711362e-06 +3.1780976150868565e-04 -5.2047445730621397e+05 
+1.9220000000000002e+02 -4.5719412398135214e-06 +3.1676639378151343e-04 -5.1669179884246335e+05 
+1.9230000000000001e+02 -4.5628351593732924e-06 +3.1572299400139676e-04 -5.1152530153762025e+05 
+1.9240000000000001e+02 -4.5537533016334674e-06 +3.1468046064926896e-04 -5.0533455365800194e+05 
+1.9250000000000000e+02 -4.5446956812770448e-06 +3.1363969220528983e-04 -4.9847914321235963e+05 
+1.9260000000000002e+02 -4.5356623129870256e-06 +3.1260158714976953e-04 -4.9131865823407640e+05 
+1.9270000000000002e+02 -4.5266532114464499e-06 +3.1156704396398621e-04 -4.8421268709789764e+05 
+1.9280000000000001e+02 -4.5176683913382924e-06 +3.1053696112766089e-04 -4.7752081767808890e+05 
+1.9290000000000001e+02 -4.5087078673455848e-06 +3.0951223712178853e-04 -4.7160263823217602e+05 
+1.9300000000000000e+02 -4.4997716541513059e-06 +3.0849377042620023e-04 -4.6681773667790665e+05 
+1.9310000000000002e+02 -4.4908597380002430e-06 +3.0748223022906615e-04 -4.6342479451978445e+05 
+1.9320000000000002e+02 -4.4819719913842626e-06 +3.0647736854721660e-04 -4.6127886610623408e+05 
+1.9330000000000001e+02 -4.4731082583569639e-06 +3.0547870810444967e-04 -4.6013409900933318e+05 
+1.9340000000000001e+02 -4.4642683829719598e-06 +3.0448577162451993e-04 -4.5974464074199495e+05 
+1.9350000000000000e+02 -4.4554522092828613e-06 +3.0349808183124493e-04 -4.5986463884738804e+05 
+1.9360000000000002e+02 -4.4466595813432846e-06 +3.0251516144868862e-04 -4.6024824095853616e+05 
+1.9370000000000002e+02 -4.4378903432068468e-06 +3.0153653320064258e-04 -4.6064959461575665e+05 
+1.9380000000000001e+02 -4.4291443389271650e-06 +3.0056171981126460e-04 -4.6082284747805155e+05 
+1.9390000000000001e+02 -4.4204214125578519e-06 +2.9959024400428804e-04 -4.6052214704815671e+05 
+1.9400000000000000e+02 -4.4117214081525153e-06 +2.9862162850355822e-04 -4.5950164091129712e+05 
+1.9410000000000002e+02 -4.4030441946446751e-06 +2.9765548102341698e-04 -4.5757747744237323e+05 
+1.9420000000000002e+02 -4.3943897404874821e-06 +2.9669174924026306e-04 -4.5481380848652881e+05 
+1.9430000000000001e+02 -4.3857580390139815e-06 +2.9573046582093208e-04 -4.5133678672642139e+05 
+1.9440000000000001e+02 -4.3771490835572175e-06 +2.9477166343212373e-04 -4.4727256479841442e+05 
+1.9450000000000000e+02 -4.3685628674502447e-06 +2.9381537474060395e-04 -4.4274729532287276e+05 
+1.9460000000000002e+02 -4.3599993840260988e-06 +2.9286163241316795e-04 -4.3788713100134348e+05 
+1.9470000000000002e+02 -4.3514586266178472e-06 +2.9191046911670608e-04 -4.3281822447581362e+05 
+1.9480000000000001e+02 -4.3429405885585249e-06 +2.9096191751781954e-04 -4.2766672836387582e+05 
+1.9490000000000001e+02 -4.3344452631811794e-06 +2.9001601028332284e-04 -4.2255879533808911e+05 
+1.9500000000000000e+02 -4.3259726438188714e-06 +2.8907278008029103e-04 -4.1762057813892863e+05 
+1.9510000000000002e+02 -4.3175227040032229e-06 +2.8813229670229243e-04 -4.1295543298696994e+05 
+1.9520000000000002e+02 -4.3090953380602433e-06 +2.8719477845225237e-04 -4.0857553107792814e+05 
+1.9530000000000001e+02 -4.3006904205144943e-06 +2.8626048075960545e-04 -4.0447024710500363e+05 
+1.9540000000000001e+02 -4.2923078258905623e-06 +2.8532965905429781e-04 -4.0062895591180219e+05 
+1.9550000000000000e+02 -4.2839474287130394e-06 +2.8440256876625957e-04 -3.9704103232466336e+05 
+1.9560000000000002e+02 -4.2756091035064917e-06 +2.8347946532508695e-04 -3.9369585108585347e+05 
+1.9570000000000002e+02 -4.2672927247955080e-06 +2.8256060416056929e-04 -3.9058278698266536e+05 
+1.9580000000000001e+02 -4.2589981671046518e-06 +2.8164624070220901e-04 -3.8769121473134740e+05 
+1.9590000000000001e+02 -4.2507253049585322e-06 +2.8073663038031172e-04 -3.8501050926235062e+05 
+1.9600000000000000e+02 -4.2424740128817069e-06 +2.7983202862427644e-04 -3.8253004528047872e+05 
+1.9610000000000002e+02 -4.2342441862343207e-06 +2.7893262735650509e-04 -3.8024478161524091e+05 
+1.9620000000000002e+02 -4.2260358037187670e-06 +2.7803836447026168e-04 -3.7817201356839703e+05 
+1.9630000000000001e+02 -4.2178488648729681e-06 +2.7714911435051780e-04 -3.7633462017277692e+05 
+1.9640000000000001e+02 -4.2096833692348694e-06 +2.7626475138297875e-04 -3.7475548073778511e+05 
+1.9650000000000000e+02 -4.2015393163424269e-06 +2.7538514995346762e-04 -3.7345747456249001e+05 
+1.9660000000000002e+02 -4.1934167057335495e-06 +2.7451018444691748e-04 -3.7246348073781648e+05 
+1.9670000000000002e+02 -4.1853155369462019e-06 +2.7363972924912392e-04 -3.7179637852085574e+05 
+1.9680000000000001e+02 -4.1772358095183115e-06 +2.7277365874554306e-04 -3.7147904717764904e+05 
+1.9690000000000001e+02 -4.1691775229878380e-06 +2.7191184732194444e-04 -3.7153436596239673e+05 
+1.9700000000000000e+02 -4.1611406768926969e-06 +2.7105416936335994e-04 -3.7198521398475493e+05 
+1.9710000000000002e+02 -4.1531252444873165e-06 +2.7020045175763999e-04 -3.7282780560439848e+05 
+1.9720000000000002e+02 -4.1451310938920404e-06 +2.6935033140056933e-04 -3.7395169522415410e+05 
+1.9730000000000001e+02 -4.1371580669436812e-06 +2.6850339769010092e-04 -3.7521977234646201e+05 
+1.9740000000000001e+02 -4.1292060054790521e-06 +2.6765924002420879e-04 -3.7649492648393981e+05 
+1.9750000000000000e+02 -4.1212747513349806e-06 +2.6681744780091877e-04 -3.7764004715490784e+05 
+1.9760000000000002e+02 -4.1133641463482699e-06 +2.6597761041800057e-04 -3.7851802380240441e+05 
+1.9770000000000002e+02 -4.1054740323557451e-06 +2.6513931727334899e-04 -3.7899174589128821e+05 
+1.9780000000000001e+02 -4.0976042511942202e-06 +2.6430215776506897e-04 -3.7892410298763856e+05 
+1.9790000000000001e+02 -4.0897546447005035e-06 +2.6346572129071514e-04 -3.7817798444044101e+05 
+1.9800000000000000e+02 -4.0819250547114343e-06 +2.6262959724885726e-04 -3.7661627995330968e+05 
+1.9810000000000002e+02 -4.0741153556909328e-06 +2.6179357479474903e-04 -3.7416578291154292e+05 
+1.9820000000000002e+02 -4.0663255526114052e-06 +2.6095824211406018e-04 -3.7100890249965404e+05 
+1.9830000000000001e+02 -4.0585556830723653e-06 +2.6012438715016108e-04 -3.6739195197751606e+05 
+1.9840000000000001e+02 -4.0508057846733404e-06 +2.5929279784649834e-04 -3.6356124457466730e+05 
+1.9850000000000000e+02 -4.0430758950138606e-06 +2.5846426214665434e-04 -3.5976309356682101e+05 
+1.9860000000000002e+02 -4.0353660516934389e-06 +2.5763956799387333e-04 -3.5624381215310196e+05 
+1.9870000000000002e+02 -4.0276762923116094e-06 +2.5681950333180097e-04 -3.5324971363975591e+05 
+1.9880000000000001e+02 -4.0200066544678733e-06 +2.5600485610345635e-04 -3.5102711114623002e+05 
+1.9890000000000001e+02 -4.0123571757617690e-06 +2.5519641425238957e-04 -3.4982231791358656e+05 
+1.9900000000000000e+02 -4.0047278937928155e-06 +2.5439496572221722e-04 -3.4988164729147422e+05 
+1.9910000000000002e+02 -3.9971188142461487e-06 +2.5360098951909669e-04 -3.5135511550484179e+05 
+1.9920000000000002e+02 -3.9895298151494369e-06 +2.5281372890271093e-04 -3.5400755174504197e+05 
+1.9930000000000001e+02 -3.9819607426159457e-06 +2.5203211819538541e-04 -3.5750748817563162e+05 
+1.9940000000000001e+02 -3.9744114427589494e-06 +2.5125509171955608e-04 -3.6152345700368925e+05 
+1.9950000000000000e+02 -3.9668817616917332e-06 +2.5048158379797295e-04 -3.6572399054919631e+05 
+1.9960000000000002e+02 -3.9593715455275602e-06 +2.4971052875278368e-04 -3.6977762090921926e+05 
+1.9970000000000002e+02 -3.9518806403797226e-06 +2.4894086090672656e-04 -3.7335288037898886e+05 
+1.9980000000000001e+02 -3.9444088923614751e-06 +2.4817151458197707e-04 -3.7611830109766760e+05 
+1.9990000000000001e+02 -3.9369561475861112e-06 +2.4740142410138385e-04 -3.7774241540400789e+05 
+2.0000000000000000e+02 -3.9295222521669079e-06 +2.4662952378739708e-04 -3.7789375548322842e+05 
+2.0010000000000002e+02 -3.9221070813253037e-06 +2.4585507612932887e-04 -3.7634816494631668e+05 
+2.0020000000000002e+02 -3.9147106267154567e-06 +2.4507865628438320e-04 -3.7331073293796164e+05 
+2.0030000000000001e+02 -3.9073329090996785e-06 +2.4430116757637779e-04 -3.6909385989960027e+05 
+2.0040000000000001e+02 -3.8999739492403001e-06 +2.4352351332977497e-04 -3.6400994651590014e+05 
+2.0050000000000000e+02 -3.8926337678996447e-06 +2.4274659686853835e-04 -3.5837139326013770e+05 
+2.0060000000000002e+02 -3.8853123858400206e-06 +2.4197132151649694e-04 -3.5249060059834231e+05 
+2.0070000000000002e+02 -3.8780098238237757e-06 +2.4119859059820516e-04 -3.4667996920203394e+05 
+2.0080000000000001e+02 -3.8707261026132020e-06 +2.4042930743720591e-04 -3.4125189946651430e+05 
+2.0090000000000001e+02 -3.8634612429706423e-06 +2.3966437535794818e-04 -3.3651879201257427e+05 
+2.0100000000000000e+02 -3.8562152656584133e-06 +2.3890469768437605e-04 -3.3279304734243860e+05 
+2.0110000000000002e+02 -3.8489881682475786e-06 +2.3815094032980682e-04 -3.3029708179500647e+05 
+2.0120000000000002e+02 -3.8417798555442277e-06 +2.3740281956535406e-04 -3.2889337518271577e+05 
+2.0130000000000001e+02 -3.8345902091631784e-06 +2.3665981425119697e-04 -3.2835442307361518e+05 
+2.0140000000000001e+02 -3.8274191107192530e-06 +2.3592140324750968e-04 -3.2845272104292101e+05 
+2.0150000000000000e+02 -3.8202664418272795e-06 +2.3518706541453285e-04 -3.2896076465000911e+05 
+2.0160000000000002e+02 -3.8131320841020792e-06 +2.3445627961246656e-04 -3.2965104947294720e+05 
+2.0170000000000002e+02 -3.8060159191584709e-06 +2.3372852470134915e-04 -3.3029607104077662e+05 
+2.0180000000000001e+02 -3.7989178286112944e-06 +2.3300327954189223e-04 -3.3066832508208911e+05 
+2.0190000000000001e+02 -3.7918376940753609e-06 +2.3228002299397231e-04 -3.3054030707666225e+05 
+2.0200000000000000e+02 -3.7847753971655104e-06 +2.3155823391816992e-04 -3.2968451269958651e+05 
+2.0210000000000002e+02 -3.7777308394215793e-06 +2.3083752596148640e-04 -3.2793988001556782e+05 
+2.0220000000000002e+02 -3.7707040020835484e-06 +2.3011805192029984e-04 -3.2541111778408982e+05 
+2.0230000000000001e+02 -3.7636948863164116e-06 +2.2940009937792534e-04 -3.2226937729737029e+05 
+2.0240000000000001e+02 -3.7567034932851823e-06 +2.2868395591804893e-04 -3.1868580995922303e+05 
+2.0250000000000000e+02 -3.7497298241548584e-06 +2.2796990912402805e-04 -3.1483156708222080e+05 
+2.0260000000000002e+02 -3.7427738800904361e-06 +2.2725824657909832e-04 -3.1087779991082224e+05 
+2.0270000000000002e+02 -3.7358356622569282e-06 +2.2654925586697354e-04 -3.0699565989085799e+05 
+2.0280000000000001e+02 -3.7289151718193325e-06 +2.2584322457093638e-04 -3.0335629827981564e+05 
+2.0290000000000001e+02 -3.7220124099426483e-06 +2.2514044027439111e-04 -3.0013086640329665e+05 
+2.0300000000000000e+02 -3.7151273777918745e-06 +2.2444119056076313e-04 -2.9749051559708000e+05 
+2.0310000000000002e+02 -3.7082600580259835e-06 +2.2374567553271136e-04 -2.9555656942669785e+05 
+2.0320000000000002e+02 -3.7014103592797909e-06 +2.2305374536945585e-04 -2.9425104043669073e+05 
+2.0330000000000001e+02 -3.6945781716820863e-06 +2.2236516276974791e-04 -2.9344611349687038e+05 
+2.0340000000000001e+02 -3.6877633853616523e-06 +2.2167969043200550e-04 -2.9301397339317319e+05 
+2.0350000000000000e+02 -3.6809658904472721e-06 +2.2099709105466610e-04 -2.9282680488258705e+05 
+2.0360000000000002e+02 -3.6741855770677220e-06 +2.2031712733616853e-04 -2.9275679276110715e+05 
+2.0370000000000002e+02 -3.6674223353518038e-06 +2.1963956197534868e-04 -2.9267612193921558e+05 
+2.0380000000000001e+02 -3.6606760554282899e-06 +2.1896415767051904e-04 -2.9245697715208004e+05 
+2.0390000000000001e+02 -3.6539466274259713e-06 +2.1829067712022721e-04 -2.9197154320013098e+05 
+2.0400000000000000e+02 -3.6472339414736208e-06 +2.1761888302292842e-04 -2.9109200489686721e+05 
+2.0410000000000002e+02 -3.6405379070053440e-06 +2.1694860819799577e-04 -2.8972950484939077e+05 
+2.0420000000000002e+02 -3.6338585106765113e-06 +2.1627996594826275e-04 -2.8795101694887207e+05 
+2.0430000000000001e+02 -3.6271957584477940e-06 +2.1561313969711634e-04 -2.8586247280048643e+05 
+2.0440000000000001e+02 -3.6205496562798724e-06 +2.1494831286816396e-04 -2.8356980409637332e+05 
+2.0450000000000000e+02 -3.6139202101334234e-06 +2.1428566888486065e-04 -2.8117894246495393e+05 
+2.0460000000000002e+02 -3.6073074259691225e-06 +2.1362539117070862e-04 -2.7879581954771775e+05 
+2.0470000000000002e+02 -3.6007113097476471e-06 +2.1296766314908517e-04 -2.7652636696437374e+05 
+2.0480000000000001e+02 -3.5941318674296855e-06 +2.1231266824390523e-04 -2.7447651648804575e+05 
+2.0490000000000001e+02 -3.5875691049758996e-06 +2.1166058987819337e-04 -2.7275219962134206e+05 
+2.0500000000000000e+02 -3.5810230283469881e-06 +2.1101161147598409e-04 -2.7145934816621611e+05 
+2.0510000000000002e+02 -3.5744936251786980e-06 +2.1036584697363327e-04 -2.7066683337851311e+05 
+2.0520000000000002e+02 -3.5679808098072043e-06 +2.0972313236208382e-04 -2.7029528594790713e+05 
+2.0530000000000001e+02 -3.5614844782437536e-06 +2.0908323414531364e-04 -2.7022827619866421e+05 
+2.0540000000000001e+02 -3.5550045264995885e-06 +2.0844591882715011e-04 -2.7034937443045789e+05 
+2.0550000000000000e+02 -3.5485408505859665e-06 +2.0781095291166009e-04 -2.7054215100073983e+05 
+2.0560000000000002e+02 -3.5420933465141301e-06 +2.0717810290278598e-04 -2.7069017624545842e+05 
+2.0570000000000002e+02 -3.5356619102953316e-06 +2.0654713530444087e-04 -2.7067702048155322e+05 
+2.0580000000000001e+02 -3.5292464379408188e-06 +2.0591781662055572e-04 -2.7038625402030116e+05 
+2.0590000000000001e+02 -3.5228468254618463e-06 +2.0528991335529780e-04 -2.6970144727709034e+05 
+2.0600000000000000e+02 -3.5164629688696628e-06 +2.0466319201252196e-04 -2.6850617053131852e+05 
+2.0610000000000002e+02 -3.5100947830104294e-06 +2.0403751885177278e-04 -2.6673138946969615e+05 
+2.0620000000000002e+02 -3.5037422580700308e-06 +2.0341315915541042e-04 -2.6449765113402443e+05 
+2.0630000000000001e+02 -3.4974054030692348e-06 +2.0279047796103154e-04 -2.6197289786067273e+05 
+2.0640000000000001e+02 -3.4910842270288389e-06 +2.0216984030665714e-04 -2.5932507208002347e+05 
+2.0650000000000000e+02 -3.4847787389696251e-06 +2.0155161122985772e-04 -2.5672211606322278e+05 
+2.0660000000000002e+02 -3.4784889479123833e-06 +2.0093615576874174e-04 -2.5433197229712445e+05 
+2.0670000000000002e+02 -3.4722148628778958e-06 +2.0032383896088294e-04 -2.5232258306875467e+05 
+2.0680000000000001e+02 -3.4659564928869613e-06 +1.9971502584433296e-04 -2.5086189080417939e+05 
+2.0690000000000001e+02 -3.4597138469603538e-06 +1.9911008145666407e-04 -2.5011783781359153e+05 
+2.0700000000000000e+02 -3.4534869341188721e-06 +1.9850937083594898e-04 -2.5025836653319490e+05 
+2.0710000000000002e+02 -3.4472757448846104e-06 +1.9791310393113573e-04 -2.5138432321626614e+05 
+2.0720000000000002e+02 -3.4410801957849783e-06 +1.9732087033706147e-04 -2.5332816995455069e+05 
+2.0730000000000001e+02 -3.4349001848487005e-06 +1.9673210455998635e-04 -2.5585527279590649e+05 
+2.0740000000000001e+02 -3.4287356101044986e-06 +1.9614624110610729e-04 -2.5873099782011006e+05 
+2.0750000000000000e+02 -3.4225863695810892e-06 +1.9556271448140417e-04 -2.6172071097367993e+05 
+2.0760000000000002e+02 -3.4164523613072046e-06 +1.9498095919230537e-04 -2.6458977838549804e+05 
+2.0770000000000002e+02 -3.4103334833115639e-06 +1.9440040974487831e-04 -2.6710356605859380e+05 
+2.0780000000000001e+02 -3.4042296336228875e-06 +1.9382050064508969e-04 -2.6902743993798090e+05 
+2.0790000000000001e+02 -3.3981407102699039e-06 +1.9324066639948159e-04 -2.7012676621202228e+05 
+2.0800000000000000e+02 -3.3920666112813299e-06 +1.9266034151391395e-04 -2.7016691079828801e+05 
+2.0810000000000002e+02 -3.3860072514053243e-06 +1.9207913717039887e-04 -2.6899006617492792e+05 
+2.0820000000000002e+02 -3.3799626122678006e-06 +1.9149737125429247e-04 -2.6674573066469620e+05 
+2.0830000000000001e+02 -3.3739326922141016e-06 +1.9091553832661896e-04 -2.6366022898020619e+05 
+2.0840000000000001e+02 -3.3679174895895618e-06 +1.9033413294816087e-04 -2.5995988573696904e+05 
+2.0850000000000000e+02 -3.3619170027395415e-06 +1.8975364968030020e-04 -2.5587102575753094e+05 
+2.0860000000000002e+02 -3.3559312300093698e-06 +1.8917458308378082e-04 -2.5161997365316574e+05 
+2.0870000000000002e+02 -3.3499601697443992e-06 +1.8859742771983425e-04 -2.4743305422186689e+05 
+2.0880000000000001e+02 -3.3440038202899677e-06 +1.8802267814926077e-04 -2.4353659207332422e+05 
+2.0890000000000001e+02 -3.3380621799914199e-06 +1.8745082893315259e-04 -2.4015691194331771e+05 
+2.0900000000000000e+02 -3.3321352471941047e-06 +1.8688237463266986e-04 -2.3752033859071482e+05 
+2.0910000000000002e+02 -3.3262230097453199e-06 +1.8631767574654197e-04 -2.3578837546526690e+05 
+2.0920000000000002e+02 -3.3203254135002428e-06 +1.8575655652594935e-04 -2.3486324162986444e+05 
+2.0930000000000001e+02 -3.3144423938160060e-06 +1.8519870715976184e-04 -2.3458233486730949e+05 
+2.0940000000000001e+02 -3.3085738860497317e-06 +1.8464381783670687e-04 -2.3478305294448446e+05 
+2.0950000000000000e+02 -3.3027198255585614e-06 +1.8409157874584974e-04 -2.3530279370482074e+05 
+2.0960000000000002e+02 -3.2968801476996198e-06 +1.8354168007600718e-04 -2.3597895494858455e+05 
+2.0970000000000002e+02 -3.2910547878300424e-06 +1.8299381201606970e-04 -2.3664893446855739e+05 
+2.0980000000000001e+02 -3.2852436813069574e-06 +1.8244766475491040e-04 -2.3715013006346099e+05 
+2.0990000000000001e+02 -3.2794467634875028e-06 +1.8190292848149615e-04 -2.3731993955803508e+05 
+2.1000000000000000e+02 -3.2736639697288064e-06 +1.8135929338471951e-04 -2.3699576078426631e+05 
+2.1010000000000002e+02 -3.2678952419333728e-06 +1.8081653436052343e-04 -2.3606063608976622e+05 
+2.1020000000000002e+02 -3.2621405481852395e-06 +1.8027476513383041e-04 -2.3458018634496970e+05 
+2.1030000000000001e+02 -3.2563998631137907e-06 +1.7973418413618305e-04 -2.3266567687237641e+05 
