# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+1.2450000000000000e+02 -4.0710536275485121e-05 +7.0365099044304574e-03 -2.2560030453871895e+07 
+1.2460000000000001e+02 -4.0587211613000665e-05 +7.0041588216451624e-03 -2.2414789235805139e+07 
+1.2470000000000000e+02 -4.0464348217912002e-05 +6.9719851993592045e-03 -2.2279428522510827e+07 
+1.2480000000000001e+02 -4.0341947159495419e-05 +6.9399908978100382e-03 -2.2156486188312702e+07 
+1.2490000000000001e+02 -4.0220009507027067e-05 +6.9081777772290898e-03 -2.2048500105244596e+07 
+1.2500000000000000e+02 -4.0098536329783368e-05 +6.8765476978558089e-03 -2.1958008147977471e+07 
+1.2510000000000001e+02 -3.9977527722636349e-05 +6.8451013705999181e-03 -2.1886492762193039e+07 
+1.2520000000000000e+02 -3.9856979882842109e-05 +6.8138349090913052e-03 -2.1831214689073090e+07 
+1.2530000000000001e+02 -3.9736888033252592e-05 +6.7827432776361015e-03 -2.1788379242533606e+07 
+1.2540000000000001e+02 -3.9617247396719637e-05 +6.7518214405377728e-03 -2.1754191735821467e+07 
+1.2550000000000000e+02 -3.9498053196095309e-05 +6.7210643621060488e-03 -2.1724857484127499e+07 
+1.2560000000000001e+02 -3.9379300654231488e-05 +6.6904670066445836e-03 -2.1696581800404578e+07 
+1.2570000000000000e+02 -3.9260984993980131e-05 +6.6600243384600157e-03 -2.1665569998815808e+07 
+1.2580000000000001e+02 -3.9143101438193113e-05 +6.6297313218574017e-03 -2.1628027393218871e+07 
+1.2590000000000001e+02 -3.9025645209722448e-05 +6.5995829211439082e-03 -2.1580159297646336e+07 
+1.2600000000000000e+02 -3.8908611531420101e-05 +6.5695741006264272e-03 -2.1518171026536290e+07 
+1.2610000000000001e+02 -3.8791996573801416e-05 +6.5397009263193778e-03 -2.1439277094382532e+07 
+1.2620000000000000e+02 -3.8675800298035746e-05 +6.5099638710771858e-03 -2.1344728820683006e+07 
+1.2630000000000001e+02 -3.8560023612956056e-05 +6.4803645094697101e-03 -2.1236786727803372e+07 
+1.2640000000000001e+02 -3.8444667427395117e-05 +6.4509044160601277e-03 -2.1117711336119734e+07 
+1.2650000000000000e+02 -3.8329732650185845e-05 +6.4215851654162983e-03 -2.0989763167341318e+07 
+1.2660000000000001e+02 -3.8215220190161046e-05 +6.3924083321025577e-03 -2.0855202742095139e+07 
+1.2670000000000000e+02 -3.8101130956153555e-05 +6.3633754906843821e-03 -2.0716290581326280e+07 
+1.2680000000000001e+02 -3.7987465856996256e-05 +6.3344882157284933e-03 -2.0575287206428438e+07 
+1.2690000000000001e+02 -3.7874225801522069e-05 +6.3057480818028014e-03 -2.0434453139364287e+07 
+1.2700000000000000e+02 -3.7761411698563790e-05 +6.2771566634701684e-03 -2.0296048899975151e+07 
+1.2710000000000001e+02 -3.7649023601355846e-05 +6.2487151174428325e-03 -2.0161929553411111e+07 
+1.2720000000000000e+02 -3.7537058140738863e-05 +6.2204229289984135e-03 -2.0032328331747599e+07 
+1.2730000000000001e+02 -3.7425511091954980e-05 +6.1922791655625023e-03 -1.9907073012152106e+07 
+1.2740000000000001e+02 -3.7314378230246428e-05 +6.1642828945591439e-03 -1.9785991370742846e+07 
+1.2750000000000000e+02 -3.7203655330855421e-05 +6.1364331834127747e-03 -1.9668911183748294e+07 
+1.2760000000000001e+02 -3.7093338169024025e-05 +6.1087290995459941e-03 -1.9555660227126990e+07 
+1.2770000000000000e+02 -3.6983422519994586e-05 +6.0811697103854440e-03 -1.9446066277786642e+07 
+1.2780000000000001e+02 -3.6873904159009149e-05 +6.0537540833521765e-03 -1.9339957111016694e+07 
+1.2790000000000001e+02 -3.6764778861309922e-05 +6.0264812858715150e-03 -1.9237160503703307e+07 
+1.2800000000000000e+02 -3.6656042402139162e-05 +5.9993503853674945e-03 -1.9137504231652964e+07 
+1.2809999999999999e+02 -3.6547691377880003e-05 +5.9723601852644742e-03 -1.9040586263995748e+07 
+1.2820000000000002e+02 -3.6439725669479362e-05 +5.9455084329798624e-03 -1.8945085337428261e+07 
+1.2830000000000001e+02 -3.6332145979025496e-05 +5.9187926119376542e-03 -1.8849450383225270e+07 
+1.2840000000000001e+02 -3.6224953008606184e-05 +5.8922102055514979e-03 -1.8752130329517543e+07 
+1.2850000000000000e+02 -3.6118147460309604e-05 +5.8657586972445082e-03 -1.8651574107231360e+07 
+1.2859999999999999e+02 -3.6011730036223759e-05 +5.8394355704375674e-03 -1.8546230646986336e+07 
+1.2870000000000002e+02 -3.5905701438436580e-05 +5.8132383085462199e-03 -1.8434548877058957e+07 
+1.2880000000000001e+02 -3.5800062369036242e-05 +5.7871643949944070e-03 -1.8314977729157399e+07 
+1.2890000000000001e+02 -3.5694813530110628e-05 +5.7612113131977599e-03 -1.8185966131754570e+07 
+1.2900000000000000e+02 -3.5589955623747839e-05 +5.7353765465776863e-03 -1.8045963015339553e+07 
+1.2909999999999999e+02 -3.5485488611156563e-05 +5.7096583312740232e-03 -1.7894075110021010e+07 
+1.2920000000000002e+02 -3.5381409490028609e-05 +5.6840579143159582e-03 -1.7732040348548710e+07 
+1.2930000000000001e+02 -3.5277714517176431e-05 +5.6585772954496601e-03 -1.7562254462445479e+07 
+1.2940000000000001e+02 -3.5174399949412373e-05 +5.6332184744227898e-03 -1.7387113184334110e+07 
+1.2950000000000000e+02 -3.5071462043548919e-05 +5.6079834509824766e-03 -1.7209012245969329e+07 
+1.2959999999999999e+02 -3.4968897056398667e-05 +5.5828742248816366e-03 -1.7030347381431248e+07 
+1.2970000000000002e+02 -3.4866701244773886e-05 +5.5578927958629338e-03 -1.6853514321166810e+07 
+1.2980000000000001e+02 -3.4764870865487072e-05 +5.5330411636757768e-03 -1.6680908798181510e+07 
+1.2990000000000001e+02 -3.4663402175350765e-05 +5.5083213280697650e-03 -1.6514926545188105e+07 
+1.3000000000000000e+02 -3.4562291431177305e-05 +5.4837352887909148e-03 -1.6357963293942597e+07 
+1.3009999999999999e+02 -3.4461535615677117e-05 +5.4592845801988378e-03 -1.6212019555113740e+07 
+1.3020000000000002e+02 -3.4361134615152052e-05 +5.4349688750878634e-03 -1.6077514948783990e+07 
+1.3030000000000001e+02 -3.4261089041801950e-05 +5.4107873808647965e-03 -1.5954473873640619e+07 
+1.3040000000000001e+02 -3.4161399507826628e-05 +5.3867393049347656e-03 -1.5842920727870340e+07 
+1.3050000000000000e+02 -3.4062066625425913e-05 +5.3628238547039405e-03 -1.5742879909778988e+07 
+1.3059999999999999e+02 -3.3963091006799596e-05 +5.3390402375790916e-03 -1.5654375818420071e+07 
+1.3070000000000002e+02 -3.3864473264147286e-05 +5.3153876609600310e-03 -1.5577432849957788e+07 
+1.3080000000000001e+02 -3.3766214009669058e-05 +5.2918653322591670e-03 -1.5512075405010687e+07 
+1.3090000000000001e+02 -3.3668313855564636e-05 +5.2684724588796979e-03 -1.5458327880989930e+07 
+1.3100000000000000e+02 -3.3570773414033696e-05 +5.2452082482246695e-03 -1.5416214675539855e+07 
+1.3109999999999999e+02 -3.3473592620651421e-05 +5.2220714972973162e-03 -1.5385322279342275e+07 
+1.3120000000000002e+02 -3.3376768704493377e-05 +5.1990593614621872e-03 -1.5363485543600738e+07 
+1.3130000000000001e+02 -3.3280298218010568e-05 +5.1761685856813542e-03 -1.5348101411885902e+07 
+1.3140000000000001e+02 -3.3184177713653878e-05 +5.1533959149157966e-03 -1.5336566827395855e+07 
+1.3150000000000000e+02 -3.3088403743874290e-05 +5.1307380941291057e-03 -1.5326278734432448e+07 
+1.3159999999999999e+02 -3.2992972861122525e-05 +5.1081918682761088e-03 -1.5314634074076219e+07 
+1.3170000000000002e+02 -3.2897881617849634e-05 +5.0857539823226817e-03 -1.5299029791191669e+07 
+1.3180000000000001e+02 -3.2803126566506554e-05 +5.0634211812292280e-03 -1.5276862828853969e+07 
+1.3190000000000001e+02 -3.2708704259544155e-05 +5.0411902099563163e-03 -1.5245530130215585e+07 
+1.3200000000000000e+02 -3.2614611249413332e-05 +5.0190578134640014e-03 -1.5202428638184410e+07 
+1.3209999999999999e+02 -3.2520844754081357e-05 +4.9970215158089762e-03 -1.5145730978110828e+07 
+1.3220000000000002e+02 -3.2427404653581618e-05 +4.9750819574427910e-03 -1.5076712507517898e+07 
+1.3230000000000001e+02 -3.2334291493463582e-05 +4.9532405579039585e-03 -1.4997424263171401e+07 
+1.3240000000000001e+02 -3.2241505819276857e-05 +4.9314987367351263e-03 -1.4909917282984596e+07 
+1.3250000000000000e+02 -3.2149048176570982e-05 +4.9098579134782888e-03 -1.4816242605170447e+07 
+1.3259999999999999e+02 -3.2056919110895715e-05 +4.8883195076793043e-03 -1.4718451268497601e+07 
+1.3270000000000002e+02 -3.1965119167800542e-05 +4.8668849388781099e-03 -1.4618594310264712e+07 
+1.3280000000000001e+02 -3.1873648892835113e-05 +4.8455556266186204e-03 -1.4518722769148551e+07 
+1.3290000000000001e+02 -3.1782508831549074e-05 +4.8243329904449064e-03 -1.4420887683594620e+07 
+1.3300000000000000e+02 -3.1691699529491907e-05 +4.8032184498961938e-03 -1.4327140090634817e+07 
+1.3309999999999999e+02 -3.1601220929957554e-05 +4.7822129728905260e-03 -1.4239041083769655e+07 
+1.3320000000000002e+02 -3.1511070567216428e-05 +4.7613157208194236e-03 -1.4156191968989538e+07 
+1.3330000000000001e+02 -3.1421245373283245e-05 +4.7405254034497820e-03 -1.4077704108244689e+07 
+1.3340000000000001e+02 -3.1331742280172734e-05 +4.7198407305490296e-03 -1.4002688863358606e+07 
+1.3350000000000000e+02 -3.1242558219899507e-05 +4.6992604118806149e-03 -1.3930257594774764e+07 
+1.3359999999999999e+02 -3.1153690124478348e-05 +4.6787831572133506e-03 -1.3859521664906563e+07 
+1.3370000000000002e+02 -3.1065134925923876e-05 +4.6584076763112299e-03 -1.3789592434383763e+07 
+1.3380000000000001e+02 -3.0976889556250881e-05 +4.6381326789420169e-03 -1.3719581265191436e+07 
+1.3390000000000001e+02 -3.0888950947473984e-05 +4.6179568748695365e-03 -1.3648599517877607e+07 
+1.3400000000000000e+02 -3.0801316031607871e-05 +4.5978789738603480e-03 -1.3575758554230921e+07 
+1.3409999999999999e+02 -3.0713982323061851e-05 +4.5778978702606344e-03 -1.3500407772413507e+07 
+1.3420000000000002e+02 -3.0626949665823120e-05 +4.5580131967231834e-03 -1.3422848713885264e+07 
+1.3430000000000001e+02 -3.0540218486273821e-05 +4.5382247704892579e-03 -1.3343620959897943e+07 
+1.3440000000000001e+02 -3.0453789210795658e-05 +4.5185324087889771e-03 -1.3263264087719100e+07 
+1.3450000000000000e+02 -3.0367662265770651e-05 +4.4989359288610895e-03 -1.3182317677696306e+07 
+1.3459999999999999e+02 -3.0281838077580719e-05 +4.4794351479411181e-03 -1.3101321309008116e+07 
+1.3470000000000002e+02 -3.0196317072607719e-05 +4.4600298832634553e-03 -1.3020814560519435e+07 
+1.3480000000000001e+02 -3.0111099677233644e-05 +4.4407199520654283e-03 -1.2941337012046231e+07 
+1.3490000000000001e+02 -3.0026186317840202e-05 +4.4215051715778787e-03 -1.2863428241434556e+07 
+1.3500000000000000e+02 -2.9941577420809480e-05 +4.4023853590397909e-03 -1.2787627828685395e+07 
+1.3509999999999999e+02 -2.9857272884092078e-05 +4.3833602816990150e-03 -1.2714347338424221e+07 
+1.3520000000000002e+02 -2.9773270491913306e-05 +4.3644295068448399e-03 -1.2643486272889925e+07 
+1.3530000000000001e+02 -2.9689567500067440e-05 +4.3455925517833730e-03 -1.2574816120704809e+07 
+1.3540000000000001e+02 -2.9606161164348476e-05 +4.3268489338148851e-03 -1.2508108368907131e+07 
+1.3550000000000000e+02 -2.9523048740550606e-05 +4.3081981702446587e-03 -1.2443134506027320e+07 
+1.3559999999999999e+02 -2.9440227484467921e-05 +4.2896397783755520e-03 -1.2379666019889953e+07 
+1.3570000000000002e+02 -2.9357694651894495e-05 +4.2711732755087795e-03 -1.2317474397451546e+07 
+1.3580000000000001e+02 -2.9275447498624545e-05 +4.2527981789501805e-03 -1.2256331127740558e+07 
+1.3590000000000001e+02 -2.9193483280452156e-05 +4.2345140060019533e-03 -1.2196007698072132e+07 
+1.3600000000000000e+02 -2.9111799253171431e-05 +4.2163202739675283e-03 -1.2136275596583856e+07 
+1.3609999999999999e+02 -2.9030393183616323e-05 +4.1982163148792861e-03 -1.2076811283516746e+07 
+1.3620000000000002e+02 -2.8949264882779851e-05 +4.1802007196852673e-03 -1.2016911109566439e+07 
+1.3630000000000001e+02 -2.8868414672695042e-05 +4.1622718940646153e-03 -1.1955776398144713e+07 
+1.3640000000000001e+02 -2.8787842875394643e-05 +4.1444282436926645e-03 -1.1892608471866254e+07 
+1.3650000000000000e+02 -2.8707549812911678e-05 +4.1266681742492305e-03 -1.1826608654467251e+07 
+1.3659999999999999e+02 -2.8627535807278942e-05 +4.1089900914099324e-03 -1.1756978268469252e+07 
+1.3670000000000002e+02 -2.8547801180529339e-05 +4.0913924008538893e-03 -1.1682918637655333e+07 
+1.3680000000000001e+02 -2.8468346254695874e-05 +4.0738735082601635e-03 -1.1603631085554492e+07 
+1.3690000000000001e+02 -2.8389171351811303e-05 +4.0564318193029121e-03 -1.1518316934212426e+07 
+1.3700000000000000e+02 -2.8310276793908565e-05 +4.0390657396618341e-03 -1.1426177507540204e+07 
+1.3709999999999999e+02 -2.8231662444514131e-05 +4.0217742221938541e-03 -1.1326832752304683e+07 
+1.3720000000000002e+02 -2.8153326333128610e-05 +4.0045584084712803e-03 -1.1221577109476816e+07 
+1.3730000000000001e+02 -2.8075266030746279e-05 +3.9874199872470817e-03 -1.1112123644076448e+07 
+1.3740000000000001e+02 -2.7997479108361274e-05 +3.9703606472726799e-03 -1.1000185420764161e+07 
+1.3750000000000000e+02 -2.7919963136967839e-05 +3.9533820773009435e-03 -1.0887475504549660e+07 
+1.3759999999999999e+02 -2.7842715687560236e-05 +3.9364859660861191e-03 -1.0775706961031286e+07 
+1.3770000000000002e+02 -2.7765734331132623e-05 +3.9196740023782562e-03 -1.0666592854093436e+07 
+1.3780000000000001e+02 -2.7689016638679199e-05 +3.9029478749298321e-03 -1.0561846248826286e+07 
+1.3790000000000001e+02 -2.7612560181194135e-05 +3.8863092724916366e-03 -1.0463180209508348e+07 
+1.3800000000000000e+02 -2.7536362529671785e-05 +3.8697598838200692e-03 -1.0372307802352568e+07 
+1.3809999999999999e+02 -2.7460421701104718e-05 +3.8533008007589392e-03 -1.0290472605790162e+07 
+1.3820000000000002e+02 -2.7384737496479851e-05 +3.8369307275400891e-03 -1.0217040259133760e+07 
+1.3830000000000001e+02 -2.7309310162782579e-05 +3.8206477714893658e-03 -1.0150906916209219e+07 
+1.3840000000000001e+02 -2.7234139946998143e-05 +3.8044500399298667e-03 -1.0090968729785526e+07 
+1.3850000000000000e+02 -2.7159227096111937e-05 +3.7883356401874411e-03 -1.0036121853689175e+07 
+1.3859999999999999e+02 -2.7084571857109396e-05 +3.7723026795901476e-03 -9.9852624424265344e+06 
+1.3870000000000002e+02 -2.7010174476975752e-05 +3.7563492654594925e-03 -9.9372866481545158e+06 
+1.3880000000000001e+02 -2.6936035202696455e-05 +3.7404735051231241e-03 -9.8910906253357641e+06 
+1.3890000000000001e+02 -2.6862154281256791e-05 +3.7246735059049177e-03 -9.8455705270757172e+06 
+1.3900000000000000e+02 -2.6788531959642133e-05 +3.7089473751308641e-03 -9.7996225071539804e+06 
+1.3909999999999999e+02 -2.6715168075790960e-05 +3.6932935498993269e-03 -9.7523541729618330e+06 
+1.3920000000000002e+02 -2.6642060831454074e-05 +3.6777117864035510e-03 -9.7037189488191083e+06 
+1.3930000000000001e+02 -2.6569208019335555e-05 +3.6622021706117125e-03 -9.6538817135057282e+06 
+1.3940000000000001e+02 -2.6496607432139336e-05 +3.6467647884897434e-03 -9.6030073449899442e+06 
+1.3950000000000000e+02 -2.6424256862569456e-05 +3.6313997260066966e-03 -9.5512607223976348e+06 
+1.3959999999999999e+02 -2.6352154103329816e-05 +3.6161070691271484e-03 -9.4988067232351452e+06 
+1.3970000000000002e+02 -2.6280296947124441e-05 +3.6008869038197497e-03 -9.4458102263970785e+06 
+1.3980000000000001e+02 -2.6208683186657302e-05 +3.5857393160503574e-03 -9.3924361099682786e+06 
+1.3990000000000001e+02 -2.6137310614632421e-05 +3.5706643917877913e-03 -9.3388492529238164e+06 
+1.4000000000000000e+02 -2.6066177023753787e-05 +3.5556622169986359e-03 -9.2852145334309060e+06 
+1.4009999999999999e+02 -2.5995280609526878e-05 +3.5407327755852709e-03 -9.2316915606278311e+06 
+1.4020000000000002e+02 -2.5924621178663721e-05 +3.5258756432027380e-03 -9.1784188699157964e+06 
+1.4030000000000001e+02 -2.5854198940677961e-05 +3.5110902934436129e-03 -9.1255297282354347e+06 
+1.4040000000000001e+02 -2.5784014105083074e-05 +3.4963761998964985e-03 -9.0731574011524264e+06 
+1.4050000000000000e+02 -2.5714066881392610e-05 +3.4817328361518344e-03 -9.0214351548084132e+06 
+1.4059999999999999e+02 -2.5644357479120209e-05 +3.4671596758024041e-03 -8.9704962561681066e+06 
+1.4070000000000002e+02 -2.5574886107779359e-05 +3.4526561924379641e-03 -8.9204739712369200e+06 
+1.4080000000000001e+02 -2.5505652976883719e-05 +3.4382218596505586e-03 -8.8715015665848181e+06 
+1.4090000000000001e+02 -2.5436658295946778e-05 +3.4238561510295676e-03 -8.8237123081126697e+06 
+1.4100000000000000e+02 -2.5367902274482101e-05 +3.4095585401657667e-03 -8.7772394621243197e+06 
+1.4109999999999999e+02 -2.5299384754819093e-05 +3.3953285056474635e-03 -8.7321235656047389e+06 
+1.4120000000000002e+02 -2.5231104110549940e-05 +3.3811655460408573e-03 -8.6880342353962567e+06 
+1.4130000000000001e+02 -2.5163058348082851e-05 +3.3670691649111402e-03 -8.6445483589963466e+06 
+1.4140000000000001e+02 -2.5095245473825955e-05 +3.3530388658237096e-03 -8.6012428244239539e+06 
+1.4150000000000000e+02 -2.5027663494187210e-05 +3.3390741523401219e-03 -8.5576945184605606e+06 
+1.4159999999999999e+02 -2.4960310415574784e-05 +3.3251745280256182e-03 -8.5134803288577218e+06 
+1.4170000000000002e+02 -2.4893184244396758e-05 +3.3113394964444849e-03 -8.4681771431369931e+06 
+1.4180000000000001e+02 -2.4826282987061219e-05 +3.2975685611596477e-03 -8.4213618483567461e+06 
+1.4190000000000001e+02 -2.4759604649976272e-05 +3.2838612257365049e-03 -8.3726113325359263e+06 
+1.4200000000000000e+02 -2.4693147239550050e-05 +3.2702169937392808e-03 -8.3215024831270194e+06 
+1.4209999999999999e+02 -2.4626909124148417e-05 +3.2566355741956632e-03 -8.2678951234210357e+06 
+1.4220000000000002e+02 -2.4560890119968837e-05 +3.2431174979947047e-03 -8.2127808217168171e+06 
+1.4230000000000001e+02 -2.4495090405166533e-05 +3.2296635014876715e-03 -8.1574340817018589e+06 
+1.4240000000000001e+02 -2.4429510157896812e-05 +3.2162743210282481e-03 -8.1031294077676078e+06 
+1.4250000000000000e+02 -2.4364149556314899e-05 +3.2029506929682856e-03 -8.0511413037301823e+06 
+1.4259999999999999e+02 -2.4299008778576142e-05 +3.1896933536629227e-03 -8.0027442746425262e+06 
+1.4270000000000002e+02 -2.4234088002835690e-05 +3.1765030394620354e-03 -7.9592128235997027e+06 
+1.4280000000000001e+02 -2.4169387407248929e-05 +3.1633804867204417e-03 -7.9218214553093314e+06 
+1.4290000000000001e+02 -2.4104907169970963e-05 +3.1503264317870859e-03 -7.8918446727625625e+06 
+1.4300000000000000e+02 -2.4040647469157252e-05 +3.1373416110205138e-03 -7.8705569820780847e+06 
+1.4309999999999999e+02 -2.3976608149479474e-05 +3.1244262642585552e-03 -7.8586731416436173e+06 
+1.4320000000000002e+02 -2.3912787721675554e-05 +3.1115786453037256e-03 -7.8546689360649129e+06 
+1.4330000000000001e+02 -2.3849184363000061e-05 +3.0987965114472609e-03 -7.8564604050731035e+06 
+1.4340000000000001e+02 -2.3785796250707364e-05 +3.0860776199782549e-03 -7.8619635882878071e+06 
+1.4350000000000000e+02 -2.3722621562052036e-05 +3.0734197281895425e-03 -7.8690945260560336e+06 
+1.4359999999999999e+02 -2.3659658474288521e-05 +3.0608205933716883e-03 -7.8757692582844291e+06 
+1.4370000000000002e+02 -2.3596905164671260e-05 +3.0482779728142500e-03 -7.8799038243942885e+06 
+1.4380000000000001e+02 -2.3534359810454819e-05 +3.0357896238104496e-03 -7.8794142651495421e+06 
+1.4390000000000001e+02 -2.3472020588893558e-05 +3.0233533036471008e-03 -7.8722166189184105e+06 
+1.4400000000000000e+02 -2.3409885677242025e-05 +3.0109667696180962e-03 -7.8562269267879715e+06 
+1.4409999999999999e+02 -2.3347953579861400e-05 +2.9986283517176660e-03 -7.8299868365869923e+06 
+1.4420000000000002e+02 -2.3286224109539900e-05 +2.9863386707608699e-03 -7.7945404298831224e+06 
+1.4430000000000001e+02 -2.3224697406172485e-05 +2.9740989202669014e-03 -7.7515573966229735e+06 
+1.4440000000000001e+02 -2.3163373609653989e-05 +2.9619102937524840e-03 -7.7027074257925879e+06 
+1.4450000000000000e+02 -2.3102252859879418e-05 +2.9497739847389203e-03 -7.6496602080095792e+06 
+1.4459999999999999e+02 -2.3041335296743683e-05 +2.9376911867446285e-03 -7.5940854328841064e+06 
+1.4470000000000002e+02 -2.2980621060141659e-05 +2.9256630932870792e-03 -7.5376527896100404e+06 
+1.4480000000000001e+02 -2.2920110289968324e-05 +2.9136908978870239e-03 -7.4820319688062621e+06 
+1.4490000000000001e+02 -2.2859803126118634e-05 +2.9017757940626950e-03 -7.4288926596881850e+06 
+1.4500000000000000e+02 -2.2799699708487453e-05 +2.8899189753326675e-03 -7.3799045521339886e+06 
+1.4509999999999999e+02 -2.2739799883882891e-05 +2.8781212919708381e-03 -7.3363190714534270e+06 
+1.4520000000000002e+02 -2.2680102326765604e-05 +2.8663822212687635e-03 -7.2977145846597338e+06 
+1.4530000000000001e+02 -2.2620605418509416e-05 +2.8547008972714333e-03 -7.2632511938631674e+06 
+1.4540000000000001e+02 -2.2561307540488210e-05 +2.8430764540266149e-03 -7.2320890020135315e+06 
+1.4550000000000000e+02 -2.2502207074075825e-05 +2.8315080255807423e-03 -7.2033881117248097e+06 
+1.4559999999999999e+02 -2.2443302400646019e-05 +2.8199947459781782e-03 -7.1763086248823255e+06 
+1.4570000000000002e+02 -2.2384591901572638e-05 +2.8085357492654787e-03 -7.1500106440823227e+06 
+1.4580000000000001e+02 -2.2326073958229541e-05 +2.7971301694885930e-03 -7.1236542716669627e+06 
+1.4590000000000001e+02 -2.2267746951990612e-05 +2.7857771406965314e-03 -7.0963996112228362e+06 
+1.4600000000000000e+02 -2.2209609264229607e-05 +2.7744757969323558e-03 -7.0674067640852844e+06 
+1.4609999999999999e+02 -2.2151659557627540e-05 +2.7632253181034405e-03 -7.0359736504262695e+06 
+1.4620000000000002e+02 -2.2093897620094190e-05 +2.7520250675623294e-03 -7.0019494613656523e+06 
+1.4630000000000001e+02 -2.2036323520846489e-05 +2.7408744545199355e-03 -6.9653212046112008e+06 
+1.4640000000000001e+02 -2.1978937329101358e-05 +2.7297728881893269e-03 -6.9260758887938652e+06 
+1.4650000000000000e+02 -2.1921739114075725e-05 +2.7187197777817718e-03 -6.8842005217538392e+06 
+1.4659999999999999e+02 -2.1864728944986593e-05 +2.7077145325111497e-03 -6.8396821122443620e+06 
+1.4670000000000002e+02 -2.1807906891050751e-05 +2.6967565615868766e-03 -6.7925076677121501e+06 
+1.4680000000000001e+02 -2.1751273021485318e-05 +2.6858452742248126e-03 -6.7426641974426815e+06 
+1.4690000000000001e+02 -2.1694827405507125e-05 +2.6749800796348508e-03 -6.6901387089973586e+06 
+1.4700000000000000e+02 -2.1638570112333104e-05 +2.6641603870292429e-03 -6.6349182105756374e+06 
+1.4709999999999999e+02 -2.1582500961442377e-05 +2.6533858239746930e-03 -6.5770923111372879e+06 
+1.4720000000000002e+02 -2.1526618773362823e-05 +2.6426568914558902e-03 -6.5171610219654460e+06 
+1.4730000000000001e+02 -2.1470922118884369e-05 +2.6319743088082594e-03 -6.4557269540048651e+06 
+1.4740000000000001e+02 -2.1415409568797108e-05 +2.6213387953713595e-03 -6.3933927193471529e+06 
+1.4750000000000000e+02 -2.1360079693891025e-05 +2.6107510704826450e-03 -6.3307609295687797e+06 
+1.4759999999999999e+02 -2.1304931064956170e-05 +2.6002118534803973e-03 -6.2684341963380948e+06 
+1.4770000000000002e+02 -2.1249962252782510e-05 +2.5897218637020705e-03 -6.2070151312315706e+06 
+1.4780000000000001e+02 -2.1195171828160058e-05 +2.5792818204842761e-03 -6.1471063454201641e+06 
+1.4790000000000001e+02 -2.1140558361878869e-05 +2.5688924431665340e-03 -6.0893104510531388e+06 
+1.4800000000000000e+02 -2.1086120424728950e-05 +2.5585544510862324e-03 -6.0342300596372699e+06 
+1.4809999999999999e+02 -2.1031856832565032e-05 +2.5482684088290247e-03 -5.9824196222171467e+06 
+1.4820000000000002e+02 -2.0977767381500923e-05 +2.5380342619769165e-03 -5.9342409490385177e+06 
+1.4830000000000001e+02 -2.0923852112715149e-05 +2.5278518013585258e-03 -5.8900076893577734e+06 
+1.4840000000000001e+02 -2.0870111067386271e-05 +2.5177208178048822e-03 -5.8500334933247091e+06 
+1.4850000000000000e+02 -2.0816544286692772e-05 +2.5076411021440390e-03 -5.8146320100385780e+06 
+1.4859999999999999e+02 -2.0763151811813169e-05 +2.4976124452056850e-03 -5.7841168891568538e+06 
+1.4870000000000002e+02 -2.0709933683926023e-05 +2.4876346378200878e-03 -5.7588017804618310e+06 
+1.4880000000000001e+02 -2.0656889944209871e-05 +2.4777074708165429e-03 -5.7390003335362151e+06 
+1.4890000000000001e+02 -2.0604020633843227e-05 +2.4678307350249869e-03 -5.7250261981565990e+06 
+1.4900000000000000e+02 -2.0551325794004662e-05 +2.4580042212751225e-03 -5.7171930237951204e+06 
+1.4909999999999999e+02 -2.0498805238631809e-05 +2.4482274987249167e-03 -5.7155101330427816e+06 
+1.4920000000000002e+02 -2.0446457872699110e-05 +2.4384992498551459e-03 -5.7187695427484065e+06 
+1.4930000000000001e+02 -2.0394282373940109e-05 +2.4288179354732724e-03 -5.7254589420816367e+06 
+1.4940000000000001e+02 -2.0342277420088440e-05 +2.4191820163889954e-03 -5.7340660208669603e+06 
+1.4950000000000000e+02 -2.0290441688877581e-05 +2.4095899534099063e-03 -5.7430784684130996e+06 
+1.4959999999999999e+02 -2.0238773858041177e-05 +2.4000402073458089e-03 -5.7509839745562635e+06 
+1.4970000000000002e+02 -2.0187272605312759e-05 +2.3905312390050848e-03 -5.7562702287556604e+06 
+1.4980000000000001e+02 -2.0135936608425914e-05 +2.3810615091959292e-03 -5.7574249204185382e+06 
+1.4990000000000001e+02 -2.0084764545114158e-05 +2.3716294787266040e-03 -5.7529357390224794e+06 
+1.5000000000000000e+02 -2.0033755093111196e-05 +2.3622336084083081e-03 -5.7412903748079427e+06 
+1.5009999999999999e+02 -1.9982907155830793e-05 +2.3528727792201504e-03 -5.7214604649523795e+06 
+1.5020000000000002e+02 -1.9932220539408433e-05 +2.3435475528416402e-03 -5.6943534422887722e+06 
+1.5030000000000001e+02 -1.9881695275659848e-05 +2.3342589111230777e-03 -5.6613606874380484e+06 
+1.5040000000000001e+02 -1.9831331396400665e-05 +2.3250078359122696e-03 -5.6238735800887635e+06 
+1.5050000000000000e+02 -1.9781128933446729e-05 +2.3157953090630259e-03 -5.5832835019380460e+06 
+1.5059999999999999e+02 -1.9731087918613705e-05 +2.3066223124237613e-03 -5.5409818329288494e+06 
