# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+1.1910000000000001e+02 -5.0728245692888302e-05 +6.4361694789131325e-03 -1.0724047275798261e+07 
+1.1920000000000000e+02 -5.0569238607667278e-05 +6.4098256149713925e-03 -1.0704269177566746e+07 
+1.1930000000000001e+02 -5.0410843833546231e-05 +6.3835978799732821e-03 -1.0683213496001802e+07 
+1.1940000000000001e+02 -5.0253058607748193e-05 +6.3574828208340962e-03 -1.0660302206516240e+07 
+1.1950000000000000e+02 -5.0095880167495806e-05 +6.3314769844593933e-03 -1.0634957281446008e+07 
+1.1960000000000001e+02 -4.9939305750011901e-05 +6.3055769177595188e-03 -1.0606600694281518e+07 
+1.1970000000000000e+02 -4.9783332592519058e-05 +6.2797791676388656e-03 -1.0574654417102739e+07 
+1.1980000000000001e+02 -4.9627957932240120e-05 +6.2540802810081148e-03 -1.0538540423562285e+07 
+1.1990000000000001e+02 -4.9473179006397947e-05 +6.2284768047770455e-03 -1.0497680687336845e+07 
+1.2000000000000000e+02 -4.9318993052215035e-05 +6.2029652858493784e-03 -1.0451497180184515e+07 
+1.2010000000000001e+02 -4.9165397348012221e-05 +6.1775438196864192e-03 -1.0399669945247153e+07 
+1.2020000000000000e+02 -4.9012389336501174e-05 +6.1522166959284913e-03 -1.0342911297154341e+07 
+1.2030000000000001e+02 -4.8859966501491687e-05 +6.1269897527687607e-03 -1.0282191620021109e+07 
+1.2040000000000001e+02 -4.8708126326793497e-05 +6.1018688284013110e-03 -1.0218481298939522e+07 
+1.2050000000000000e+02 -4.8556866296216362e-05 +6.0768597610192845e-03 -1.0152750718397180e+07 
+1.2060000000000001e+02 -4.8406183893569857e-05 +6.0519683888109318e-03 -1.0085970261215257e+07 
+1.2070000000000000e+02 -4.8256076602663801e-05 +6.0272005499732613e-03 -1.0019110313434981e+07 
+1.2080000000000001e+02 -4.8106541907307828e-05 +6.0025620826948045e-03 -9.9531412577824909e+06 
+1.2090000000000001e+02 -4.7957577291311734e-05 +5.9780588251701341e-03 -9.8890334792801533e+06 
+1.2100000000000000e+02 -4.7809180238485150e-05 +5.9536966155900647e-03 -9.8277573619074021e+06 
+1.2110000000000001e+02 -4.7661348146406855e-05 +5.9294792162092481e-03 -9.7701132674719337e+06 
+1.2120000000000000e+02 -4.7514078067731674e-05 +5.9054020855199944e-03 -9.7162214642637838e+06 
+1.2130000000000001e+02 -4.7367366968883472e-05 +5.8814586060763809e-03 -9.6660321981693506e+06 
+1.2140000000000001e+02 -4.7221211816286008e-05 +5.8576421604305644e-03 -9.6194957146137524e+06 
+1.2150000000000000e+02 -4.7075609576363161e-05 +5.8339461311370400e-03 -9.5765622595315389e+06 
+1.2160000000000001e+02 -4.6930557215538765e-05 +5.8103639007490793e-03 -9.5371820783465654e+06 
+1.2170000000000000e+02 -4.6786051700236671e-05 +5.7868888518204731e-03 -9.5013054170390032e+06 
+1.2180000000000001e+02 -4.6642089996880714e-05 +5.7635143669048311e-03 -9.4688825211949106e+06 
+1.2190000000000001e+02 -4.6498669071894765e-05 +5.7402338285560224e-03 -9.4398636366791427e+06 
+1.2200000000000000e+02 -4.6355785891702666e-05 +5.7170406193279965e-03 -9.4141990092412289e+06 
+1.2210000000000001e+02 -4.6213437689725195e-05 +5.6939296290874717e-03 -9.3917442043228447e+06 
+1.2220000000000000e+02 -4.6071622767371662e-05 +5.6709017769679907e-03 -9.3719760699574724e+06 
+1.2230000000000001e+02 -4.5930339693048147e-05 +5.6479594894136530e-03 -9.3542767731876951e+06 
+1.2240000000000001e+02 -4.5789587035160938e-05 +5.6251051928719407e-03 -9.3380284819963798e+06 
+1.2250000000000000e+02 -4.5649363362116176e-05 +5.6023413137879100e-03 -9.3226133636567481e+06 
+1.2260000000000001e+02 -4.5509667242320099e-05 +5.5796702786091367e-03 -9.3074135863493569e+06 
+1.2270000000000000e+02 -4.5370497244178877e-05 +5.5570945137803762e-03 -9.2918113171269298e+06 
+1.2280000000000001e+02 -4.5231851936098688e-05 +5.5346164457463955e-03 -9.2751887230472509e+06 
+1.2290000000000001e+02 -4.5093729886485815e-05 +5.5122385009561854e-03 -9.2569279728193190e+06 
+1.2300000000000000e+02 -4.4956129663746443e-05 +5.4899631058559365e-03 -9.2364112340318952e+06 
+1.2310000000000001e+02 -4.4819049647311861e-05 +5.4677919850350332e-03 -9.2131223216576092e+06 
+1.2320000000000000e+02 -4.4682487460714002e-05 +5.4457240556652848e-03 -9.1869516431547087e+06 
+1.2330000000000001e+02 -4.4546440538509911e-05 +5.4237575330640421e-03 -9.1578912541864794e+06 
+1.2340000000000001e+02 -4.4410906315256612e-05 +5.4018906325470819e-03 -9.1259332101184055e+06 
+1.2350000000000000e+02 -4.4275882225511251e-05 +5.3801215694337136e-03 -9.0910695670205560e+06 
+1.2360000000000001e+02 -4.4141365703830706e-05 +5.3584485590361464e-03 -9.0532923789240178e+06 
+1.2370000000000000e+02 -4.4007354184772244e-05 +5.3368698166770456e-03 -9.0125937032079138e+06 
+1.2380000000000001e+02 -4.3873845102892693e-05 +5.3153835576671580e-03 -8.9689655934293829e+06 
+1.2390000000000001e+02 -4.3740835892749235e-05 +5.2939879973264315e-03 -8.9224001060424671e+06 
+1.2400000000000000e+02 -4.3608323988898935e-05 +5.2726813509732257e-03 -8.8728892971958052e+06 
+1.2410000000000001e+02 -4.3476306864867794e-05 +5.2514623653577442e-03 -8.8205554754003212e+06 
+1.2420000000000000e+02 -4.3344782150058408e-05 +5.2303319129941217e-03 -8.7660419728370178e+06 
+1.2430000000000001e+02 -4.3213747512842357e-05 +5.2092913978302171e-03 -8.7101223748766910e+06 
+1.2440000000000001e+02 -4.3083200621591287e-05 +5.1883422238161482e-03 -8.6535702675174233e+06 
+1.2450000000000000e+02 -4.2953139144676691e-05 +5.1674857948989499e-03 -8.5971592360400315e+06 
+1.2460000000000001e+02 -4.2823560750470227e-05 +5.1467235150296142e-03 -8.5416628667872883e+06 
+1.2470000000000000e+02 -4.2694463107343396e-05 +5.1260567881532887e-03 -8.4878547442074381e+06 
+1.2480000000000001e+02 -4.2565843883667918e-05 +5.1054870182241511e-03 -8.4365084558712021e+06 
+1.2490000000000001e+02 -4.2437700747815291e-05 +5.0850156091868408e-03 -8.3883975859822510e+06 
+1.2500000000000000e+02 -4.2310031368157129e-05 +5.0646439649922386e-03 -8.3442957210594974e+06 
+1.2510000000000001e+02 -4.2182833510121509e-05 +5.0443726496681718e-03 -8.3047517715673270e+06 
+1.2520000000000000e+02 -4.2056105327362092e-05 +5.0241988675513941e-03 -8.2694159457580466e+06 
+1.2530000000000001e+02 -4.1929845070589438e-05 +5.0041189830694385e-03 -8.2377137804206396e+06 
+1.2540000000000001e+02 -4.1804050990513605e-05 +4.9841293606357221e-03 -8.2090708078466589e+06 
+1.2550000000000000e+02 -4.1678721337844961e-05 +4.9642263646724385e-03 -8.1829125631726086e+06 
+1.2560000000000001e+02 -4.1553854363293755e-05 +4.9444063595987216e-03 -8.1586645804464361e+06 
+1.2570000000000000e+02 -4.1429448317570268e-05 +4.9246657098344750e-03 -8.1357523942394555e+06 
+1.2580000000000001e+02 -4.1305501451384761e-05 +4.9050007797988727e-03 -8.1136015385419540e+06 
+1.2590000000000001e+02 -4.1182012015447529e-05 +4.8854079339120610e-03 -8.0916375478891311e+06 
+1.2600000000000000e+02 -4.1058978260468900e-05 +4.8658835365941368e-03 -8.0692859565614713e+06 
+1.2610000000000001e+02 -4.0936398437052824e-05 +4.8464252804666132e-03 -8.0460400024666013e+06 
+1.2620000000000000e+02 -4.0814270795378382e-05 +4.8270361709625521e-03 -8.0216637385510532e+06 
+1.2630000000000001e+02 -4.0692593585518502e-05 +4.8077205417204815e-03 -7.9959889223395642e+06 
+1.2640000000000001e+02 -4.0571365057545867e-05 +4.7884827263726540e-03 -7.9688473094091266e+06 
+1.2650000000000000e+02 -4.0450583461533456e-05 +4.7693270585590607e-03 -7.9400706577596916e+06 
+1.2660000000000001e+02 -4.0330247047554019e-05 +4.7502578719129506e-03 -7.9094907231418630e+06 
+1.2670000000000000e+02 -4.0210354065680430e-05 +4.7312795000723964e-03 -7.8769392630917830e+06 
+1.2680000000000001e+02 -4.0090902765985445e-05 +4.7123962766714546e-03 -7.8422480338251321e+06 
+1.2690000000000001e+02 -3.9971891398541936e-05 +4.6936125353458759e-03 -7.8052487916830461e+06 
+1.2700000000000000e+02 -3.9853318213422802e-05 +4.6749326097347433e-03 -7.7657732946882872e+06 
+1.2710000000000001e+02 -3.9735181423575149e-05 +4.6563593597942887e-03 -7.7237778703336455e+06 
+1.2720000000000000e+02 -3.9617479093443557e-05 +4.6378897507690477e-03 -7.6797171321745850e+06 
+1.2730000000000001e+02 -3.9500209250347075e-05 +4.6195192742299130e-03 -7.6341702664446114e+06 
+1.2740000000000001e+02 -3.9383369921604530e-05 +4.6012434217416040e-03 -7.5877164576297104e+06 
+1.2750000000000000e+02 -3.9266959134534998e-05 +4.5830576848748849e-03 -7.5409348918252569e+06 
+1.2760000000000001e+02 -3.9150974916457273e-05 +4.5649575551946400e-03 -7.4944047535977075e+06 
+1.2770000000000000e+02 -3.9035415294690484e-05 +4.5469385242726465e-03 -7.4487052295284225e+06 
+1.2780000000000001e+02 -3.8920278296553452e-05 +4.5289960836726881e-03 -7.4044155035008164e+06 
+1.2790000000000001e+02 -3.8805561949365179e-05 +4.5111257249654656e-03 -7.3621147620392255e+06 
+1.2800000000000000e+02 -3.8691264280444574e-05 +4.4933229397166423e-03 -7.3223821895478982e+06 
+1.2809999999999999e+02 -3.8577383307620284e-05 +4.4755842231551457e-03 -7.2856295951740434e+06 
+1.2820000000000002e+02 -3.8463917010759178e-05 +4.4579100851371159e-03 -7.2515992774278857e+06 
+1.2830000000000001e+02 -3.8350863360238136e-05 +4.4403020391858353e-03 -7.2198661604313031e+06 
+1.2840000000000001e+02 -3.8238220326433674e-05 +4.4227615988161736e-03 -7.1900051655594334e+06 
+1.2850000000000000e+02 -3.8125985879722523e-05 +4.4052902775492007e-03 -7.1615912162523801e+06 
+1.2859999999999999e+02 -3.8014157990481279e-05 +4.3878895889007050e-03 -7.1341992341748476e+06 
+1.2870000000000002e+02 -3.7902734629086591e-05 +4.3705610463906667e-03 -7.1074041423956389e+06 
+1.2880000000000001e+02 -3.7791713765915111e-05 +4.3533061635362249e-03 -7.0807808632289143e+06 
+1.2890000000000001e+02 -3.7681093371343650e-05 +4.3361264538596869e-03 -7.0539043202516399e+06 
+1.2900000000000000e+02 -3.7570871415748630e-05 +4.3190234308739710e-03 -7.0263494344359748e+06 
+1.2909999999999999e+02 -3.7461046025407273e-05 +4.3019982645638288e-03 -6.9978392075865278e+06 
+1.2920000000000002e+02 -3.7351615950198163e-05 +4.2850507507529853e-03 -6.9686889499160014e+06 
+1.2930000000000001e+02 -3.7242580095900379e-05 +4.2681803417303791e-03 -6.9393620510458071e+06 
+1.2940000000000001e+02 -3.7133937368292963e-05 +4.2513864897837572e-03 -6.9103218997172611e+06 
+1.2950000000000000e+02 -3.7025686673154873e-05 +4.2346686471981618e-03 -6.8820318840583358e+06 
+1.2959999999999999e+02 -3.6917826916265218e-05 +4.2180262662639065e-03 -6.8549553939692369e+06 
+1.2970000000000002e+02 -3.6810357003403072e-05 +4.2014587992693165e-03 -6.8295558183167353e+06 
+1.2980000000000001e+02 -3.6703275840347455e-05 +4.1849656985011611e-03 -6.8062965459834440e+06 
+1.2990000000000001e+02 -3.6596582332877428e-05 +4.1685464162473139e-03 -6.7856409658488091e+06 
+1.3000000000000000e+02 -3.6490275386771985e-05 +4.1522004047947342e-03 -6.7680524665039768e+06 
+1.3009999999999999e+02 -3.6384353791176574e-05 +4.1359270309394482e-03 -6.7537649125533709e+06 
+1.3020000000000002e+02 -3.6278815868702012e-05 +4.1197253195055438e-03 -6.7420940686246883e+06 
+1.3030000000000001e+02 -3.6173659825325583e-05 +4.1035942098242521e-03 -6.7321261745839864e+06 
+1.3040000000000001e+02 -3.6068883867024364e-05 +4.0875326412255081e-03 -6.7229474699044786e+06 
+1.3050000000000000e+02 -3.5964486199775634e-05 +4.0715395530411596e-03 -6.7136441945200171e+06 
+1.3059999999999999e+02 -3.5860465029556616e-05 +4.0556138846038620e-03 -6.7033025888295323e+06 
+1.3070000000000002e+02 -3.5756818562344380e-05 +4.0397545752415441e-03 -6.6910088916460071e+06 
+1.3080000000000001e+02 -3.5653545004116339e-05 +4.0239605642898588e-03 -6.6758493442003122e+06 
+1.3090000000000001e+02 -3.5550642560849591e-05 +4.0082307910771506e-03 -6.6569101853510505e+06 
+1.3100000000000000e+02 -3.5448109438521251e-05 +3.9925641949334831e-03 -6.6332776547101969e+06 
+1.3109999999999999e+02 -3.5345943865409118e-05 +3.9769599943126240e-03 -6.6043425143208355e+06 
+1.3120000000000002e+02 -3.5244144158992276e-05 +3.9614185241346822e-03 -6.5707136079180995e+06 
+1.3130000000000001e+02 -3.5142708659050404e-05 +3.9459403984421588e-03 -6.5333043016492212e+06 
+1.3140000000000001e+02 -3.5041635705363233e-05 +3.9305262312794654e-03 -6.4930279621220762e+06 
+1.3150000000000000e+02 -3.4940923637710349e-05 +3.9151766366861537e-03 -6.4507979542185599e+06 
+1.3159999999999999e+02 -3.4840570795871477e-05 +3.8998922287070705e-03 -6.4075276449083434e+06 
+1.3170000000000002e+02 -3.4740575519626167e-05 +3.8846736213827781e-03 -6.3641303995599411e+06 
+1.3180000000000001e+02 -3.4640936148754172e-05 +3.8695214287563949e-03 -6.3215195843883855e+06 
+1.3190000000000001e+02 -3.4541651023035042e-05 +3.8544362648683180e-03 -6.2806085646817200e+06 
+1.3200000000000000e+02 -3.4442718482248590e-05 +3.8394187437643858e-03 -6.2423107075819615e+06 
+1.3209999999999999e+02 -3.4344136930721680e-05 +3.8244693117781476e-03 -6.2073430644115061e+06 
+1.3220000000000002e+02 -3.4245905030970991e-05 +3.8095877444338424e-03 -6.1756374361946015e+06 
+1.3230000000000001e+02 -3.4148021510060571e-05 +3.7947736495484901e-03 -6.1469293098884653e+06 
+1.3240000000000001e+02 -3.4050485095054316e-05 +3.7800266349381087e-03 -6.1209541722729029e+06 
+1.3250000000000000e+02 -3.3953294513016322e-05 +3.7653463084217111e-03 -6.0974475106517235e+06 
+1.3259999999999999e+02 -3.3856448491010520e-05 +3.7507322778152787e-03 -6.0761448118642922e+06 
+1.3270000000000002e+02 -3.3759945756100869e-05 +3.7361841509353979e-03 -6.0567815625060312e+06 
+1.3280000000000001e+02 -3.3663785035351489e-05 +3.7217015356016013e-03 -6.0390932504357984e+06 
+1.3290000000000001e+02 -3.3567965055826253e-05 +3.7072840396283526e-03 -6.0228153617636655e+06 
+1.3300000000000000e+02 -3.3472484544589179e-05 +3.6929312708340956e-03 -6.0076833839778230e+06 
+1.3309999999999999e+02 -3.3377342225239950e-05 +3.6786425893424769e-03 -5.9934137664476549e+06 
+1.3320000000000002e+02 -3.3282536807520524e-05 +3.6644163644915539e-03 -5.9796468046663841e+06 
+1.3330000000000001e+02 -3.3188066997708672e-05 +3.6502507179287484e-03 -5.9660037577825589e+06 
+1.3340000000000001e+02 -3.3093931502081927e-05 +3.6361437712961213e-03 -5.9521058829748081e+06 
+1.3350000000000000e+02 -3.3000129026918092e-05 +3.6220936462426361e-03 -5.9375744397503082e+06 
+1.3359999999999999e+02 -3.2906658278494743e-05 +3.6080984644111915e-03 -5.9220306856919341e+06 
+1.3370000000000002e+02 -3.2813517963089539e-05 +3.5941563474481638e-03 -5.9050958795205429e+06 
+1.3380000000000001e+02 -3.2720706786980246e-05 +3.5802654169992901e-03 -5.8863912795723844e+06 
+1.3390000000000001e+02 -3.2628223456444415e-05 +3.5664237947078451e-03 -5.8655381435355144e+06 
+1.3400000000000000e+02 -3.2536066677759791e-05 +3.5526296022208251e-03 -5.8421577301985854e+06 
+1.3409999999999999e+02 -3.2444235153025032e-05 +3.5388817330343817e-03 -5.8159844940718170e+06 
+1.3420000000000002e+02 -3.2352727567622745e-05 +3.5251821680441224e-03 -5.7872056719966317e+06 
+1.3430000000000001e+02 -3.2261542602756605e-05 +3.5115336599959601e-03 -5.7561216964758262e+06 
+1.3440000000000001e+02 -3.2170678939630277e-05 +3.4979389616382594e-03 -5.7230330013453281e+06 
+1.3450000000000000e+02 -3.2080135259447453e-05 +3.4844008257188678e-03 -5.6882400198860178e+06 
+1.3459999999999999e+02 -3.1989910243411740e-05 +3.4709220049837903e-03 -5.6520431847977452e+06 
+1.3470000000000002e+02 -3.1900002572726838e-05 +3.4575052521815465e-03 -5.6147429296851680e+06 
+1.3480000000000001e+02 -3.1810410928596355e-05 +3.4441533200571064e-03 -5.5766396871334529e+06 
+1.3490000000000001e+02 -3.1721133992223949e-05 +3.4308689613573437e-03 -5.5380338898779321e+06 
+1.3500000000000000e+02 -3.1632170444813291e-05 +3.4176549288304180e-03 -5.4992259717317261e+06 
+1.3509999999999999e+02 -3.1543518932591674e-05 +3.4045130945914740e-03 -5.4605374345393013e+06 
+1.3520000000000002e+02 -3.1455177961880857e-05 +3.3914418082282871e-03 -5.4223740562806968e+06 
+1.3530000000000001e+02 -3.1367146004026252e-05 +3.3784385386951047e-03 -5.3851626834076671e+06 
+1.3540000000000001e+02 -3.1279421530373158e-05 +3.3655007549455019e-03 -5.3493301620494518e+06 
+1.3550000000000000e+02 -3.1192003012267101e-05 +3.3526259259379458e-03 -5.3153033399998108e+06 
+1.3559999999999999e+02 -3.1104888921053423e-05 +3.3398115206258430e-03 -5.2835090633062478e+06 
+1.3570000000000002e+02 -3.1018077728077447e-05 +3.3270550079641950e-03 -5.2543741786302431e+06 
+1.3580000000000001e+02 -3.0931567904684649e-05 +3.3143538569083714e-03 -5.2283255327352919e+06 
+1.3590000000000001e+02 -3.0845357922220366e-05 +3.3017055364130366e-03 -5.2057899721206678e+06 
+1.3600000000000000e+02 -3.0759446252030034e-05 +3.2891075154346137e-03 -5.1871943439794593e+06 
+1.3609999999999999e+02 -3.0673831487791071e-05 +3.2765577325769516e-03 -5.1727756796605270e+06 
+1.3620000000000002e+02 -3.0588512712509261e-05 +3.2640560050446877e-03 -5.1620117518594600e+06 
+1.3630000000000001e+02 -3.0503489131522448e-05 +3.2516026196929538e-03 -5.1541905188285541e+06 
+1.3640000000000001e+02 -3.0418759950168298e-05 +3.2391978633708870e-03 -5.1485999364700122e+06 
+1.3650000000000000e+02 -3.0334324373784863e-05 +3.2268420229396026e-03 -5.1445279650732111e+06 
+1.3659999999999999e+02 -3.0250181607709838e-05 +3.2145353852486114e-03 -5.1412625606442699e+06 
+1.3670000000000002e+02 -3.0166330857280953e-05 +3.2022782371508721e-03 -5.1380916806954145e+06 
+1.3680000000000001e+02 -3.0082771327836157e-05 +3.1900708655027191e-03 -5.1343032836740958e+06 
+1.3690000000000001e+02 -2.9999502224713228e-05 +3.1779135571569821e-03 -5.1291853269544113e+06 
+1.3700000000000000e+02 -2.9916522753250023e-05 +3.1658065989689081e-03 -5.1220257686137781e+06 
+1.3709999999999999e+02 -2.9833832039922936e-05 +3.1537501739348191e-03 -5.1122611377910366e+06 
+1.3720000000000002e+02 -2.9751428895763120e-05 +3.1417440496306422e-03 -5.0999222522522053e+06 
+1.3730000000000001e+02 -2.9669312052940345e-05 +3.1297878897758127e-03 -5.0851885018423172e+06 
+1.3740000000000001e+02 -2.9587480243624324e-05 +3.1178813580879519e-03 -5.0682392754572453e+06 
+1.3750000000000000e+02 -2.9505932199984881e-05 +3.1060241182876615e-03 -5.0492539631967377e+06 
+1.3759999999999999e+02 -2.9424666654191707e-05 +3.0942158340926912e-03 -5.0284119540947983e+06 
+1.3770000000000002e+02 -2.9343682338414578e-05 +3.0824561692227217e-03 -5.0058926379622445e+06 
+1.3780000000000001e+02 -2.9262977984823244e-05 +3.0707447873960475e-03 -4.9818754040180957e+06 
+1.3790000000000001e+02 -2.9182552325587525e-05 +3.0590813523328044e-03 -4.9565396420617644e+06 
+1.3800000000000000e+02 -2.9102404092877138e-05 +3.0474655277519212e-03 -4.9300647416949756e+06 
+1.3809999999999999e+02 -2.9022532031203003e-05 +3.0358970592744834e-03 -4.9026377202343140e+06 
+1.3820000000000002e+02 -2.8942934934440503e-05 +3.0243760201254534e-03 -4.8744761046436913e+06 
+1.3830000000000001e+02 -2.8863611608806333e-05 +3.0129025654340802e-03 -4.8458050503977053e+06 
+1.3840000000000001e+02 -2.8784560860517037e-05 +3.0014768503282092e-03 -4.8168497127548894e+06 
+1.3850000000000000e+02 -2.8705781495789252e-05 +2.9900990299368191e-03 -4.7878352470979663e+06 
+1.3859999999999999e+02 -2.8627272320839583e-05 +2.9787692593879738e-03 -4.7589868085226296e+06 
+1.3870000000000002e+02 -2.8549032141884505e-05 +2.9674876938073766e-03 -4.7305295514858849e+06 
+1.3880000000000001e+02 -2.8471059765140803e-05 +2.9562544883265591e-03 -4.7026886322169695e+06 
+1.3890000000000001e+02 -2.8393353996825021e-05 +2.9450697980732366e-03 -4.6756892058343869e+06 
+1.3900000000000000e+02 -2.8315913643153658e-05 +2.9339337781733184e-03 -4.6497564268185878e+06 
+1.3909999999999999e+02 -2.8238737546934367e-05 +2.9228464951948203e-03 -4.6250769625296155e+06 
+1.3920000000000002e+02 -2.8161824697338262e-05 +2.9118076614523293e-03 -4.6016835255445614e+06 
+1.3930000000000001e+02 -2.8085174120127611e-05 +2.9008169007023544e-03 -4.5795703414233886e+06 
+1.3940000000000001e+02 -2.8008784841064453e-05 +2.8898738366959407e-03 -4.5587316337472703e+06 
+1.3950000000000000e+02 -2.7932655885910958e-05 +2.8789780931872890e-03 -4.5391616271954402e+06 
+1.3959999999999999e+02 -2.7856786280429321e-05 +2.8681292939323269e-03 -4.5208545472011408e+06 
+1.3970000000000002e+02 -2.7781175050381590e-05 +2.8573270626818647e-03 -4.5038046171941087e+06 
+1.3980000000000001e+02 -2.7705821221530021e-05 +2.8465710231926462e-03 -4.4880060628857436e+06 
+1.3990000000000001e+02 -2.7630723819636696e-05 +2.8358607992166321e-03 -4.4734531081448821e+06 
+1.4000000000000000e+02 -2.7555881870463792e-05 +2.8251960145087014e-03 -4.4601399779770719e+06 
+1.4009999999999999e+02 -2.7481294415968920e-05 +2.8145762893966018e-03 -4.4480156081249574e+06 
+1.4020000000000002e+02 -2.7406960562891521e-05 +2.8040012305023854e-03 -4.4368477784131132e+06 
+1.4030000000000001e+02 -2.7332879434166717e-05 +2.7934704410261424e-03 -4.4263589811640372e+06 
+1.4040000000000001e+02 -2.7259050152729457e-05 +2.7829835241639585e-03 -4.4162717071947493e+06 
+1.4050000000000000e+02 -2.7185471841514653e-05 +2.7725400831122350e-03 -4.4063084478564085e+06 
+1.4059999999999999e+02 -2.7112143623457400e-05 +2.7621397210712039e-03 -4.3961916954246257e+06 
+1.4070000000000002e+02 -2.7039064621492619e-05 +2.7517820412366694e-03 -4.3856439408108285e+06 
+1.4080000000000001e+02 -2.6966233958555327e-05 +2.7414666468057675e-03 -4.3743876752597289e+06 
+1.4090000000000001e+02 -2.6893650757580511e-05 +2.7311931409767115e-03 -4.3621453905742588e+06 
+1.4100000000000000e+02 -2.6821314141503198e-05 +2.7209611269476872e-03 -4.3486395784280896e+06 
+1.4109999999999999e+02 -2.6749223210994549e-05 +2.7107702622976627e-03 -4.3336428163123792e+06 
+1.4120000000000002e+02 -2.6677376977670548e-05 +2.7006204221322709e-03 -4.3171280261902092e+06 
+1.4130000000000001e+02 -2.6605774430883459e-05 +2.6905115359408750e-03 -4.2991182169161336e+06 
+1.4140000000000001e+02 -2.6534414559985533e-05 +2.6804435332127533e-03 -4.2796363971501812e+06 
+1.4150000000000000e+02 -2.6463296354328946e-05 +2.6704163434353007e-03 -4.2587055750290155e+06 
+1.4159999999999999e+02 -2.6392418803265926e-05 +2.6604298960969026e-03 -4.2363487590510938e+06 
+1.4170000000000002e+02 -2.6321780896148655e-05 +2.6504841206859762e-03 -4.2125889576540487e+06 
+1.4180000000000001e+02 -2.6251381622329467e-05 +2.6405789466928476e-03 -4.1874491799256024e+06 
+1.4190000000000001e+02 -2.6181219971160474e-05 +2.6307143036039572e-03 -4.1609524337730473e+06 
+1.4200000000000000e+02 -2.6111294931993962e-05 +2.6208901209087464e-03 -4.1331217279349840e+06 
+1.4209999999999999e+02 -2.6041605482588916e-05 +2.6111063008821146e-03 -4.1040571194754331e+06 
+1.4220000000000002e+02 -2.5972150554331647e-05 +2.6013626369489067e-03 -4.0741668619003119e+06 
+1.4230000000000001e+02 -2.5902929067015232e-05 +2.5916588953190218e-03 -4.0439362568077883e+06 
+1.4240000000000001e+02 -2.5833939940432841e-05 +2.5819948422048157e-03 -4.0138506064423206e+06 
+1.4250000000000000e+02 -2.5765182094377491e-05 +2.5723702438160087e-03 -3.9843952125078905e+06 
+1.4259999999999999e+02 -2.5696654448642359e-05 +2.5627848663649574e-03 -3.9560553772495892e+06 
+1.4270000000000002e+02 -2.5628355923020426e-05 +2.5532384760608750e-03 -3.9293164021268226e+06 
+1.4280000000000001e+02 -2.5560285437304908e-05 +2.5437308391160402e-03 -3.9046635895006335e+06 
+1.4290000000000001e+02 -2.5492441911288838e-05 +2.5342617217411680e-03 -3.8825822412467157e+06 
+1.4300000000000000e+02 -2.5424824264765382e-05 +2.5248308901481662e-03 -3.8635576596240997e+06 
+1.4309999999999999e+02 -2.5357431499222219e-05 +2.5154382455118236e-03 -3.8479143425818128e+06 
+1.4320000000000002e+02 -2.5290262942925673e-05 +2.5060842288710701e-03 -3.8353335756741469e+06 
+1.4330000000000001e+02 -2.5223318005836703e-05 +2.4967694162278294e-03 -3.8253358399711442e+06 
+1.4340000000000001e+02 -2.5156596097916295e-05 +2.4874943835861314e-03 -3.8174416174026676e+06 
+1.4350000000000000e+02 -2.5090096629125398e-05 +2.4782597069489803e-03 -3.8111713895963435e+06 
+1.4359999999999999e+02 -2.5023819009424940e-05 +2.4690659623186392e-03 -3.8060456377850543e+06 
+1.4370000000000002e+02 -2.4957762648775859e-05 +2.4599137256977395e-03 -3.8015848434937806e+06 
+1.4380000000000001e+02 -2.4891926957139176e-05 +2.4508035730907850e-03 -3.7973094887658027e+06 
+1.4390000000000001e+02 -2.4826311344475801e-05 +2.4417360804995241e-03 -3.7927400547776106e+06 
+1.4400000000000000e+02 -2.4760915220746750e-05 +2.4327118239287357e-03 -3.7873970236665774e+06 
+1.4409999999999999e+02 -2.4695737938746662e-05 +2.4237310387165904e-03 -3.7808831633344037e+06 
+1.4420000000000002e+02 -2.4630778622605430e-05 +2.4147925975575380e-03 -3.7731303925709943e+06 
+1.4430000000000001e+02 -2.4566036339286681e-05 +2.4058950324802484e-03 -3.7641529160224572e+06 
+1.4440000000000001e+02 -2.4501510155753967e-05 +2.3970368755144036e-03 -3.7539649388227849e+06 
+1.4450000000000000e+02 -2.4437199138970911e-05 +2.3882166586893087e-03 -3.7425806660007918e+06 
+1.4459999999999999e+02 -2.4373102355901138e-05 +2.3794329140355772e-03 -3.7300143027937501e+06 
+1.4470000000000002e+02 -2.4309218873508270e-05 +2.3706841735838370e-03 -3.7162800547522590e+06 
+1.4480000000000001e+02 -2.4245547758755901e-05 +2.3619689693622141e-03 -3.7013921263374086e+06 
+1.4490000000000001e+02 -2.4182088078607633e-05 +2.3532858334013736e-03 -3.6853647230418208e+06 
+1.4500000000000000e+02 -2.4118838900027053e-05 +2.3446332977299492e-03 -3.6682120495705297e+06 
+1.4509999999999999e+02 -2.4055799303553110e-05 +2.3360102579963850e-03 -3.6499755949996510e+06 
+1.4520000000000002e+02 -2.3992968424025786e-05 +2.3274170643127513e-03 -3.6308059804740907e+06 
