# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+1.3130000000000001e+02 -3.4999201495758970e-05 +5.0470477641339677e-03 -1.3302744371257268e+07 
+1.3140000000000001e+02 -3.4898541290362613e-05 +5.0252445391310990e-03 -1.3233484781006694e+07 
+1.3150000000000000e+02 -3.4798240633743652e-05 +5.0035618855041085e-03 -1.3169559554256150e+07 
+1.3159999999999999e+02 -3.4698297854274582e-05 +4.9819958664637093e-03 -1.3110082371004025e+07 
+1.3170000000000002e+02 -3.4598711280327846e-05 +4.9605425452207011e-03 -1.3054166911445118e+07 
+1.3180000000000001e+02 -3.4499479240276094e-05 +4.9391979849887618e-03 -1.3000926856469952e+07 
+1.3190000000000001e+02 -3.4400600062491662e-05 +4.9179582489751843e-03 -1.2949475885196812e+07 
+1.3200000000000000e+02 -3.4302072075347167e-05 +4.8968194003942258e-03 -1.2898927678642308e+07 
+1.3209999999999999e+02 -3.4203893666685349e-05 +4.8757778603346971e-03 -1.2848456351590563e+07 
+1.3220000000000002e+02 -3.4106063462230346e-05 +4.8548314814063093e-03 -1.2797477759920197e+07 
+1.3230000000000001e+02 -3.4008580147176613e-05 +4.8339784740967047e-03 -1.2745468194213202e+07 
+1.3240000000000001e+02 -3.3911442406718560e-05 +4.8132170488948195e-03 -1.2691903945446314e+07 
+1.3250000000000000e+02 -3.3814648926050582e-05 +4.7925454162872465e-03 -1.2636261303773828e+07 
+1.3259999999999999e+02 -3.3718198390367107e-05 +4.7719617867625847e-03 -1.2578016560009643e+07 
+1.3270000000000002e+02 -3.3622089484862606e-05 +4.7514643708103568e-03 -1.2516646005258482e+07 
+1.3280000000000001e+02 -3.3526320894731445e-05 +4.7310513789161936e-03 -1.2451625929442108e+07 
+1.3290000000000001e+02 -3.3430891305168109e-05 +4.7107210215704964e-03 -1.2382432624011831e+07 
+1.3300000000000000e+02 -3.3335799401366939e-05 +4.6904715092586048e-03 -1.2308542378671452e+07 
+1.3309999999999999e+02 -3.3241043888100886e-05 +4.6703018647941789e-03 -1.2229673888251144e+07 
+1.3320000000000002e+02 -3.3146623548455861e-05 +4.6502143602625062e-03 -1.2146515453851717e+07 
+1.3330000000000001e+02 -3.3052537185096605e-05 +4.6302120800792894e-03 -1.2059997782247808e+07 
+1.3340000000000001e+02 -3.2958783600687564e-05 +4.6102981086550846e-03 -1.1971051578579318e+07 
+1.3350000000000000e+02 -3.2865361597893275e-05 +4.5904755304020835e-03 -1.1880607548543733e+07 
+1.3359999999999999e+02 -3.2772269979378267e-05 +4.5707474297318421e-03 -1.1789596397455832e+07 
+1.3370000000000002e+02 -3.2679507547807036e-05 +4.5511168910566408e-03 -1.1698948831208888e+07 
+1.3380000000000001e+02 -3.2587073105844151e-05 +4.5315869987879965e-03 -1.1609595555175977e+07 
+1.3390000000000001e+02 -3.2494965456154148e-05 +4.5121608373383838e-03 -1.1522467274960170e+07 
+1.3400000000000000e+02 -3.2403183401401482e-05 +4.4928414911179484e-03 -1.1438494695657652e+07 
+1.3409999999999999e+02 -3.2311725715118509e-05 +4.4736314653014454e-03 -1.1358441491075771e+07 
+1.3420000000000002e+02 -3.2220591054308591e-05 +4.4545309481053095e-03 -1.1282403204330627e+07 
+1.3430000000000001e+02 -3.2129778046842967e-05 +4.4355395485088812e-03 -1.1210308346812924e+07 
+1.3440000000000001e+02 -3.2039285320592838e-05 +4.4166568754916667e-03 -1.1142085429993836e+07 
+1.3450000000000000e+02 -3.1949111503429288e-05 +4.3978825380300386e-03 -1.1077662964371299e+07 
+1.3459999999999999e+02 -3.1859255223223599e-05 +4.3792161451052143e-03 -1.1016969461856849e+07 
+1.3470000000000002e+02 -3.1769715107846955e-05 +4.3606573056959846e-03 -1.0959933433654279e+07 
+1.3480000000000001e+02 -3.1680489785170478e-05 +4.3422056287791017e-03 -1.0906483390366700e+07 
+1.3490000000000001e+02 -3.1591577883065425e-05 +4.3238607233348223e-03 -1.0856547843674382e+07 
+1.3500000000000000e+02 -3.1502978029402939e-05 +4.3056221983420323e-03 -1.0810055304978166e+07 
+1.3509999999999999e+02 -3.1414688825708666e-05 +4.2874887970936046e-03 -1.0766811457244456e+07 
+1.3520000000000002e+02 -3.1326708768126158e-05 +4.2694558001472351e-03 -1.0726130674737254e+07 
+1.3530000000000001e+02 -3.1239036326453520e-05 +4.2515176223770048e-03 -1.0687204504360111e+07 
+1.3540000000000001e+02 -3.1151669970488735e-05 +4.2336686786535599e-03 -1.0649224491826003e+07 
+1.3550000000000000e+02 -3.1064608170029907e-05 +4.2159033838519043e-03 -1.0611382184329310e+07 
+1.3559999999999999e+02 -3.0977849394875031e-05 +4.1982161528436044e-03 -1.0572869127871307e+07 
+1.3570000000000002e+02 -3.0891392114822138e-05 +4.1806014005015728e-03 -1.0532876869102092e+07 
+1.3580000000000001e+02 -3.0805234799669224e-05 +4.1630535416966692e-03 -1.0490596953758091e+07 
+1.3590000000000001e+02 -3.0719375919214467e-05 +4.1455669913053527e-03 -1.0445220929506993e+07 
+1.3600000000000000e+02 -3.0633813943255734e-05 +4.1281361641958923e-03 -1.0395940341297632e+07 
+1.3609999999999999e+02 -3.0548547468868497e-05 +4.1107571100689856e-03 -1.0342182613461189e+07 
+1.3620000000000002e+02 -3.0463575602237213e-05 +4.0934324179161029e-03 -1.0284318674236681e+07 
+1.3630000000000001e+02 -3.0378897576823657e-05 +4.0761663115523291e-03 -1.0222955328456283e+07 
+1.3640000000000001e+02 -3.0294512626089708e-05 +4.0589630147958274e-03 -1.0158699381667523e+07 
+1.3650000000000000e+02 -3.0210419983497168e-05 +4.0418267514640309e-03 -1.0092157639526282e+07 
+1.3659999999999999e+02 -3.0126618882507778e-05 +4.0247617453715917e-03 -1.0023936906504201e+07 
+1.3670000000000002e+02 -3.0043108556583383e-05 +4.0077722203367312e-03 -9.9546439884060603e+06 
+1.3680000000000001e+02 -2.9959888239185849e-05 +3.9908624001759440e-03 -9.8848856902832668e+06 
+1.3690000000000001e+02 -2.9876957163776888e-05 +3.9740365087050254e-03 -9.8152688172334805e+06 
+1.3700000000000000e+02 -2.9794314563818373e-05 +3.9572987697415601e-03 -9.7464001746794078e+06 
+1.3709999999999999e+02 -2.9711959591775256e-05 +3.9406525727146884e-03 -9.6787967572440784e+06 
+1.3720000000000002e+02 -2.9629891076124905e-05 +3.9240979694991065e-03 -9.6126163153462708e+06 
+1.3730000000000001e+02 -2.9548107764347883e-05 +3.9076341775822901e-03 -9.5479267891157828e+06 
+1.3740000000000001e+02 -2.9466608403924770e-05 +3.8912604144532904e-03 -9.4847961189833805e+06 
+1.3750000000000000e+02 -2.9385391742336162e-05 +3.8749758976007430e-03 -9.4232922453323081e+06 
+1.3759999999999999e+02 -2.9304456527062579e-05 +3.8587798445118642e-03 -9.3634831080148406e+06 
+1.3770000000000002e+02 -2.9223801505584560e-05 +3.8426714726742411e-03 -9.3054366469865311e+06 
+1.3780000000000001e+02 -2.9143425425382685e-05 +3.8266499995758905e-03 -9.2492208025621921e+06 
+1.3790000000000001e+02 -2.9063327033937500e-05 +3.8107146427046094e-03 -9.1949035147214569e+06 
+1.3800000000000000e+02 -2.8983505078729610e-05 +3.7948646195491748e-03 -9.1425527238006815e+06 
+1.3809999999999999e+02 -2.8903958315549024e-05 +3.7790990380216034e-03 -9.0922166515013091e+06 
+1.3820000000000002e+02 -2.8824685533423889e-05 +3.7634165677339713e-03 -9.0438646459552031e+06 
+1.3830000000000001e+02 -2.8745685529691946e-05 +3.7478157687251255e-03 -8.9974463378625531e+06 
+1.3840000000000001e+02 -2.8666957101690741e-05 +3.7322952010286283e-03 -8.9529113558376785e+06 
+1.3850000000000000e+02 -2.8588499046758065e-05 +3.7168534246861391e-03 -8.9102093317041714e+06 
+1.3859999999999999e+02 -2.8510310162231439e-05 +3.7014889997300645e-03 -8.8692898936359882e+06 
+1.3870000000000002e+02 -2.8432389245448578e-05 +3.6862004862000040e-03 -8.8301026725411434e+06 
+1.3880000000000001e+02 -2.8354735093747198e-05 +3.6709864441335479e-03 -8.7925972986680605e+06 
+1.3890000000000001e+02 -2.8277346504464902e-05 +3.6558454335663300e-03 -8.7567234013603479e+06 
+1.3900000000000000e+02 -2.8200222274939381e-05 +3.6407760145360469e-03 -8.7224306108784676e+06 
+1.3909999999999999e+02 -2.8123361238188327e-05 +3.6257767594499472e-03 -8.6895856473318841e+06 
+1.3920000000000002e+02 -2.8046762369949883e-05 +3.6108462902008252e-03 -8.6577235922999177e+06 
+1.3930000000000001e+02 -2.7970424681642339e-05 +3.5959832410520755e-03 -8.6262966176392231e+06 
+1.3940000000000001e+02 -2.7894347184683869e-05 +3.5811862462666205e-03 -8.5947568950930368e+06 
+1.3950000000000000e+02 -2.7818528890492674e-05 +3.5664539401067024e-03 -8.5625565960782804e+06 
+1.3959999999999999e+02 -2.7742968810486983e-05 +3.5517849568367323e-03 -8.5291478929401264e+06 
+1.3970000000000002e+02 -2.7667665956085051e-05 +3.5371779307194471e-03 -8.4939829570264369e+06 
+1.3980000000000001e+02 -2.7592619338705029e-05 +3.5226314960168990e-03 -8.4565139600455966e+06 
+1.3990000000000001e+02 -2.7517827969765195e-05 +3.5081442869933132e-03 -8.4161930739467666e+06 
+1.4000000000000000e+02 -2.7443290860683772e-05 +3.4937149379119462e-03 -8.3724724706347566e+06 
+1.4009999999999999e+02 -2.7369007045912002e-05 +3.4793425435885829e-03 -8.3250021648160405e+06 
+1.4020000000000002e+02 -2.7294975652033220e-05 +3.4650280410478632e-03 -8.2742235429454884e+06 
+1.4030000000000001e+02 -2.7221195828663912e-05 +3.4507728278694986e-03 -8.2207758353130706e+06 
+1.4040000000000001e+02 -2.7147666725420461e-05 +3.4365783016327171e-03 -8.1652982720908998e+06 
+1.4050000000000000e+02 -2.7074387491919264e-05 +3.4224458599142744e-03 -8.1084300824905271e+06 
+1.4059999999999999e+02 -2.7001357277776772e-05 +3.4083769002944617e-03 -8.0508104969273759e+06 
+1.4070000000000002e+02 -2.6928575232609403e-05 +3.3943728203525750e-03 -7.9930787456445266e+06 
+1.4080000000000001e+02 -2.6856040506033554e-05 +3.3804350176652020e-03 -7.9358740577724250e+06 
+1.4090000000000001e+02 -2.6783752247665720e-05 +3.3665648898136813e-03 -7.8798356641541887e+06 
+1.4100000000000000e+02 -2.6711709607122166e-05 +3.3527638343733325e-03 -7.8256027936554104e+06 
+1.4109999999999999e+02 -2.6639911707670886e-05 +3.3390329679654643e-03 -7.7736944309221916e+06 
+1.4120000000000002e+02 -2.6568357567185730e-05 +3.3253722833741692e-03 -7.7241485769448439e+06 
+1.4130000000000001e+02 -2.6497046177191994e-05 +3.3117814924213209e-03 -7.6768829859616132e+06 
+1.4140000000000001e+02 -2.6425976529215098e-05 +3.2982603069335328e-03 -7.6318154136104090e+06 
+1.4150000000000000e+02 -2.6355147614780250e-05 +3.2848084387322243e-03 -7.5888636141408822e+06 
+1.4159999999999999e+02 -2.6284558425412883e-05 +3.2714255996435034e-03 -7.5479453429476330e+06 
+1.4170000000000002e+02 -2.6214207952638206e-05 +3.2581115014890358e-03 -7.5089783542454634e+06 
+1.4180000000000001e+02 -2.6144095187981662e-05 +3.2448658560947489e-03 -7.4718804035341535e+06 
+1.4190000000000001e+02 -2.6074219122968547e-05 +3.2316883752840169e-03 -7.4365692454669699e+06 
+1.4200000000000000e+02 -2.6004578749124207e-05 +3.2185787708813021e-03 -7.4029626350691114e+06 
+1.4209999999999999e+02 -2.5935173046489022e-05 +3.2055364536153846e-03 -7.3709342066530995e+06 
+1.4220000000000002e+02 -2.5866000949163870e-05 +3.1925596298398948e-03 -7.3401811136506498e+06 
+1.4230000000000001e+02 -2.5797061379764790e-05 +3.1796462048143178e-03 -7.3103563891387917e+06 
+1.4240000000000001e+02 -2.5728353260907616e-05 +3.1667940837954759e-03 -7.2811130655254545e+06 
+1.4250000000000000e+02 -2.5659875515208434e-05 +3.1540011720445878e-03 -7.2521041764541231e+06 
+1.4259999999999999e+02 -2.5591627065283168e-05 +3.1412653748202099e-03 -7.2229827548998166e+06 
+1.4270000000000002e+02 -2.5523606833747727e-05 +3.1285845973795497e-03 -7.1934018331874581e+06 
+1.4280000000000001e+02 -2.5455813743218146e-05 +3.1159567449828719e-03 -7.1630144447311638e+06 
+1.4290000000000001e+02 -2.5388246716310384e-05 +3.1033797228890393e-03 -7.1314736225382658e+06 
+1.4300000000000000e+02 -2.5320904675640368e-05 +3.0908514363564149e-03 -7.0984323993753204e+06 
+1.4309999999999999e+02 -2.5253786621877296e-05 +3.0783703302403286e-03 -7.0636375910782963e+06 
+1.4320000000000002e+02 -2.5186891867903093e-05 +3.0659370077827991e-03 -7.0272111455732556e+06 
+1.4330000000000001e+02 -2.5120219804652950e-05 +3.0535526118218282e-03 -6.9893687934970437e+06 
+1.4340000000000001e+02 -2.5053769823061965e-05 +3.0412182851940993e-03 -6.9503262649663053e+06 
+1.4350000000000000e+02 -2.4987541314065309e-05 +3.0289351707382911e-03 -6.9102992909435648e+06 
+1.4359999999999999e+02 -2.4921533668598158e-05 +3.0167044112926907e-03 -6.8695036019731602e+06 
+1.4370000000000002e+02 -2.4855746277595620e-05 +3.0045271496945141e-03 -6.8281549285430349e+06 
+1.4380000000000001e+02 -2.4790178531992881e-05 +2.9924045287822430e-03 -6.7864690014059879e+06 
+1.4390000000000001e+02 -2.4724829822725067e-05 +2.9803376913928969e-03 -6.7446615508408686e+06 
+1.4400000000000000e+02 -2.4659699540727352e-05 +2.9683277803652336e-03 -6.7029483076942507e+06 
+1.4409999999999999e+02 -2.4594787029152663e-05 +2.9563757074338296e-03 -6.6615208221384604e+06 
+1.4420000000000002e+02 -2.4530091440024901e-05 +2.9444814599152501e-03 -6.6204739206382083e+06 
+1.4430000000000001e+02 -2.4465611877585932e-05 +2.9326447940260744e-03 -6.5798782501986064e+06 
+1.4440000000000001e+02 -2.4401347446077476e-05 +2.9208654659799230e-03 -6.5398044569351654e+06 
+1.4450000000000000e+02 -2.4337297249741278e-05 +2.9091432319920032e-03 -6.5003231875761058e+06 
+1.4459999999999999e+02 -2.4273460392819103e-05 +2.8974778482766211e-03 -6.4615050883757016e+06 
+1.4470000000000002e+02 -2.4209835979552728e-05 +2.8858690710497352e-03 -6.4234208062699977e+06 
+1.4480000000000001e+02 -2.4146423114183869e-05 +2.8743166565238123e-03 -6.3861409869347755e+06 
+1.4490000000000001e+02 -2.4083220900954334e-05 +2.8628203609157312e-03 -6.3497362775956457e+06 
+1.4500000000000000e+02 -2.4020228444105826e-05 +2.8513799404380614e-03 -6.3142773239391576e+06 
+1.4509999999999999e+02 -2.3957444853882051e-05 +2.8399951255396868e-03 -6.2798276624931712e+06 
+1.4520000000000002e+02 -2.3894869264534142e-05 +2.8286655435969680e-03 -6.2464223869958064e+06 
+1.4530000000000001e+02 -2.3832500816315192e-05 +2.8173907962183381e-03 -6.2140894803683087e+06 
+1.4540000000000001e+02 -2.3770338649478337e-05 +2.8061704850151918e-03 -6.1828569266109774e+06 
+1.4550000000000000e+02 -2.3708381904276568e-05 +2.7950042115945308e-03 -6.1527527082997384e+06 
+1.4559999999999999e+02 -2.3646629720963034e-05 +2.7838915775667719e-03 -6.1238048088887110e+06 
+1.4570000000000002e+02 -2.3585081239790755e-05 +2.7728321845411860e-03 -6.0960412118922099e+06 
+1.4580000000000001e+02 -2.3523735601012836e-05 +2.7618256341263143e-03 -6.0694899002441540e+06 
+1.4590000000000001e+02 -2.3462591944882420e-05 +2.7508715279337573e-03 -6.0441788579682857e+06 
+1.4600000000000000e+02 -2.3401649411652453e-05 +2.7399694675690877e-03 -6.0201360671057561e+06 
+1.4609999999999999e+02 -2.3340907157457395e-05 +2.7291189090729528e-03 -5.9973195333850840e+06 
+1.4620000000000002e+02 -2.3280364401956564e-05 +2.7183187261920613e-03 -5.9754073456719294e+06 
+1.4630000000000001e+02 -2.3220020380690646e-05 +2.7075676471017391e-03 -5.9540076141761979e+06 
+1.4640000000000001e+02 -2.3159874329200291e-05 +2.6968643999793528e-03 -5.9327284500525221e+06 
+1.4650000000000000e+02 -2.3099925483026122e-05 +2.6862077129992060e-03 -5.9111779632111043e+06 
+1.4659999999999999e+02 -2.3040173077708838e-05 +2.6755963143392479e-03 -5.8889642649333011e+06 
+1.4670000000000002e+02 -2.2980616348789037e-05 +2.6650289321738670e-03 -5.8656954651698684e+06 
+1.4680000000000001e+02 -2.2921254531807438e-05 +2.6545042946804894e-03 -5.8409796749892663e+06 
+1.4690000000000001e+02 -2.2862086862304647e-05 +2.6440211300339011e-03 -5.8144250045716185e+06 
+1.4700000000000000e+02 -2.2803112575821320e-05 +2.6335781664104814e-03 -5.7856395645583281e+06 
+1.4709999999999999e+02 -2.2744330934659045e-05 +2.6231744313064613e-03 -5.7543565767681552e+06 
+1.4720000000000002e+02 -2.2685741308162998e-05 +2.6128101494959921e-03 -5.7208097068637898e+06 
+1.4730000000000001e+02 -2.2627343092439318e-05 +2.6024858450741282e-03 -5.6853577321161432e+06 
+1.4740000000000001e+02 -2.2569135683594128e-05 +2.5922020421354137e-03 -5.6483594293969469e+06 
+1.4750000000000000e+02 -2.2511118477733546e-05 +2.5819592647744437e-03 -5.6101735758320140e+06 
+1.4759999999999999e+02 -2.2453290870963691e-05 +2.5717580370859128e-03 -5.5711589484039592e+06 
+1.4770000000000002e+02 -2.2395652259390706e-05 +2.5615988831651400e-03 -5.5316743243190637e+06 
+1.4780000000000001e+02 -2.2338202039120689e-05 +2.5514823271059923e-03 -5.4920784804680701e+06 
+1.4790000000000001e+02 -2.2280939606259772e-05 +2.5414088930032835e-03 -5.4527301938139489e+06 
+1.4800000000000000e+02 -2.2223864356914101e-05 +2.5313791049522780e-03 -5.4139882416516906e+06 
+1.4809999999999999e+02 -2.2166975667263426e-05 +2.5213936036058170e-03 -5.3761695782244457e+06 
+1.4820000000000002e+02 -2.2110272833782371e-05 +2.5114534958558883e-03 -5.3394238681759844e+06 
+1.4830000000000001e+02 -2.2053755133019232e-05 +2.5015600051529045e-03 -5.3038589536589924e+06 
+1.4840000000000001e+02 -2.1997421841522220e-05 +2.4917143549463353e-03 -5.2695826764111342e+06 
+1.4850000000000000e+02 -2.1941272235839712e-05 +2.4819177686888037e-03 -5.2367028791129012e+06 
+1.4859999999999999e+02 -2.1885305592519901e-05 +2.4721714698287748e-03 -5.2053274031712087e+06 
+1.4870000000000002e+02 -2.1829521188111122e-05 +2.4624766818187927e-03 -5.1755640913824979e+06 
+1.4880000000000001e+02 -2.1773918299161619e-05 +2.4528346281077187e-03 -5.1475207852294035e+06 
+1.4890000000000001e+02 -2.1718496202219661e-05 +2.4432465321459398e-03 -5.1213053267375687e+06 
+1.4900000000000000e+02 -2.1663254173833547e-05 +2.4337136173847641e-03 -5.0970255582231544e+06 
+1.4909999999999999e+02 -2.1608191475571276e-05 +2.4242364662627218e-03 -5.0747199350622604e+06 
+1.4920000000000002e+02 -2.1553307309079654e-05 +2.4148130971684942e-03 -5.0541493651352981e+06 
+1.4930000000000001e+02 -2.1498600861025340e-05 +2.4054408874823363e-03 -5.0350053708656048e+06 
+1.4940000000000001e+02 -2.1444071318074883e-05 +2.3961172145814474e-03 -5.0169794735876424e+06 
+1.4950000000000000e+02 -2.1389717866894863e-05 +2.3868394558441784e-03 -4.9997631950759236e+06 
+1.4959999999999999e+02 -2.1335539694151804e-05 +2.3776049886471647e-03 -4.9830480565090422e+06 
+1.4970000000000002e+02 -2.1281535986512347e-05 +2.3684111903700712e-03 -4.9665255800255230e+06 
+1.4980000000000001e+02 -2.1227705930643068e-05 +2.3592554383907059e-03 -4.9498872872151779e+06 
+1.4990000000000001e+02 -2.1174048713210529e-05 +2.3501351100874007e-03 -4.9328246998813488e+06 
+1.5000000000000000e+02 -2.1120563520881279e-05 +2.3410475828371667e-03 -4.9150293393068584e+06 
+1.5009999999999999e+02 -2.1067249598188119e-05 +2.3319907609093866e-03 -4.8962527712653391e+06 
+1.5020000000000002e+02 -2.1014106421128273e-05 +2.3229646561277210e-03 -4.8764867346252454e+06 
+1.5030000000000001e+02 -2.0961133523565307e-05 +2.3139698072102174e-03 -4.8557830135632083e+06 
+1.5040000000000001e+02 -2.0908330439362664e-05 +2.3050067528713144e-03 -4.8341933908245144e+06 
+1.5050000000000000e+02 -2.0855696702383776e-05 +2.2960760318258811e-03 -4.8117696495152954e+06 
+1.5059999999999999e+02 -2.0803231846492177e-05 +2.2871781827908696e-03 -4.7885635732846940e+06 
+1.5070000000000002e+02 -2.0750935405551315e-05 +2.2783137444817294e-03 -4.7646269453652501e+06 
+1.5080000000000001e+02 -2.0698806913424659e-05 +2.2694832556130113e-03 -4.7400115486711096e+06 
+1.5090000000000001e+02 -2.0646845903975665e-05 +2.2606872549006253e-03 -4.7147691665799096e+06 
+1.5100000000000000e+02 -2.0595051911067884e-05 +2.2519262810618799e-03 -4.6889515828738539e+06 
+1.5109999999999999e+02 -2.0543424440742020e-05 +2.2432008915921815e-03 -4.6626140882917019e+06 
+1.5120000000000002e+02 -2.0491962887748245e-05 +2.2345117191214289e-03 -4.6358260086277109e+06 
+1.5130000000000001e+02 -2.0440666619014127e-05 +2.2258594150624225e-03 -4.6086601781023750e+06 
+1.5140000000000001e+02 -2.0389535001467103e-05 +2.2172446308260036e-03 -4.5811894303754326e+06 
+1.5150000000000000e+02 -2.0338567402034700e-05 +2.2086680178241558e-03 -4.5534865993895363e+06 
+1.5159999999999999e+02 -2.0287763187644352e-05 +2.2001302274673624e-03 -4.5256245186704155e+06 
+1.5170000000000002e+02 -2.0237121725223582e-05 +2.1916319111680688e-03 -4.4976760223061359e+06 
+1.5180000000000001e+02 -2.0186642381699903e-05 +2.1831737203383511e-03 -4.4697139444360882e+06 
+1.5190000000000001e+02 -2.0136324524000790e-05 +2.1747563063887034e-03 -4.4418111184006678e+06 
+1.5200000000000000e+02 -2.0086167519053737e-05 +2.1663803207314955e-03 -4.4140403784042103e+06 
+1.5209999999999999e+02 -2.0036170734470781e-05 +2.1580462892611826e-03 -4.3865008949082131e+06 
+1.5220000000000002e+02 -1.9986333540602274e-05 +2.1497542358085600e-03 -4.3593971864495678e+06 
+1.5230000000000001e+02 -1.9936655308483137e-05 +2.1415040586866426e-03 -4.3329601079626763e+06 
+1.5240000000000001e+02 -1.9887135409148203e-05 +2.1332956562082183e-03 -4.3074205143882753e+06 
+1.5250000000000000e+02 -1.9837773213632420e-05 +2.1251289266868379e-03 -4.2830092606892791e+06 
+1.5259999999999999e+02 -1.9788568092970704e-05 +2.1170037684374267e-03 -4.2599572026050994e+06 
+1.5270000000000002e+02 -1.9739519418197891e-05 +2.1089200797718452e-03 -4.2384951946300892e+06 
+1.5280000000000001e+02 -1.9690626560348909e-05 +2.1008777590034002e-03 -4.2188540917626442e+06 
+1.5290000000000001e+02 -1.9641888890458676e-05 +2.0928767044464448e-03 -4.2012647494288553e+06 
+1.5300000000000000e+02 -1.9593305779562082e-05 +2.0849168144140983e-03 -4.1859580225754767e+06 
+1.5309999999999999e+02 -1.9544876600677444e-05 +2.0769976221910375e-03 -4.1730242241058066e+06 
+1.5320000000000002e+02 -1.9496600734756659e-05 +2.0691172009435418e-03 -4.1619914968665107e+06 
+1.5330000000000001e+02 -1.9448477564735229e-05 +2.0612732588128585e-03 -4.1522474427278098e+06 
+1.5340000000000001e+02 -1.9400506473548560e-05 +2.0534635039385993e-03 -4.1431796630032905e+06 
+1.5350000000000000e+02 -1.9352686844131965e-05 +2.0456856444578267e-03 -4.1341757581612924e+06 
+1.5360000000000002e+02 -1.9305018059420904e-05 +2.0379373885120199e-03 -4.1246233302225210e+06 
+1.5370000000000002e+02 -1.9257499502350752e-05 +2.0302164442384681e-03 -4.1139099796496127e+06 
+1.5380000000000001e+02 -1.9210130555856915e-05 +2.0225205197773742e-03 -4.1014233080403325e+06 
+1.5390000000000001e+02 -1.9162910602874789e-05 +2.0148473232677235e-03 -4.0865509164826991e+06 
+1.5400000000000000e+02 -1.9115839026339774e-05 +2.0071945628490910e-03 -4.0686804063485921e+06 
+1.5410000000000002e+02 -1.9068915246809403e-05 +1.9995606934428097e-03 -4.0473923807094512e+06 
+1.5420000000000002e+02 -1.9022138835329923e-05 +1.9919471571045828e-03 -4.0230394526220565e+06 
+1.5430000000000001e+02 -1.8975509400569700e-05 +1.9843561426722443e-03 -3.9961672369457106e+06 
+1.5440000000000001e+02 -1.8929026551197094e-05 +1.9767898389833009e-03 -3.9673213485355983e+06 
+1.5450000000000000e+02 -1.8882689895880447e-05 +1.9692504348750900e-03 -3.9370474021651675e+06 
+1.5460000000000002e+02 -1.8836499043288204e-05 +1.9617401191876680e-03 -3.9058910135335829e+06 
+1.5470000000000002e+02 -1.8790453602088692e-05 +1.9542610807573033e-03 -3.8743977970151119e+06 
+1.5480000000000001e+02 -1.8744553180950298e-05 +1.9468155084222736e-03 -3.8431133676439365e+06 
+1.5490000000000001e+02 -1.8698797388541372e-05 +1.9394055910202321e-03 -3.8125833403839068e+06 
+1.5500000000000000e+02 -1.8653185833530295e-05 +1.9320335173892676e-03 -3.7833533302172478e+06 
+1.5510000000000002e+02 -1.8607718094761053e-05 +1.9247010445777417e-03 -3.7558666296765967e+06 
+1.5520000000000002e+02 -1.8562393631780206e-05 +1.9174082024775629e-03 -3.7301572421441134e+06 
+1.5530000000000001e+02 -1.8517211874309874e-05 +1.9101545891904996e-03 -3.7061568485070658e+06 
+1.5540000000000001e+02 -1.8472172252072213e-05 +1.9029398028186700e-03 -3.6837971296295957e+06 
+1.5550000000000000e+02 -1.8427274194789369e-05 +1.8957634414637106e-03 -3.6630097662592586e+06 
+1.5560000000000002e+02 -1.8382517132183451e-05 +1.8886251032274948e-03 -3.6437264392953604e+06 
+1.5570000000000002e+02 -1.8337900493976675e-05 +1.8815243862125330e-03 -3.6258788296761769e+06 
+1.5580000000000001e+02 -1.8293423709891167e-05 +1.8744608885212226e-03 -3.6093986185151776e+06 
+1.5590000000000001e+02 -1.8249086209649040e-05 +1.8674342082544699e-03 -3.5942174863229441e+06 
+1.5600000000000000e+02 -1.8204887422972469e-05 +1.8604439435147670e-03 -3.5802671140672150e+06 
+1.5610000000000002e+02 -1.8160826775860450e-05 +1.8534895036761514e-03 -3.5674535446646772e+06 
+1.5620000000000002e+02 -1.8116903679419551e-05 +1.8465695432028680e-03 -3.5555802696166686e+06 
+1.5630000000000001e+02 -1.8073117541033098e-05 +1.8396825278294054e-03 -3.5444251418241295e+06 
+1.5640000000000001e+02 -1.8029467768084486e-05 +1.8328269232916301e-03 -3.5337660146210785e+06 
+1.5650000000000000e+02 -1.7985953767957077e-05 +1.8260011953242833e-03 -3.5233807410297943e+06 
+1.5660000000000002e+02 -1.7942574948034239e-05 +1.8192038096632949e-03 -3.5130471744533586e+06 
+1.5670000000000002e+02 -1.7899330715699407e-05 +1.8124332320446576e-03 -3.5025431682096338e+06 
+1.5680000000000001e+02 -1.7856220478335919e-05 +1.8056879282030253e-03 -3.4916465752793956e+06 
+1.5690000000000001e+02 -1.7813243643327173e-05 +1.7989663638748748e-03 -3.4801352492520111e+06 
+1.5700000000000000e+02 -1.7770399618056522e-05 +1.7922670047942528e-03 -3.4677870428535412e+06 
+1.5710000000000002e+02 -1.7727687849632987e-05 +1.7855886999071859e-03 -3.4544326126000476e+06 
+1.5720000000000002e+02 -1.7685107944067941e-05 +1.7789318309901878e-03 -3.4401138239185275e+06 
+1.5730000000000001e+02 -1.7642659547098493e-05 +1.7722971630335907e-03 -3.4249253466044730e+06 
+1.5740000000000001e+02 -1.7600342304461615e-05 +1.7656854610229990e-03 -3.4089618488671109e+06 
